participant	content
INV:	what's happening in the picture ?
CHI:	<he found the &uh> [/?] he found the cookies .
INV:	what else is happening in this picture ?
CHI:	he [^ ew:she] [^ epronoun] got wet [^ eu] .
INV:	and what's going to happen next ?
CHI:	he [^ ew:she] [^ epronoun] got wet on her shoe [^ eu] .
CHI:	xxx shoes .
INV:	okay, and then what else would happen in the story ?
INV:	tell me one more thing about the picture .
CHI:	he [^ ew:she] [^ epronoun] found the shoe in the water [^ eu] .
INV:	what's happening in the picture ?
CHI:	he's putting [^ earg] [^ earg] [^ eu] .
INV:	what else is happening in this picture ?
CHI:	the rest fall down .
INV:	and what's going to happen next ?
CHI:	[^ earg] fall down [^ eu] .
INV:	the boxes are falling down .
INV:	what's going to happen next in the story ?
INV:	and what else would happen in the story ?
INV:	tell me one more thing about the picture .
CHI:	I need 0a tissue [^ ns] .
INV:	what's happening in the picture ?
INV:	just tell me what you see in the picture .
CHI:	I need 0a tissue [^ ns] .
INV:	just tell me what you see in the picture .
INV:	what's happening in the picture ?
INV:	tell me what you see in the picture .
CHI:	they 0are [^ ev] wearing hats [^ eu] .
CHI:	they take their hat [* m:0s] [^ emorph] off [^ eu] .
INV:	and what's going to happen next ?
INV:	the man's taking his hat off .
INV:	what will happen in just a little while ?
CHI:	she 0is [^ ev] hurt [^ eu] .
INV:	and what else would happen in the story ?
CHI:	they hurt me .
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
CHI:	xxx falling down .
INV:	what else is happening in this picture ?
CHI:	the cake to falling [^ other] down [^ eu] .
INV:	and what's going to happen next ?
CHI:	it's gonna fall down .
INV:	so the cake's gonna fall down .
INV:	what's going to happen in a little while ?
CHI:	the cake is gonna get a big mess [^ eu] .
INV:	and then what else would happen in the story ?
CHI:	the cake is gonna get a mess [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	&um the cake is gonna get a mess [^ ns] .
INV:	what's happening in the picture ?
CHI:	it's raining .
INV:	what else is happening in this picture ?
CHI:	it's raining [^ ns] .
