participant	content
INV	what's happening in the picture 
CHI	  she going
INV	what else is happening in this picture 
CHI	where  
INV	you tell me 
CHI	why   
INV	now I'll start the start the story 
INV	and you finish it 
INV	the children are taking the donuts from the bag and then  
CHI	and then  
INV	the children are taking the donuts from the bag 
INV	and then what happens 
CHI	she is  
INV	tell me one more thing about the story 
CHI	 
INV	just tell me anything else about the picture 
INV	just tell me anything else about the picture 
CHI	whose hand is that  
INV	what's happening in the picture 
CHI	she can't blow bubble  
INV	she can't blow bubbles 
INV	and what else is happening in this picture 
CHI	look she's  
INV	tell me anything else about the picture 
CHI	what  
INV	now I'll start the start the story 
INV	and you finish it 
INV	oh no the bubbles spilled and then  
CHI	and then he cries 
INV	tell me one more thing about the story 
CHI	why he's  
INV	what's happening in the picture 
CHI	she colored 
INV	she colored 
INV	and what else is happening in this picture 
CHI	why he  why he's  
CHI	look  
INV	now I'll start the start the story 
INV	and you finish 
INV	the boy is taking his grandma's scissors and then  
CHI	and then  where  
INV	tell me one more thing about the story 
INV	tell me one more thing about the story 
CHI	who's that  
CHI	who's  
INV	tell me 
CHI	 
INV	what's happening in the picture 
CHI	they're playing with the  
INV	they're playing with snowman 
INV	and what else is happening in this picture 
CHI	where  
INV	what 
CHI	where's the snowman  
INV	you tell me 
CHI	is this the   
INV	now I'll start the start the story 
INV	and you finish it 
INV	the boys are throwing snowballs and then  
CHI	and then where he's cleaned it  
CHI	and a car come  
INV	tell me one more thing about the story 
CHI	 
INV	just tell me anything else about the story 
CHI	what is that  
INV	what's happening in the picture 
CHI	they're running 
INV	what else is happening in this picture 
CHI	what he's doing  
INV	you tell me 
CHI	he's pulling out the  the food 
INV	now I'll start the start the story 
INV	and you finish 
INV	the boy knocked the boxes off the shelf and then []  
CHI	what  
CHI	why  
INV	you tell me 
CHI	what he do  
INV	tell me one more thing about the story 
CHI	 
INV	just tell me anything else about the story 
CHI	what  
INV	what's happening in the picture 
CHI	he's gonna go on this 
CHI	but he's falling 
INV	he's falling 
INV	and what else is happening in this picture 
CHI	 
INV	tell me 
