participant	content
INV:	what's happening in the picture ?
CHI:	it 0is [^ ev] snowing [^ eu] .
INV:	what ?
CHI:	it 0is snowing [^ ns] .
INV:	it's snowing ?
CHI:	yes [^ ns] .
INV:	what else is happening in the picture ?
CHI:	they're throwing snowballs .
INV:	they're throwing snowballs ?
INV:	okay, good .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the boys are throwing snowballs and then xxx +...
CHI:	<the boy they had> [/?] they put it <on> [/?] on the snowman .
INV:	I can't hear you when you're on the floor .
INV:	tell me louder .
CHI:	they put it on 0the snowman [^ ns] .
INV:	they what it on the snowman ?
CHI:	they put it on the snowman [^ ns] .
INV:	they put it on the snowman ?
CHI:	yes [^ ns] .
INV:	okay and tell me one more thing about the story .
CHI:	she gets these out 0of [^ emorph] the car [^ eu] .
INV:	what ?
CHI:	xxx out car [^ ns] .
INV:	get the what out the car ?
CHI:	these [^ ns] .
INV:	the tree ?
CHI:	uhhuh [^ ns] .
INV:	tell me louder .
INV:	I can't hear you .
CHI:	a tree at the car [^ ns] .
INV:	there's a tree at the car ?
CHI:	yes [^ ns] .
INV:	alright, good .
INV:	what's happening in the picture ?
CHI:	<&uh it's playing> [/?] they 0are [^ ev] playing [^ eu] .
INV:	it's what ?
CHI:	they 0are playing [^ ns] .
INV:	I can't understand you .
CHI:	they 0are playing [^ ns] .
INV:	they're playing ?
CHI:	yes [^ ns] .
INV:	what else is happening in the picture ?
CHI:	the bubble [* m:0s] [^ emorph] fall out [^ eu] .
INV:	the bubbles what ?
CHI:	fall out [^ ns] .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	oh_no, the bubbles spilled and then xxx +...
CHI:	[^ earg] wanted more [^ eu] .
INV:	what ?
CHI:	they wanted more [^ ns] .
INV:	what more ?
CHI:	they wanted more bubbles [^ ns] .
INV:	more bubbles ?
CHI:	yes [^ ns] .
INV:	okay, good job .
INV:	you're doing very good .
INV:	and tell me one more thing about the story .
INV:	just tell me anything else about the picture .
CHI:	xxx .
INV:	what ?
CHI:	xxx .
INV:	I don't understand .
INV:	what ?
CHI:	xxx .
INV:	tell me anything else about the picture .
CHI:	xxx .
INV:	okay good .
INV:	what's happening in the picture ?
CHI:	he 0is [^ ev] walking <(.)> [>] down the stairs [^ eu] .
INV:	<what> [<] ?
CHI:	he 0is walking down the stairs [^ ns] .
INV:	walking what ?
CHI:	down the stairs [^ ns] .
INV:	walking down the stairs ?
CHI:	yes [^ ns] .
INV:	good job .
INV:	what else is happening in this picture ?
CHI:	the daddy's holding that thing .
INV:	the daddy is holding something, very good .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the daddy is hiding a doll behind his back and then xxx +...
CHI:	he's holding the girl .
INV:	what ?
INV:	come here .
CHI:	hold the girl [^ ns] .
INV:	tell me again .
CHI:	him [^ ew:he] hold the girl [^ ns] .
INV:	him hold the girl ?
CHI:	uhhuh [^ ns] .
INV:	okay good and tell me one more thing about the story .
CHI:	they 0are [^ ev] walking down the stairs [^ eu] .
INV:	they're walking down the stairs, very good .
INV:	what's happening in the picture ?
CHI:	it's Dunkin_donut one [^ eu] .
INV:	what ?
INV:	come here .
INV:	I wanna hear them .
INV:	you needta tell me loud .
CHI:	it's a Dunkin_donut one [^ ns] .
INV:	it's a Dunkin_donut one, okay good .
INV:	and what else is happening in this picture ?
CHI:	they 0are [^ ev] sitting down in 0the [^ emorph] car [^ eu] .
INV:	what ?
CHI:	they 0are sitting down in 0the car [^ ns] .
INV:	what in the car ?
CHI:	sitting down in the car [^ ns] .
INV:	they're sitting down ?
INV:	okay, good .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the children are taking the donuts from the bag and then xxx +...
CHI:	they eated [^ ew:ate] [^ ev] donuts [^ eu] .
INV:	what ?
CHI:	xxx eat it all up [^ ns] .
INV:	what ?
CHI:	[^ shouting] they eat it up [^ ns] .
INV:	they eat it all up, okay .
INV:	and tell me one more thing about the story .
CHI:	daddy's back there .
INV:	the what ?
CHI:	the daddy's back there [^ ns] .
INV:	the daddy's back there, okay good .
INV:	what's happening in the picture ?
CHI:	they 0are [^ ev] going shopping [^ eu] .
INV:	they're going shopping, good .
INV:	and what else is happening in the picture ?
CHI:	the oatmeal 0is [^ ev] falling down
INV:	what's falling down ?
CHI:	the oatmeal [^ ns] .
INV:	the oatmeal ?
INV:	okay .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the boy knocked the boxes off the shelf and then xxx +...
CHI:	they're all gonna fall down .
INV:	they're all what ?
CHI:	going 0to fall down [^ ns] .
INV:	they're already ?
CHI:	fall down [^ ns] .
INV:	fall down ?
CHI:	yes [^ ns] .
INV:	okay .
INV:	come back .
INV:	tell me one more thing about the story .
CHI:	the girl is holding the shopping cart .
INV:	the girl is holding the shopping cart ?
CHI:	yes [^ ns] .
INV:	okay good .
INV:	what's happening in the picture ?
CHI:	they boy 0is [^ ev] doing [% CHI mimed crawling] this [^ eu] .
INV:	the boy is doing that ?
INV:	yeah, he's crawling on the floor .
INV:	okay good .
INV:	and what else is happening in the picture ?
CHI:	and the xxx down .
CHI:	and didn't xxx .
CHI:	and xxx +...
CHI:	no, it 0is [^ ev] sitting down [^ eu] .
INV:	what ?
CHI:	it 0is sitting down [^ ns] .
INV:	they're sitting down ?
CHI:	yes [^ ns] .
INV:	okay, good .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the boy is taking his grandma's scissors and then xxx +...
CHI:	they got two .
INV:	what ?
CHI:	they got [^ ew:have] another one right there .
INV:	she has another one right there .
INV:	she is holding other scissors .
INV:	okay very good .
INV:	and tell me one more thing about the picture .
INV:	tell me one more thing about the picture .
CHI:	he get [^ ev] a doggy [^ eu] .
INV:	there's a doggy, okay good .
INV:	what's happening in the picture ?
CHI:	somebody's gonna <eat> [/?] eat .
INV:	they're going to eat ?
CHI:	uhhuh [^ ns] .
INV:	what else is happening in the picture ?
CHI:	and the water 0is [^ ev] on the floor [^ eu] .
INV:	the water on the floor ?
CHI:	yes [^ ns] .
INV:	okay, good .
CHI:	yes [^ ns] .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the boy is trying to get the cookies and then xxx +...
CHI:	it break [^ ev] [^ eu] .
INV:	it what ?
CHI:	it break [^ ns] .
INV:	it break ?
CHI:	yes [^ ns] .
INV:	okay good and tell me one more thing about <the story> [>] .
CHI:	<and he will> [<] get hurt .
INV:	what ?
CHI:	and he will get hurt [^ ns] .
INV:	he will get hurt ?
CHI:	yes [^ ns] .
INV:	oh very good .
INV:	what's happening in the picture ?
CHI:	&um they're xxx .
INV:	you needta tell me nice and loud .
CHI:	they're holding 0the [^ emorph] shoes [^ eu] .
INV:	they're holding the shoes ?
CHI:	yeah [^ ns] .
INV:	what else is happening in the picture ?
CHI:	the daddy looks 0in [^ emorph] the mirror [^ eu] .
INV:	the daddy in the mirror, okay .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the dog and the girl have daddy's shoes and then xxx +...
CHI:	they look at the mirror .
INV:	you needta tell me loud .
CHI:	they look in the mirror [^ ns] .
INV:	they look in the mirror ?
CHI:	yeah [^ ns] .
INV:	okay very good and tell me one more thing about the story .
CHI:	<&um the boy hold the &t the tie> [/?] the boy 0is [^ ev] holding
INV:	the boy holding the tie, very good .
INV:	what is happening in the picture ?
CHI:	the birthday [^ frag] [^ eu] .
INV:	the birthday, okay good .
INV:	what else is happening in the picture ?
CHI:	&um [^ earg] giving the present 0to [^ emorph] him [^ eu] .
INV:	what ?
CHI:	giving the present xxx [^ ns] .
INV:	can you say it louder ?
CHI:	xxx a present xxx [^ ns] .
INV:	what ?
CHI:	that [^ ns] .
INV:	what about that person ?
CHI:	&uh xxx +...
INV:	you don't know ?
INV:	okay .
INV:	okay, now I'll start the start the story .
INV:	and you finish it .
INV:	oh_no, the doggy ate some of the cake and then xxx +...
CHI:	0 .
INV:	oh gosh .
INV:	the dog ate some of the cake .
INV:	and then what happens in the story ?
CHI:	<the dog's> [/?] the mom xxx +...
INV:	say it louder .
CHI:	the dogs [^ ew:dog] [^ emorph] get out the door .
INV:	the dog came out what ?
CHI:	the sofa [^ ns] .
INV:	the dog came out of the sofa ?
CHI:	yes [^ ns] .
INV:	okay .
INV:	good and tell me one more thing about the story .
CHI:	&um the mom is cleaning up .
INV:	the mommy's what ?
CHI:	cleaning up [^ ns] .
INV:	cleaning up, okay good .
INV:	what's happening in the picture ?
CHI:	what happened [^ ns] ?
INV:	what ?
CHI:	what happened [^ ns] ?
INV:	what happened ?
CHI:	yes [^ ns] .
INV:	I don't know .
INV:	you tell me .
CHI:	&um they're pulling it .
INV:	they're pulling it, very good .
INV:	and what else is happening in the picture ?
CHI:	the girl go [^ ev] in there [^ eu] .
INV:	you needta tell me <very loudly> [>] .
CHI:	<the girl go> [<] in there [^ ns] .
INV:	very good .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the boys are fighting .
INV:	and here comes the mom and then xxx +...
INV:	here comes the mom .
INV:	and then what happens in the story ?
CHI:	I don't know [^ ns] .
INV:	you don't know ?
INV:	okay .
INV:	tell me one more thing about the story .
CHI:	and the sand is out 0of [^ emorph] the sandbox [^ eu] .
INV:	what ?
CHI:	that is out of the sandbox [^ ns] .
INV:	that is out of the sandbox, okay good .
INV:	what's happening in the picture ?
CHI:	them [^ ew:they] [^ epronoun] 0are [^ ev] cooking [^ eu] .
INV:	cooking, very good .
INV:	what else is happening in the picture ?
CHI:	she's tired .
INV:	what ?
CHI:	she's tired [^ ns] .
INV:	okay, she's tired, very good .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the little girl is still in her pajamas and then xxx +...
CHI:	I don't know [^ ns] .
INV:	you don't know ?
INV:	the girl is still in her pajamas .
INV:	and then what happens in the story ?
CHI:	I don't know [^ ns] .
INV:	you don't know, okay .
INV:	tell me one more thing about the story .
CHI:	the mom is spilling milk there .
INV:	the mom is what ?
CHI:	putting milk in there [^ ns] .
INV:	can you say it loud ?
CHI:	putting the milk in there [^ ns] .
INV:	the mom is putting milk in there, very good .
INV:	what is happening in the picture ?
CHI:	I don't know [^ ns] .
INV:	you don't know ?
INV:	just tell something about the picture .
CHI:	the girl jumped in the leafs .
INV:	the girl what ?
CHI:	jump in the leaves [^ ns] .
INV:	the girl xxx +...
INV:	say it again nice and loud .
CHI:	jumping in the leafs [^ ns] .
INV:	okay, good .
CHI:	what happen right there [^ ns] ?
INV:	what happened ?
CHI:	yes [^ ns] .
INV:	I don't know .
INV:	she's sitting in the pile .
INV:	what else is happening <in the picture> [>] ?
INV:	can you tell me something else about the picture ?
CHI:	uhhuh [^ ns] .
CHI:	them [^ ew:they] [^ epronoun] is [^ ew:are] [^ ev] doing this
INV:	they're doing what ?
CHI:	this [^ ns] .
INV:	okay .
