participant	content
INV:	what is happening in the picture ?
CHI:	[^ pointing] the peoples [^ ew:people] [^ emorph] <all the way &t>
INV:	the peoples all the way what ?
CHI:	passover [^ ns] .
INV:	the peoples all the way xxx +...
CHI:	passover [^ ns] .
INV:	bath, what ?
CHI:	passover [^ ns] .
INV:	back to front ?
INV:	what'd you say ?
INV:	okay good job .
INV:	what else is happening in the picture ?
CHI:	bang the table [^ ns] &=bangs:table .
INV:	they bang the table ?
CHI:	yeah, like this [^ ns] .
INV:	okay .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the children are taking the donuts from the bag and then xxx +...
CHI:	xxx over the way .
INV:	can you say it a little louder ?
INV:	I can't hear you ?
CHI:	over the way [^ ns] .
INV:	over the way ?
CHI:	yeah [^ ns] .
INV:	okay good .
INV:	and tell me one more thing about the story .
CHI:	he's ready 0to [^ emorph] go over 0to Dunkin_donuts [^ eu] .
CHI:	over that a way [^ ns] .
INV:	he wants to go xxx +...
CHI:	Dunkin_donuts over that way [^ ns] .
INV:	he wants to go Dunkin_donuts over that way ?
CHI:	yeah [^ ns] .
INV:	okay alright .
INV:	very good .
INV:	what is happening in the picture ?
CHI:	he's crawling .
INV:	he's what ?
CHI:	and then he say [^ ev] ssh because he want [^ ev] over the chair
CHI:	he wants to be over the chair [^ other] [^ eu] .
INV:	he wants to be over the chair ?
CHI:	yeah [^ ns] .
INV:	okay .
INV:	what else is happening in the picture ?
CHI:	[^ earg] run over the round [^ elexical] [^ eu] .
INV:	he went over the round ?
INV:	okay .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the boy is taking his grandma's scissors and then xxx +...
CHI:	he banged the table .
INV:	okay .
INV:	tell me one more thing about the story .
CHI:	<&w went> [/?] they 0are [^ ev] <in> [/?] in [^ ew:on] [^ emorph]
INV:	he went in the garbage ?
CHI:	no, in the carpet [^ ns] .
INV:	in the carpet ?
CHI:	yeah [^ ns] .
INV:	okay good job .
INV:	what is happening in the picture ?
CHI:	the pirate come back and play with me [^ ns] .
INV:	the pirate come back and play with you ?
INV:	okay good .
INV:	what else is happening in the picture ?
CHI:	he want [* m:03s] [^ ev] to draw all through [^ ew] [^ emorph] the
INV:	can you say that again ?
CHI:	xxx .
CHI:	and he wanna come back and play in the paper [^ ns] .
INV:	he wanna come back and play in the paper ?
INV:	okay good .
INV:	now I'll start the start the story .
INV:	and you finish it .
CHI:	<and> [>] xxx +/.
INV:	<the daddy> [<] is hiding a doll behind his back and then xxx +...
CHI:	he wanna [^ ew:wants_to] go banging the floor and the chair
INV:	he wanna go ?
CHI:	over the man and hide it [^ ns] .
INV:	over the what and hide it ?
CHI:	xxx [^ ns] .
CHI:	xxx [^ ns] .
INV:	I can't hear you .
CHI:	over the bottom [^ ns] .
INV:	over the bottom and hide it ?
INV:	okay .
INV:	and tell me one more thing about the story .
CHI:	[^ earg] runs around [^ eu] .
INV:	what ?
CHI:	runs around this [^ ns] .
CHI:	it's flying <that way> [/?] there .
CHI:	and there and there [^ ns] .
INV:	what around the triangle ?
CHI:	no, here [^ ns] .
CHI:	there there there and here [^ ns] .
INV:	these triangles ?
CHI:	mhm [^ ns] .
INV:	okay, what did you say ?
INV:	all around the triangles ?
CHI:	yeah, one up [^ ns] .
CHI:	<one> [/?] one down [^ ns] .
CHI:	and one down and one down [^ ns] .
INV:	one down and one that way .
CHI:	mhm [^ ns] .
INV:	okay, alright .
INV:	okay, what is happening in the picture ?
CHI:	he blow [^ ev] the bubbles all in his face [^ eu] .
INV:	he blow the bubbles all in his face ?
INV:	okay very good .
INV:	what else is happening in the picture ?
CHI:	he would be put [* m:0ing] [^ emorph] [^ earg] in the other side
INV:	he what ?
CHI:	he put it in the other side [^ ns] .
INV:	he put it in the other side ?
INV:	okay good .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	oh_no, the bubbles spilled and then xxx +...
CHI:	[^ earg] come out [^ eu] .
INV:	come out ?
INV:	and tell me one more thing about the story .
CHI:	she banged the table over and <&b> [/?] brushing [^ ev] the table
INV:	he banged the table and what ?
CHI:	brushing the table [^ ns] .
INV:	and what the table ?
CHI:	brushing the table [^ ns] .
INV:	washing the table ?
CHI:	no, brushing the table [^ ns] .
INV:	brushing the table ?
INV:	okay .
INV:	what is happening in the picture ?
CHI:	he 0is [^ ev] cleaning [^ eu] .
CHI:	<went> [/?] and [^ earg] driving and pick it up and run [^ eu] .
INV:	he cleaning, driving, picking up and run ?
INV:	okay good .
INV:	you told me a lot about that, good .
INV:	what else is happening in the picture ?
CHI:	she's picking up [^ earg] [^ eu] .
INV:	he's picking up, okay .
INV:	very good .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the boys are throwing snowballs and then xxx +...
CHI:	he throw [^ ev] the snowballs and clean [^ ev] <it> [/?] the
INV:	he throw the snowball and clean the snowballs ?
CHI:	mhm [^ ns] .
INV:	okay very good job .
INV:	that was good .
INV:	and tell me one more thing about the story .
CHI:	he cleaned it .
INV:	he cleaned it, good .
INV:	what is happening in the picture ?
CHI:	he is run [* m:0ing] [^ emorph] in [^ ew] [^ emorph] come [^ ev] in
INV:	run and come in back ?
CHI:	yeah [^ ns] .
INV:	okay .
INV:	what else is happening in the picture ?
