participant	content
INV	what's happening in this picture 
CHI	 he's he's he's he's  her down
INV	what else is happening in this picture 
CHI	 she she's  she's small 
INV	alrighty and look they raked the leaves into a big pile 
INV	what is going to happen next 
CHI	and and  
INV	tell me one more thing about this picture 
CHI	she's she's she's  she's driving the car 
INV	good job 
INV	what's happening in this picture 
CHI	she she  
INV	okay 
CHI	 this right 
INV	mhm 
INV	what else is happening in this picture 
CHI	eh eh the the  on
INV	look the water is spilling all over the floor 
INV	what is going to happen next 
CHI	I  
INV	and what would happen in just a little bit while 
CHI	she she she she she she she she  him down
INV	she what 
CHI	she she she she  
INV	oh she get him down okay 
INV	tell me one more thing about this picture 
CHI	she she she 
INV	she what 
CHI	she she she  
INV	okay she wearing the hat 
INV	what's happening in this picture 
CHI	she she she  putting bread in in
CHI	and then it popped 
CHI	it popped  
INV	look what else is happening in this picture 
CHI	she's crying 
CHI	she's crying  
INV	look the little girl is still in her pajamas 
INV	what is going to happen next 
CHI	 I  
INV	look she's crying 
INV	and what will happen in just a little bit while 
CHI	 I don't know  
INV	okay 
CHI	 stop crying 
INV	okay 
CHI	she is crying  
CHI	and then she stop  
CHI	stop crying  
CHI	she stop  
INV	alrighty tell me one more thing about this picture 
CHI	she she she  in the
INV	what's happening in this picture 
CHI	she she she she  the
INV	good job 
CHI	and there's the snowball 
CHI	snowball  
INV	what else is happening in this picture 
CHI	she she she she  the snow
INV	okay 
INV	look the boys are throwing snowballs 
INV	what is going to happen next 
CHI	she she  
INV	she going to cut that 
CHI	yeah  
INV	alrighty tell me one more thing about this picture 
CHI	 she she  snowman
INV	good job 
INV	what's happening in this picture 
CHI	she she she  on the tree
INV	what else is happening in this picture 
CHI	he he she  walking and walking and walking
INV	look the children see the cat 
INV	and the cat is stuck in the tree 
INV	what is going to happen next 
CHI	I  
INV	and then what will happen in just a little bit while 
CHI	they they  they are crying 
INV	they are crying okay 
INV	tell me one more thing about this picture 
CHI	she she some  in the
INV	somebody's singing in the tree good job 
INV	what's happening in this picture 
CHI	she she she the  is  
CHI	who  
INV	I don't know 
INV	you tell me 
INV	just tell me what you see in the picture 
CHI	shoes  
INV	what else is happening in this picture 
CHI	she she  into
INV	mhm 
INV	look the dog and the girl have the daddy's shoes 
INV	what is going to happen next 
CHI	I  
INV	look what will happen in just a little bit while 
CHI	she  
INV	good job 
INV	tell me one more thing about this picture 
CHI	she she she  is wearing that scarf 
INV	good job 
INV	what's happening in this picture 
CHI	she she she  the boy
CHI	putting the boy  
INV	okay she putting the boy 
INV	and what else is happening in this picture 
CHI	he he he  
INV	look the boys are fighting 
INV	and here comes the mom 
INV	what is going to happen next 
CHI	he 
CHI	" stop 
CHI	" stop pulling that 
INV	 yeah it's not good to fight 
INV	okay tell me one more thing about this picture 
CHI	it is a a a gwa  is somebody lying
INV	the what 
CHI	some some  
INV	somebody what 
CHI	lying down wagon  
INV	okay 
INV	what's happening in this picture 
CHI	she she she she she  that bagel
CHI	that bagel  
INV	she what 
CHI	she she she she she  that bagel for  
INV	okay 
INV	what else is happening in this picture 
CHI	she she  
INV	mhm 
INV	look the children are taking the donuts from the bag 
INV	what is going to happen next 
CHI	  she she she  to share
INV	she going to what 
CHI	she she she  
INV	okay 
INV	tell me one more thing about this picture 
CHI	she she the  his
INV	good job 
INV	what's happening in this picture 
CHI	the the the dog and and and the girl the the the and the  the
CHI	splashed  
INV	okay 
CHI	splash and splash and splash  
INV	what else is happening in this picture 
CHI	the  in in in
INV	and what 
CHI	she 
INV	okay 
CHI	splash  
INV	look the children are trying to wash the dog 
INV	and the dog run away 
INV	what is going to happen next 
CHI	  she  
INV	look tell me one more thing about the picture 
CHI	 she she she she  the grass 
CHI	 again 
INV	okay 
INV	what is happening in this picture 
CHI	the the the the the  the dog &Ii is under the couch 
INV	what else is happening in this picture 
CHI	the the the  is singing in the house 
INV	look oh_no the dog ate some of the cake 
INV	what's going to happen next 
CHI	I I  
CHI	she ate it all up she  he ate it all up 
INV	tell me one more thing about this picture 
CHI	  some 
CHI	door or house  
INV	mhm 
INV	what's happening in this picture 
CHI	  
INV	somebody is what 
CHI	she  
INV	okay 
INV	look what else is happening in this picture 
CHI	the  is pushing that 
INV	look the boy knocked the boxes off the shelf 
INV	what is going to happen next 
CHI	I  
INV	okay and what will happen in just a little bit while 
CHI	she  
INV	tell me one more thing about the picture 
CHI	 the the the  is looking for food
INV	okay 
INV	what's happening in this picture 
CHI	she she  
INV	what else is happening in this picture 
CHI	the the the the boy and and and the dad  was was was listen
INV	the dad and the boy was what 
CHI	they they  
CHI	quiet and quiet  
INV	okay 
INV	alright just tell me again 
INV	what else is happening in this picture 
INV	what else is happening in this picture 
CHI	 the the  is quiet 
CHI	and  the house  
INV	look the boy is taking his grandma's scissors 
INV	and what is going to happen next 
CHI	 she she she  the light on
INV	she turned the what 
CHI	the the the the the  
CHI	I  I  
INV	tell me one more thing about the picture 
CHI	the the  is in the house 
INV	yeah okay 
INV	what's happening in this picture 
CHI	the the  the
INV	what else is happening in this picture 
CHI	the the  are pulling the
INV	look the dog is in front of the bus 
INV	and then the bus can't move 
INV	what is going to happen next 
CHI	the the  in
INV	the boy what 
CHI	the the 
INV	okay 
INV	 the boy crashing into the dog 
INV	just tell me one more thing about the picture 
