participant	content
INV	what's happening in the picture 
CHI	he throw  
CHI	 her  is
INV	her what 
CHI	is covered with snow  
INV	what else is happening in this picture 
INV	what else is happening in this picture 
CHI	they boom_boom_boom_boom_boom_boom  
INV	the boys are throwing snowballs 
INV	what's going to happen next 
CHI	they they  
INV	they what 
CHI	they are pulling  
INV	tell me one more thing about the picture 
CHI	they boom_boom_boom_boom_boom_boom  
INV	what's happening in the picture 
CHI	they're pulling  
INV	what else is happening in this picture 
CHI	he  
INV	her what 
CHI	her stop  
INV	her dop 
CHI	no her  
INV	oh her stop 
CHI	they   
INV	the boys are fighting 
INV	and here comes the mom 
INV	what's going to happen next 
CHI	mom  wagon
INV	mom give what 
CHI	this they  
INV	tell me one more thing about the picture 
CHI	they  
CHI	they are  
CHI	and  
INV	hold on 
INV	what's happening in the picture 
CHI	 they hadta be quiet 
CHI	and then grandma hadta cut it 
INV	what else is happening in this picture 
CHI	she hadta cut it put it nice  nice right in there 
INV	the boy is taking his grandma's scissors 
INV	what's going to happen next 
CHI	 
INV	tell me one more thing about the picture 
CHI	and then grandpa  
INV	what's happening in the picture 
CHI	 a cat  
CHI	and then a cat a cat 
CHI	a cat is  
CHI	a a a cat gonna  put this put a cat up again  and then 
INV	what else is happening in this picture 
CHI	he goes ring_around_the_rosie 
CHI	 
CHI	he get  
CHI	and then he go  
INV	the children see the cat 
INV	the cat is stuck up in the tree 
INV	what's going to happen next 
CHI	  um    and put 
INV	tell me one more thing about the picture 
CHI	 and then a roof   over the  
CHI	then  
CHI	they hafta  hafta  
INV	wait let me ask the question first okay 
INV	what's happening in the picture 
CHI	the father makes the the  the breakfast 
CHI	cook cook cook  
CHI	and then  
CHI	let's turn the page  
INV	what else is happening in this picture 
CHI	they   
CHI	it's dinner time 
CHI	it's  
INV	the little girl is still in her pajamas 
INV	what's going to happen next 
INV	what's going to happen next 
CHI	 they  they hadta go right into bed 
INV	tell me one more thing about the picture 
INV	tell me one more thing about the picture 
CHI	he has  
INV	he has what 
INV	he has what 
CHI	he hasta cook the  the bread for dinner 
INV	what's happening in the picture 
CHI	a girl want  
INV	what else is happening in this picture 
INV	what else is happening in this picture 
CHI	he didn't  
INV	the boy knocked down the boxes off the shelf 
INV	what's going to happen next 
CHI	her  her buckets go in there 
CHI	and then five buckets go  
INV	tell me one more thing about the picture 
CHI	he  to
CHI	that boy want  
CHI	and then   
INV	what's happening in the picture 
CHI	he  
CHI	her  to be careful 
INV	what else is happening in this picture 
CHI	daddy is  
INV	look the daddy is hiding the doll behind his back 
INV	what's going to happen next 
CHI	he  to have
INV	he what 
CHI	he want  
INV	tell me one more thing about the picture 
CHI	a house go   
INV	what's happening in the picture 
CHI	 the dog is  
INV	what else is happening in the picture 
CHI	it's all wet 
INV	what else is happening in this picture 
CHI	it's all wet  
INV	it's what 
CHI	it's all wet  
INV	the children are trying to wash the dog 
INV	what's going to happen next 
CHI	 he hasta put some more  some more water in there 
INV	tell me one more thing about the picture 
CHI	he  
CHI	a dog have  
INV	what's happening in the picture 
CHI	he have  some biscuit
INV	what else is happening in this picture 
INV	what else is happening in this picture 
CHI	I wanna talk with my mom  
INV	you wanna talk with your mom 
CHI	yeah  
INV	okay very quickly 
CHI	I wanna ask my mom something  
INV	what else is happening in this picture 
CHI	 they hafta leave 
INV	the children are taking the donuts from the bag 
INV	what's going to happen next 
CHI	 
INV	what 
CHI	they hafta get  
INV	they hafta get who 
CHI	 
INV	tell me one more thing about the picture 
CHI	it's over  
INV	what's happening in the picture 
CHI	a baby want  
CHI	a baby want  
INV	what else is happening in this picture 
CHI	 
INV	what 
CHI	 
INV	oh_no the bubbles spilled 
INV	what's going to happen next 
INV	what's going to happen next 
CHI	 nothing  
INV	tell me one more thing about the picture 
CHI	 I don't know  
INV	just tell me anything else about the picture 
CHI	a baby want  
CHI	a baby want   
INV	what's happening in the picture 
CHI	 he is  
CHI	he  another leaf 
INV	what else is happening in this picture 
CHI	and then he  down down down
INV	they raked the leaves into a big pile 
INV	what's going to happen next 
CHI	into a big pile  
INV	yeah what's going to happen next 
INV	tell me one more thing about the picture 
CHI	    
INV	I can't understand you if you have something in your mouth 
INV	tell me one more thing about the picture 
CHI	he  
CHI	and then   
INV	what's happening in the picture 
CHI	her 
INV	what else is happening in this picture 
CHI	they hafta be like daddy 
CHI	they hafta be like mommy and daddy 
INV	the dog and the girl have daddy's shoes 
INV	what's going to happen next 
CHI	and dad have 
INV	tell me one more thing about the picture 
CHI	and then it's over  
INV	what's happening in the picture 
CHI	he want  
INV	what else is happening in this picture 
CHI	mommy get  
INV	the boy is trying to get the cookies 
INV	what's going to happen next 
CHI	 mommy want  get the  
INV	tell me one more thing about the picture 
CHI	 daddy   
INV	what's happening in the picture 
CHI	it's birthday   
INV	what else is happening in this picture 
CHI	 her  to clean all
INV	oh_no the dog ate some of the cake 
INV	what's going to happen next 
CHI	and then he's   
INV	tell me one more thing about the picture 
CHI	her  to put it 
CHI	and then  have
INV	what's happening in the picture 
CHI	they pull  on the back 
INV	what else is happening in this picture 
CHI	 
CHI	coming through 
INV	the dog is in front of the bus 
INV	and the bus can't move 
INV	what's going to happen next 
CHI	 a bus have  to drive like  
CHI	and then   
INV	tell me one more thing about the picture 
INV	tell me one more thing about the picture 
CHI	they are  
