participant	content
INV	Chi look 
INV	we needta squeeze 
CHI	 
INV	we needta squeeze 
INV	we needta squeeze 
INV	push 
INV	whoa 
INV	push 
INV	come here 
INV	will you push 
CHI	 
INV	it's sticky 
INV	it's sticky 
CHI	 
CHI	 
INV	sticky 
INV	it's sticky 
INV	here Chi look 
INV	  
CHI	 
INV	here are the eyes 
INV	  
INV	the eyes 
CHI	 
INV	look 
INV	 
INV	take it away 
INV	look 
INV	the eyes 
CHI	 
INV	we needta put the eyes on here 
INV	there's one eye 
INV	  
CHI	 
INV	  
INV	look 
INV	two eyes 
INV	 
CHI	 
INV	 
CHI	 
INV	two eyes 
INV	where are my eyes 
CHI	  
INV	  
INV	where are my eyes 
CHI	 
INV	  
CHI	 
INV	ow 
INV	that hurts  
INV	where are my eyes 
CHI	 
INV	  
INV	 
INV	there they are 
CHI	 
INV	look 
CHI	 
INV	look 
CHI	 
INV	there're his eyes 
INV	there're his eyes 
INV	look 
INV	Chi's eyes 
INV	the reindeer's eyes 
INV	you wanna put the glue on 
INV	let's put the glue on 
CHI	 
INV	put the glue 
INV	squeeze it 
CHI	 
INV	I got the eye 
CHI	 
INV	 got it 
CHI	 
INV	we needta put glue on 
CHI	 
INV	that's right 
INV	look 
CHI	 
INV	got it 
CHI	 
INV	we needta 
INV	no no no 
INV	we needta squeeze glue 
INV	squeeze it 
INV	squeeze it 
INV	no not together 
INV	we don't wanna glue them together babe 
INV	there it goes 
INV	perfect 
INV	push 
CHI	 
INV	push 
CHI	 
INV	what 
CHI	 
INV	they're not stickin 
INV	there's your nose 
INV	that's right 
INV	that's the reindeer's nose 
INV	hey you know what Chi 
INV	this isn't workin 
CHI	 
INV	  
INV	there's my nose 
INV	  
INV	there's your nose 
INV	look 
INV	there's the reindeer's nose 
CHI	 
INV	his eyes and nose are going to be really far apart  
CHI	 
INV	there's your nose 
CHI	  
INV	what 
CHI	  
CHI	 
INV	 
INV	  
INV	there's his nose 
INV	you know what 
INV	look 
INV	hey buddy 
INV	there's your nose 
INV	there's my nose 
CHI	 
CHI	  
INV	look 
INV	let's put his nose down 
INV	put his nose right there 
CHI	 
INV	there's your nose 
CHI	 
INV	 oh 
INV	there it fell perfectly good 
INV	there's his nose 
INV	push push 
CHI	 
INV	right there 
CHI	 
INV	there's his nose 
INV	can you put this away 
INV	hey buddy 
INV	Chi 
INV	we needta put this away 
CHI	  
INV	we needta put it away 
CHI	 
INV	you needta stand up 
CHI	 
INV	here's the glue 
INV	it's sticky 
INV	yucky 
INV	yucky 
INV	it's sticky 
CHI	 
CHI	 
INV	tastes yucky too huh 
INV	 
INV	we needta stand up 
INV	here 
INV	we needta put this over there on the table 
INV	stand up 
CHI	  
INV	what 
INV	will you put this on the table 
INV	we needta put this over there 
INV	here 
INV	come on 
CHI	 
INV	Chi let's put it in your box 
CHI	  
INV	 
INV	come here 
INV	we can go in this one 
INV	we can go in this one 
INV	  
INV	sit down 
CHI	 
INV	sit down 
INV	look 
INV	 
INV	come on and sit over here 
INV	sit over here 
INV	sit down 
INV	let's sit down 
INV	look 
INV	you're sitting 
INV	  
CHI	 
INV	look what I have 
CHI	 
INV	twelve apples 
CHI	  
INV	  
CHI	 
INV	 
INV	let's open the first page 
INV	five trucks 
CHI	five trucks 
INV	five trucks 
CHI	five trucks 
INV	one 
CHI	five trucks 
INV	two 
INV	three 
INV	four 
CHI	truck 
INV	five 
INV	five trucks 
CHI	five trucks 
INV	that's right 
INV	five trucks [] 
CHI	five truck [] 
INV	look 
CHI	truck 
INV	look 
INV	one cake 
CHI	one 
CHI	two 
CHI	three 
CHI	four 
CHI	five 
CHI	six 
CHI	seven 
CHI	eight 
CHI	  
CHI	  
CHI	  
CHI	  
INV	all done 
INV	yeah look 
INV	that's right 
INV	one 
CHI	two 
INV	two [] 
CHI	three [] 
INV	three [] 
CHI	four [] 
INV	wait 
INV	we forgot four 
INV	four 
CHI	 
INV	five trucks 
CHI	 
INV	  Chi 
CHI	 
INV	 
INV	come on 
INV	look 
CHI	 
INV	  
INV	there you go 
INV	here 
INV	you want a marker 
CHI	  
INV	do you want one 
CHI	  
CHI	  
INV	do you want one 
INV	look 
INV	  
INV	whee 
CHI	 
INV	oh oh 
INV	that's probably not a good thing to  
INV	stand up 
CHI	 
INV	 
CHI	 
INV	oh yeah 
INV	we found more scissors 
INV	do you want one 
CHI	 
INV	  
CHI	 
INV	can you open it 
CHI	 
INV	look 
INV	whee 
INV	m for Chi 
CHI	  
INV	m 
CHI	m 
INV	m 
CHI	  
INV	that's right 
INV	m 
CHI	 
INV	m for Chi 
INV	whee 
INV	whee 
CHI	  
CHI	  
INV	m m 
CHI	 
CHI	 
CHI	  
INV	 
CHI	  
INV	  
INV	look 
INV	o 
CHI	 
INV	here's o 
INV	o 
CHI	 
INV	hey 
INV	 
INV	m for Chi 
CHI	 
CHI	 
INV	kay look 
INV	  
INV	one 
INV	two 
INV	you're not lookin at that 
CHI	 
INV	 whee 
CHI	 
CHI	 
INV	  
INV	  
INV	 
INV	  
INV	I got you 
CHI	 
INV	this one's mine 
CHI	 
INV	this is mine 
CHI	  
INV	you want it 
CHI	 
INV	take it off 
CHI	 
INV	 
CHI	 
INV	m for Chi 
CHI	 
INV	  
INV	  
INV	I got you 
INV	  
CHI	 
INV	hey look 
INV	 
INV	ready 
INV	one 
INV	two 
INV	three 
CHI	 
INV	  
INV	  
INV	I got you 
CHI	 
INV	one 
CHI	 
INV	  
INV	no 
INV	yucky 
INV	oh yuck Chi 
INV	 
INV	look 
INV	  
INV	whee 
CHI	 
INV	Chi what are you doing 
CHI	 
INV	we needta clean 
CHI	 
CHI	 
INV	Chi 
CHI	 
INV	you needta put the top on 
INV	Chi you needta put the top on 
CHI	 
INV	put the top 
INV	look 
INV	put the top on 
INV	here 
INV	it's your turn 
INV	here's this 
CHI	 
INV	where's the top 
INV	here it is 
INV	put it on 
CHI	 
CHI	yay 
INV	yeah 
INV	we needta put it on 
CHI	 
INV	got em 
CHI	 
INV	are we going to put these away 
CHI	 
INV	we needta come back and clean up though 
INV	 
INV	put them in the drawer 
INV	put them in the drawer 
INV	in the drawer 
CHI	 
CHI	 
INV	look  
INV	the top fell off 
INV	let's put it on 
CHI	 
INV	I'll help you 
INV	  
INV	we put it on 
INV	put this in 
CHI	 
INV	 
CHI	 
INV	good Chi 
INV	shut the drawer 
CHI	 
INV	you put them away 
INV	now let's go clean 
INV	let's go clean 
INV	here 
INV	you want these 
CHI	 
INV	there's your nose 
INV	  
INV	there's your nose 
CHI	 
INV	will you put those back in 
CHI	 
INV	thank you 
INV	thank you 
INV	here 
INV	we needta go clean the marker 
CHI	 
INV	this way 
INV	 
CHI	 
INV	Chi look 
INV	look 
CHI	 
INV	  
INV	whee 
CHI	 
INV	boom 
INV	you needta stand up tired boy 
INV	I'm tired too 
INV	stand up 
CHI	  
INV	Chi 
INV	you needta stand up now 
CHI	  
INV	then we'll throw this away for somebody 
INV	you needta stand up 
INV	stand up 
CHI	 
INV	stand up 
INV	here 
CHI	 
INV	come on 
CHI	 
INV	let's wipe 
INV	  
INV	whee 
CHI	  
INV	come on 
INV	help me 
INV	help me 
INV	whee 
INV	Chi you needta help 
CHI	 
INV	  
INV	it's stuck 
CHI	 
INV	there's Tiffany 
CHI	 
INV	there's Tiffany 
INV	here 
INV	let's wipe 
INV	wee wee wee 
CHI	 
INV	let's wipe 
INV	please please please 
INV	please please 
INV	look 
INV	wipe wipe wipe 
INV	wipe wipe wipe 
CHI	 
INV	it fell Chi 
INV	look 
INV	here you go 
INV	  
INV	whee 
INV	look 
INV	we're cleaning 
CHI	 
INV	 
CHI	 
INV	hey Chi 
INV	look 
INV	we needta throw this away 
CHI	 
INV	and then here's some more trash 
CHI	 
INV	Chi throw it away 
CHI	 
INV	Chi 
INV	that needs to go in the trash 
CHI	 
INV	you needta put this in the trash too 
CHI	 
INV	hey big buddy 
INV	you needta put this in the trash 
CHI	 
INV	look 
INV	 
CHI	 
INV	can you sit them down here Chi 
CHI	 
INV	 
CHI	 
CHI	 
INV	here 
INV	come here 
INV	I'll help you but you needta sit down 
INV	sit down 
CHI	 
INV	sit down 
INV	sit down 
CHI	 
INV	whee 
INV	sit down 
CHI	 
INV	will you help me open this 
INV	 
INV	you just think that thing is so weird 
INV	that's why you're not doing things 
