participant	content
CHI	 
INV	  
INV	it's a farm 
CHI	 
INV	it's a farm 
INV	here you go 
INV	sit down 
CHI	 
CHI	 
INV	  
CHI	 
INV	close it 
CHI	 
INV	 
CHI	 
INV	 
CHI	 
INV	close it 
CHI	 
INV	 
INV	Chi 
CHI	 
INV	here it comes 
INV	 
INV	give you a kiss 
INV	 
INV	 
INV	give you a kiss 
INV	 
INV	 
INV	 
INV	kiss 
INV	there you go 
CHI	 
INV	there's the tractor 
INV	 
INV	open it 
CHI	 
INV	he's going inside 
INV	he's going inside 
CHI	 
INV	inside 
CHI	 
INV	close it 
CHI	 
INV	close it 
CHI	 
INV	good 
INV	 
INV	 
INV	pig goes  
INV	 
INV	 
INV	  
INV	give you a kiss 
INV	 
INV	 
INV	give you a kiss 
INV	 
CHI	 
INV	  
INV	here it comes 
INV	here comes the sheep 
INV	 
CHI	 
INV	give him a kiss 
INV	 
INV	give him a kiss 
CHI	 
INV	 
INV	 
INV	hi Michael 
INV	did you say hello to Michael 
CHI	  
INV	hello 
CHI	  
INV	hello 
INV	open it 
INV	open it 
CHI	 
CHI	 
INV	let's get the tractor 
CHI	 
INV	there's the tractor 
INV	 
INV	there's the farmer 
CHI	 
INV	there's the farmer 
INV	here he comes 
CHI	 
INV	inside 
INV	inside 
INV	put him inside 
CHI	 
INV	put him inside 
CHI	 
INV	okay 
INV	close it 
CHI	 
INV	good 
INV	 
INV	  
INV	 
INV	 
INV	 
INV	 
INV	give him a kiss 
INV	 
INV	  
INV	  
INV	that's what a pig makes 
CHI	 
INV	 
INV	move his legs 
INV	move his legs 
CHI	 
INV	good 
CHI	 
INV	move his leg 
INV	Chi 
CHI	 
INV	move his legs 
CHI	 
INV	move his legs 
CHI	 
INV	move his legs 
CHI	  
INV	hi Chi 
CHI	  
INV	hi Chi 
CHI	hi 
INV	hi 
CHI	 
INV	hi 
CHI	 
INV	Chi 
INV	hi Chi 
INV	Chi 
CHI	 
INV	get the tractor 
INV	get the tractor 
CHI	 
INV	spin it around 
INV	get the tractor 
INV	I'm going to get the tractor 
INV	here he comes 
CHI	  
INV	back in 
INV	inside 
INV	good bye 
CHI	 
INV	close it up 
CHI	 
INV	 
INV	he's coming to give you a kiss 
INV	 
INV	  
INV	  
INV	give you a kiss 
INV	he's coming to give you a kiss 
INV	  
INV	  
INV	give you a kiss 
INV	give her a kiss 
CHI	 
INV	  
CHI	 
INV	there's his tail 
CHI	go 
INV	here's another farmer 
INV	 
INV	 
INV	she has a balloon 
INV	  
INV	what is that 
CHI	 
CHI	 
INV	  
INV	all_gone 
INV	 
INV	he's coming 
INV	  
INV	give him a kiss 
CHI	 
INV	 
CHI	 
CHI	 
INV	close it 
INV	open it 
CHI	 
INV	 
CHI	 
CHI	 
CHI	 
INV	 
INV	here's the farmer 
CHI	 
INV	there's the farmer 
CHI	 
INV	 
INV	Chi 
INV	  
INV	  
INV	 oh 
CHI	  
CHI	  
INV	we needta put them away 
CHI	 
INV	we needta put them away 
CHI	 
INV	let's put them away 
CHI	 
INV	 
CHI	 
INV	we're not ready 
CHI	 
CHI	 
INV	 
CHI	 
INV	open it 
CHI	 
CHI	 
INV	  
INV	chicken 
INV	chicken 
INV	bac bac bac 
CHI	 
INV	chicken 
INV	 
CHI	 
INV	 
CHI	 
INV	 
INV	you have the puppy 
INV	the puppy 
CHI	  
CHI	  
CHI	  
INV	  
INV	what are you saying 
CHI	 
INV	here's the farmer 
CHI	 
INV	put him in the tractor 
CHI	 
CHI	  
CHI	  
CHI	  
CHI	 
CHI	  
INV	Chi has the puppy 
INV	you have the puppy 
CHI	 
CHI	 
INV	puppy 
CHI	 
INV	hi Chi 
INV	hi Chi 
CHI	hi 
INV	hi 
INV	hi Exp 
CHI	 
CHI	 
INV	  
INV	you're sleepy 
INV	Chi's sleepy today 
INV	here's the sheep 
CHI	 
INV	  
CHI	 
INV	  
INV	give him a kiss 
INV	  
INV	  
CHI	 
CHI	 
INV	 oh 
INV	 oh 
CHI	 
INV	where's the pig 
CHI	 
INV	 
INV	what is that 
INV	 
INV	it's a balloon 
CHI	 
INV	balloon 
CHI	  
CHI	  
CHI	  
INV	what are you saying Chi 
CHI	 
CHI	  
INV	who are you talking to 
CHI	  
CHI	  
INV	I'll get the farmer 
CHI	 
INV	  
INV	in the tractor 
INV	in the tractor 
CHI	 
CHI	 
INV	 
CHI	 
CHI	  
CHI	  
CHI	  
INV	hi Chi 
CHI	hi 
INV	hi 
CHI	 
INV	hi Elizabeth 
CHI	 
INV	hi James 
CHI	 
INV	hi James 
CHI	 
INV	  
INV	put them away 
INV	let's put them in the bucket 
CHI	 
INV	 
INV	put them in the bucket 
CHI	 
INV	in the bucket 
CHI	 
INV	 
INV	put it in the bucket 
CHI	 
INV	good Chi 
INV	 
INV	here's the lid 
CHI	 
INV	 
INV	put it away 
INV	 
INV	let's go 
INV	let's wash our hands 
INV	we needta wash our hands 
CHI	 
CHI	 
INV	pull out the stool 
INV	turn on the water 
CHI	 
INV	 
INV	get them wet 
CHI	 
INV	we need some soap 
INV	we need some soap 
INV	 
CHI	 
INV	 
CHI	 
INV	is that funny 
INV	is that funny 
INV	there you go 
INV	scrub them 
CHI	 
INV	scrub them 
INV	rinse them off 
CHI	 
INV	  
INV	rinse them off 
CHI	 
INV	scrub them 
CHI	 
INV	okay 
INV	turn it off 
CHI	 
INV	good 
INV	we need a towel 
INV	 
INV	we need a towel 
CHI	 
INV	whoops 
INV	here you go 
CHI	 
CHI	 
CHI	 
INV	dry them off 
CHI	 
INV	throw it away 
INV	good 
INV	let's go 
CHI	  
INV	  
INV	I'm gonna get you 
INV	  
INV	gotcha 
CHI	 
INV	let's draw 
INV	draw 
CHI	 
INV	I'm gonna draw too 
INV	  
CHI	 
INV	pretty purple 
CHI	 
CHI	 
INV	draw 
CHI	 
INV	 
INV	red 
CHI	 
INV	there's Chi 
CHI	 
INV	here's Chi 
CHI	 
CHI	 
CHI	  
INV	let's put them away 
CHI	 
