participant	content
INV:	what's happening in the picture ?
INV:	can you take a look ?
CHI:	he's brooming [^ ew:sweeping] [^ elexical] [^ eu] .
INV:	what else is happening in this picture ?
CHI:	there was cake .
INV:	and what's going to happen next ?
CHI:	&um it gets on the floor .
INV:	say that again .
CHI:	it gets on the floor [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	<&s> [/?] some people are walking in .
INV:	what's happening in the picture ?
CHI:	&um he is brooming [^ ew:sweeping] [^ elexical] [^ eu] .
INV:	what else is happening in this picture ?
CHI:	he is a dog .
CHI:	the dog is calling “ruff” .
INV:	the dog is crawling what ?
CHI:	up the tree [^ ns] .
INV:	they raked the leaves into a big pile .
INV:	what's going to happen next ?
CHI:	he is going to sweep them .
INV:	tell me one more thing about the picture .
CHI:	<&uh he is waving in to> [/?] he [^ ew:she] is driving the car
INV:	what's happening in the picture ?
CHI:	&um 0the [^ emorph] firetruck is coming [^ eu] .
INV:	what else is happening in this picture ?
CHI:	&um that is their dog .
INV:	look the dog is in front of the bus .
INV:	and the bus can't move .
INV:	what's going to happen next ?
CHI:	&um they're going to pull him up .
INV:	tell me one more thing about the picture .
CHI:	&um it's driving .
INV:	what's happening in the picture ?
CHI:	the daddy is xxx +...
INV:	say that again .
CHI:	&um he 0is looking [^ ev] in the mirror [^ eu] .
INV:	who is looking in the mirror ?
CHI:	my daddy [^ ns] .
INV:	the daddy, okay .
INV:	what else is happening in this picture ?
CHI:	&um the shoe is <on the wrong feet> [/?] on the wrong foot .
INV:	can you say that again ?
CHI:	I say [^ ew:said] the shoe is on the wrong foot [^ ns] .
INV:	the girl and dog have the daddy's shoe .
INV:	and what's going to happen next ?
CHI:	&um I don't know [^ ns] .
INV:	and what is going to happen in just a little bit while ?
CHI:	&uh she [^ ew:he] [^ epronoun] is wearing a tie [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	<he> [/?] he is wearing a hat .
INV:	what's happening in the picture ?
CHI:	&um dad is toasting 0a [^ emorph] sandwich .
INV:	what else is happening in this picture ?
CHI:	&um she's yawning .
INV:	look, the little girl is still in her pajamas .
INV:	what's going to happen next ?
CHI:	she's yawning [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	<&um &ma> [/?] momma is pouring [^ earg] .
INV:	what's happening in the picture ?
CHI:	mm xxx daddy is saying ssh .
INV:	say that again .
CHI:	the daddy is saying ssh .
INV:	just tell me what you see in the picture .
CHI:	&um a girl [^ ns] .
INV:	what else is happening in this picture ?
CHI:	&um the daddy is saying, ssh [^ ns] .
INV:	look, the boy is taking his grandma's scissors .
INV:	what's going to happen next ?
CHI:	<&um he> [/?] I don't know [^ ns] .
INV:	and what is going to happen in just a little bit while ?
CHI:	there's two xxx .
INV:	say that again .
CHI:	there's [^ ew:are] [^ okay] two guys in this picture .
INV:	tell me one more thing about the picture .
CHI:	the doggy is in it .
INV:	what's happening in the picture ?
CHI:	&um she is &um falling .
INV:	what else is happening in this picture ?
CHI:	the boy [^ frag] .
INV:	tell me what else you see in the picture .
CHI:	a girl blowing bubbles [^ ns] .
INV:	look, the bubbles spilled .
INV:	what's going to happen next ?
CHI:	&um she's going to get them back in the box .
INV:	tell me one more thing about the picture .
CHI:	<a bucket> [/?] a [^ ew:the] [^ emorph] water is &um pouring
