participant	content
INV:	what's happening in the picture ?
CHI:	the boy spilled it .
INV:	the boy spilled it ?
INV:	okay, good job .
INV:	what else is happening in this picture ?
CHI:	0 .
INV:	tell me something else about the picture .
CHI:	I don't know [^ ns] .
INV:	you don't know ?
INV:	okay .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	I'll start the story .
INV:	and you finish it .
INV:	the boy knocked the boxes off the shelf and then xxx +...
CHI:	they started to fall .
INV:	that's right, good job .
INV:	and tell me one more thing about the story .
INV:	just tell me anything else about the picture .
MOT:	there's a lot going on in that picture .
CHI:	I don't know [^ ns] .
INV:	you don't know, okay .
INV:	what is happening in the picture ?
CHI:	he's cutting his toys .
INV:	he's cutting the toys .
INV:	that's right .
INV:	what else is happening in this picture ?
CHI:	I don't know [^ ns] .
INV:	hm ?
CHI:	they break .
INV:	what ?
CHI:	they break [^ ns] .
INV:	it breaks ?
CHI:	yeah [^ ns] .
INV:	okay, good .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the boy is taking his grandma's scissors and then xxx +...
CHI:	he <&c> [/?] tries to cut it .
INV:	he tries to cut it, good job .
INV:	and tell me one more thing about the story .
CHI:	I don't know [^ ns] .
INV:	just tell me anything else about the picture .
CHI:	he might cut hisself [^ ew:himself] [^ epronoun] [^ eu] .
INV:	he may cut himself .
INV:	that's right .
INV:	what is happening in the picture ?
CHI:	he's scared .
INV:	he's scared ?
INV:	okay very good .
INV:	what else is happening in this picture ?
CHI:	<he leave> [/?] he's almost leaved [^ ew:left] [^ emorph] [^ eu] .
INV:	okay good .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the daddy is hiding a doll behind his back and then xxx +...
CHI:	what [^ ns] ?
INV:	the daddy is hiding a doll behind his back .
INV:	and then what happens in the story ?
CHI:	I don't know [^ ns] .
INV:	you don't know ?
INV:	okay .
INV:	tell me one more thing about the story .
CHI:	0 .
MOT:	what else is happening in that picture ?
INV:	just tell me anything else about the picture .
CHI:	she got scared .
INV:	she got scared, okay .
INV:	good .
INV:	what is happening in the picture ?
CHI:	she took the d_v_d .
INV:	she took the d_v_d ?
INV:	&=laughs okay good .
INV:	what else is happening in this picture ?
CHI:	they're driving their car .
INV:	okay .
INV:	good .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the children are taking the d_v_ds from the bag and then what
CHI:	I don't know [^ ns] .
INV:	the children are taking the d_v_ds .
INV:	and then what happens in the story ?
CHI:	can you tell me [^ ns] ?
INV:	what ?
CHI:	tell me [^ ns] .
INV:	you want me to tell you ?
CHI:	yeah [^ ns] .
INV:	I want you to make up the story .
CHI:	can't you tell me [^ ns] ?
INV:	okay .
INV:	I think maybe the mom isn't very happy about that .
CHI:	why [^ ns] ?
INV:	I don't know .
INV:	maybe she doesn't want them to take the d_v_d .
INV:	I don't know .
INV:	can you tell me one more thing about the story .
CHI:	her arm got ripped .
INV:	what ?
CHI:	this got ripped [^ ns] .
INV:	her arm got ripped ?
CHI:	yeah [^ ns] .
