participant	content
INV:	what's happening in the picture ?
CHI:	<&th there's the cat there's> [/?] there's some doggy prints .
CHI:	<and> [/?] and she left the cake [^ earg] [^ eu] .
CHI:	there's some doggy prints going on the cake .
CHI:	and then the doggy jumped over [^ earg] [^ eu] .
CHI:	and look, he had <his> [/?] his paw print .
CHI:	<and it> [>] xxx to the couch .
INV:	<oh> [<] .
INV:	what else is happening in this picture ?
INV:	tell me one thing .
CHI:	the cake fell apart .
INV:	oh_no, and what's going to happen next ?
CHI:	I don't know [^ ns] .
INV:	oh_no, the dog ate some of the cake .
INV:	what will happen in just a little while ?
CHI:	<it> [/?] it wasn't his birthday .
INV:	tell me one more thing about the picture .
CHI:	<&uh there's a there's> [/?] the people 0are [^ ev] not happy about
INV:	what's happening in the picture ?
CHI:	the doggy's in the middle [^ ew:front] of [^ emorph] the bus [^ eu]
INV:	oh_no, what else is happening in this picture ?
CHI:	<the the the> [/?] the people are not <&ha> [/?] happy about it .
CHI:	they should have said “stop, puppy” .
INV:	and what's going to happen next ?
CHI:	I don't know [^ ns] .
CHI:	can I put a sticker on this yet [^ ns] ?
INV:	the dog is in front of the bus .
INV:	and the bus can't move .
INV:	what will happen in just a little while ?
CHI:	the peoples [^ ew:people] [^ emorph] is [^ ew:are] [^ ev] angry
INV:	tell me one more thing about the picture .
CHI:	the driver's still driving the bus .
INV:	good job .
INV:	<pick a sticker> [>] .
CHI:	<the puppy's gonna> [<] go roll over .
INV:	what's happening in the picture ?
CHI:	all the donuts 0are [^ ev] coming out of the donut bag [^ eu] .
INV:	what else is happening in this picture ?
CHI:	the car's going on [^ ew:in] [^ emorph] the traffic [^ eu] .
CHI:	there's a lot of traffic, see ?
INV:	and what's going to happen next ?
INV:	the children are taking the donuts from the bag .
INV:	what will happen in just a little while ?
CHI:	I don't know [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	what is it [^ ns] ?
CHI:	what is it [^ ns] ?
INV:	just tell me anything else about the picture .
CHI:	<all of the xxx &uh she's drinking her the &d> [/?] he's driving
INV:	what's happening in the picture ?
CHI:	all the boxes are falling down .
INV:	what else is happening in this picture ?
CHI:	the mommies <hafta pick all of the box hafta> [/?] hafta catch them
INV:	and what's going to happen next ?
CHI:	I don't know [^ ns] .
INV:	the boy knocked down the boxes off the shelf .
INV:	what will happen in just a little while ?
CHI:	I don't know [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	what is it [^ ns] ?
INV:	just tell me anything else about the picture .
CHI:	the boy knocked the boxes down .
CHI:	that's not very nice behavior .
INV:	what's happening in the picture ?
CHI:	I don't know [^ ns] .
INV:	just tell me what you see .
CHI:	the boys are having [^ elexical] the bucket first [^ other] [^ eu]
INV:	what else is happening in this picture ?
CHI:	<the mommy> [/?] the wagons [^ ew:wagon] [^ emorph] is out of the
CHI:	yeah, they might get all sandy and stuff .
INV:	and what's going to happen next ?
CHI:	I don't know [^ ns] .
INV:	the boys are fighting .
INV:	and here comes the mom .
INV:	what will happen in just a little while ?
CHI:	boys [% repeated 4x] [^ frag] [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	the mommy is coming .
CHI:	may I pick a sticker now [^ ns] ?
INV:	what's happening in the picture ?
CHI:	I don't know [^ ns] .
CHI:	can you tell me about it [^ ns] ?
INV:	I want you to tell me about it .
INV:	just tell me what you see in the picture .
CHI:	&um the doggy wants to lick stuff .
INV:	what else is happening in this picture ?
CHI:	I don't know [^ ns] .
CHI:	can you tell me [^ ns] ?
INV:	no, you tell me .
CHI:	because the little boy wants his scissors .
CHI:	the boy wants his scissors [^ ns] .
INV:	and what's going to happen next ?
CHI:	I don't know [^ ns] .
CHI:	I think I xxx +/.
INV:	the boy is taking his grandma's scissors .
INV:	what will happen in just a little while ?
CHI:	no, I don't know [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	<the daddy wants his and the boy the girl he has a baby brother
INV:	what's happening in the picture ?
CHI:	the doggy [^ ew:kitty] <is in the> [/?] jumped in the tree [^ eu] .
INV:	what else is happening in this picture ?
CHI:	the little boys wanna get <it to> [/?] him down .
CHI:	but the mommy's not there .
INV:	what's going to happen next ?
CHI:	oh, I think it's a kittycat .
INV:	the children see the cat .
INV:	the cat is stuck up in the tree .
INV:	what will happen in just a little while ?
CHI:	wait, <is that> [/?] is that their cat [^ ns] ?
INV:	tell me one more thing about the picture .
CHI:	<it's> [/?] there's a rope .
CHI:	<and and> [/?] and no kittycats can be on the other side of the
INV:	what's happening in the picture ?
CHI:	this girl can't play with the gate .
INV:	tell me that again .
CHI:	he can't play with the gate [^ ns] .
INV:	what else is happening in this picture ?
CHI:	I don't know [^ ns] .
INV:	tell me what else you see in the picture .
CHI:	oh, the girl's falling .
CHI:	and you can't take your new toy with you .
INV:	<good job> [>] .
CHI:	<can't take> [<] your new toy with you [^ ns] .
INV:	and what's going to happen next ?
CHI:	I don't know [^ ns] .
CHI:	do you know what's going to happen next [^ ns] ?
INV:	you tell me .
CHI:	I think we did all the pictures now [^ ns] .
INV:	no we didn't .
INV:	the daddy is hiding a doll behind his back .
INV:	what will happen in just a little while ?
CHI:	<he> [/?] he [^ ew:she] [^ epronoun] needs to have ten poopies
INV:	tell me that again .
CHI:	he hasta have poopies to get it [^ ns] .
CHI:	but <he can't &ha get it when he gets it> [/?] he [^ ew:she]
CHI:	he [^ ew:she] [^ epronoun] can have it when he [^ ew:she]
INV:	tell me one more thing about the picture .
CHI:	it's in a little box he [^ ew:she] [^ epronoun] can't have [^ eu] .
INV:	what's happening in the picture ?
INV:	just tell me what you see in the picture .
CHI:	&um she's washing the doggy .
CHI:	he doesn't wanna get washed though .
INV:	what else is happening in this picture ?
CHI:	the little boy has his water .
INV:	and what's going to happen next ?
CHI:	I don't know [^ ns] .
INV:	the children are trying to wash the dog .
INV:	what will happen in just a little while ?
CHI:	the dog's running away .
INV:	tell me one more thing about the picture .
CHI:	<the boy> [/?] the girls and boys are trying to wash the dog .
INV:	what's happening in the picture ?
CHI:	they're trying to make pancakes <for their xxx> [/?] for tomorrow .
INV:	what else is happening [% unrelated utterance] .
CHI:	the dad's making some toast <for> [/?] for the girls .
INV:	what's going to happen next ?
CHI:	I don't know [^ ns] .
INV:	the little girl is still in her pajamas .
INV:	what will happen in just a little while ?
CHI:	I don't know [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	dad's making the toast for the girls .
INV:	just tell me anything else about the picture .
CHI:	&um daddy's putting bread on the plate [^ eu] .
INV:	what's happening in the picture ?
CHI:	they're making a snowman in the snowy, snowy snow .
INV:	what else is happening in this picture ?
CHI:	but <the daddy &shov> [/?] the mommy's shoveling the <&sn> [/?]
INV:	and what's going to happen next ?
CHI:	I don't know [^ ns] .
INV:	the boys are throwing snowballs .
INV:	what will happen in just a little while ?
CHI:	<when> [/?] I think the boys are gonna throw some snow to [^ ew:at]
INV:	tell me one more thing about the picture .
CHI:	they still hafta make some more .
INV:	just tell me anything else about the picture .
CHI:	they're making a snowman .
INV:	what's happening in the picture ?
CHI:	<the> [/?] they're blowing bubbles to her .
CHI:	the bubbles [^ ns] .
INV:	what else is happening in this picture ?
CHI:	I don't know [^ ns] .
CHI:	<&th> [/?] the water's spilling .
INV:	what's going to happen next ?
CHI:	I don't know [^ ns] .
INV:	oh_no, the bubbles spilled .
INV:	what will happen in just a little while ?
CHI:	I don't know [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	the <&bre> [/?] bubbles 0are [^ ev] <on their> [/?] on their bread
INV:	what's happening in the picture ?
CHI:	<&th> [/?] they're brushing the leafs .
CHI:	but she doesn't want them to brush the leafs away .
INV:	what else is happening in this picture ?
CHI:	she's taking the leafs away .
CHI:	hey, that girl's taking the leafs away .
CHI:	and he's raking the leafs .
INV:	and what's going to happen next ?
CHI:	<and she's &n> [/?] and she's driving a car .
INV:	tell me one more thing about the picture .
CHI:	and that squirrel's climbing down the tree .
CHI:	and the puppy dog's down there waiting for him .
INV:	what's happening in the picture ?
