participant	content
INV	what's happening in the picture 
CHI	 there's the cat there's  there's some doggy prints 
CHI	and  
CHI	there's some doggy prints going on the cake 
CHI	and then the doggy jumped over  
CHI	and look he had his  his paw print 
CHI	and it []  to the couch 
INV	oh [] 
INV	what else is happening in this picture 
INV	tell me one thing 
CHI	the cake fell apart 
INV	oh_no and what's going to happen next 
CHI	I don't know  
INV	oh_no the dog ate some of the cake 
INV	what will happen in just a little while 
CHI	it  it wasn't his birthday 
INV	tell me one more thing about the picture 
CHI	 there's a there's  not happy about
INV	what's happening in the picture 
CHI	the doggy's in the middle 
INV	oh_no what else is happening in this picture 
CHI	the the the  happy about it 
CHI	they should have said “stop puppy” 
INV	and what's going to happen next 
CHI	I don't know  
CHI	can I put a sticker on this yet  
INV	the dog is in front of the bus 
INV	and the bus can't move 
INV	what will happen in just a little while 
CHI	the peoples  angry
INV	tell me one more thing about the picture 
CHI	the driver's still driving the bus 
INV	good job 
INV	pick a sticker [] 
CHI	the puppy's gonna [] go roll over 
INV	what's happening in the picture 
CHI	all the donuts are  
INV	what else is happening in this picture 
CHI	the car's going on  
CHI	there's a lot of traffic see 
INV	and what's going to happen next 
INV	the children are taking the donuts from the bag 
INV	what will happen in just a little while 
CHI	I don't know  
INV	tell me one more thing about the picture 
CHI	what is it  
CHI	what is it  
INV	just tell me anything else about the picture 
CHI	all of the   she's drinking her the   he's driving
INV	what's happening in the picture 
CHI	all the boxes are falling down 
INV	what else is happening in this picture 
CHI	the mommies hafta pick all of the box hafta  hafta catch them
INV	and what's going to happen next 
CHI	I don't know  
INV	the boy knocked down the boxes off the shelf 
INV	what will happen in just a little while 
CHI	I don't know  
INV	tell me one more thing about the picture 
CHI	what is it  
INV	just tell me anything else about the picture 
CHI	the boy knocked the boxes down 
CHI	that's not very nice behavior 
INV	what's happening in the picture 
CHI	I don't know  
INV	just tell me what you see 
CHI	the boys are having 
INV	what else is happening in this picture 
CHI	the mommy  is out of the
CHI	yeah they might get all sandy and stuff 
INV	and what's going to happen next 
CHI	I don't know  
INV	the boys are fighting 
INV	and here comes the mom 
INV	what will happen in just a little while 
CHI	boys  
INV	tell me one more thing about the picture 
CHI	the mommy is coming 
CHI	may I pick a sticker now  
INV	what's happening in the picture 
CHI	I don't know  
CHI	can you tell me about it  
INV	I want you to tell me about it 
INV	just tell me what you see in the picture 
CHI	 the doggy wants to lick stuff 
INV	what else is happening in this picture 
CHI	I don't know  
CHI	can you tell me  
INV	no you tell me 
CHI	because the little boy wants his scissors 
CHI	the boy wants his scissors  
INV	and what's going to happen next 
CHI	I don't know  
CHI	I think I  
INV	the boy is taking his grandma's scissors 
INV	what will happen in just a little while 
CHI	no I don't know  
INV	tell me one more thing about the picture 
CHI	the daddy wants his and the boy the girl he has a baby brother
INV	what's happening in the picture 
CHI	the doggy  
INV	what else is happening in this picture 
CHI	the little boys wanna get it to  him down 
CHI	but the mommy's not there 
INV	what's going to happen next 
CHI	oh I think it's a kittycat 
INV	the children see the cat 
INV	the cat is stuck up in the tree 
INV	what will happen in just a little while 
CHI	wait is that  
INV	tell me one more thing about the picture 
CHI	it's  there's a rope 
CHI	and and  and no kittycats can be on the other side of the
INV	what's happening in the picture 
CHI	this girl can't play with the gate 
INV	tell me that again 
CHI	he can't play with the gate  
INV	what else is happening in this picture 
CHI	I don't know  
INV	tell me what else you see in the picture 
CHI	oh the girl's falling 
CHI	and you can't take your new toy with you 
INV	good job [] 
CHI	can't take  
INV	and what's going to happen next 
CHI	I don't know  
CHI	do you know what's going to happen next  
INV	you tell me 
CHI	I think we did all the pictures now  
INV	no we didn't 
INV	the daddy is hiding a doll behind his back 
INV	what will happen in just a little while 
CHI	he  needs to have ten poopies
INV	tell me that again 
CHI	he hasta have poopies to get it  
CHI	but he can't  get it when he gets it 
CHI	he 
INV	tell me one more thing about the picture 
CHI	it's in a little box he  
INV	what's happening in the picture 
INV	just tell me what you see in the picture 
CHI	 she's washing the doggy 
CHI	he doesn't wanna get washed though 
INV	what else is happening in this picture 
CHI	the little boy has his water 
INV	and what's going to happen next 
CHI	I don't know  
INV	the children are trying to wash the dog 
INV	what will happen in just a little while 
CHI	the dog's running away 
INV	tell me one more thing about the picture 
CHI	the boy  the girls and boys are trying to wash the dog 
INV	what's happening in the picture 
CHI	they're trying to make pancakes for their   for tomorrow 
INV	what else is happening  
CHI	the dad's making some toast for  for the girls 
INV	what's going to happen next 
CHI	I don't know  
INV	the little girl is still in her pajamas 
INV	what will happen in just a little while 
CHI	I don't know  
INV	tell me one more thing about the picture 
CHI	dad's making the toast for the girls 
INV	just tell me anything else about the picture 
CHI	 daddy's putting bread on the plate  
INV	what's happening in the picture 
CHI	they're making a snowman in the snowy snowy snow 
INV	what else is happening in this picture 
CHI	but the daddy  
INV	and what's going to happen next 
CHI	I don't know  
INV	the boys are throwing snowballs 
INV	what will happen in just a little while 
CHI	when 
INV	tell me one more thing about the picture 
CHI	they still hafta make some more 
INV	just tell me anything else about the picture 
CHI	they're making a snowman 
INV	what's happening in the picture 
CHI	the  they're blowing bubbles to her 
CHI	the bubbles  
INV	what else is happening in this picture 
CHI	I don't know  
CHI	  the water's spilling 
INV	what's going to happen next 
CHI	I don't know  
INV	oh_no the bubbles spilled 
INV	what will happen in just a little while 
CHI	I don't know  
INV	tell me one more thing about the picture 
CHI	the   on their bread
INV	what's happening in the picture 
CHI	  they're brushing the leafs 
CHI	but she doesn't want them to brush the leafs away 
INV	what else is happening in this picture 
CHI	she's taking the leafs away 
CHI	hey that girl's taking the leafs away 
CHI	and he's raking the leafs 
INV	and what's going to happen next 
CHI	and she's   and she's driving a car 
INV	tell me one more thing about the picture 
CHI	and that squirrel's climbing down the tree 
CHI	and the puppy dog's down there waiting for him 
INV	what's happening in the picture 
CHI	the daddy's looking through 
INV	what else is happening in this picture 
CHI	the the he's the the he's  his I
INV	and what's going to happen next 
CHI	I don't know  
INV	the dog and the girl have the daddy's shoes 
INV	what will happen in just a little while 
CHI	I don't know  
CHI	do you know what those girls  
INV	no you tell me 
CHI	he's picking up something the daddy dropped on the ground 
CHI	and he brushing her hair  
INV	tell me one more thing about the picture 
CHI	there  
CHI	he's picking up something daddy dropped  
INV	what's happening in the picture 
CHI	this the this the sink the floor has  there's so much water 
CHI	and the  fell down to
INV	what else is happening in this picture 
CHI	the mommy still has her shoes on 
CHI	and the boy in  that stool is falling
CHI	and that and that  and the boy might hurt hisself
INV	and what's going to happen next 
CHI	I don't know  
INV	the boy is trying to get the cookies 
INV	what will happen in just a little while 
CHI	he  
INV	tell me one more thing about the picture 
CHI	the mommy  
CHI	look there's   there's too much water 
CHI	and that water's falling down to the ground 
