participant	content
INV:	what's happening in the picture ?
CHI:	the kitty 0is [^ ev] stuck on the tree [^ eu] .
CHI:	and who's gonna rescue <him she> [/?] her ?
INV:	what else is happening in this picture ?
CHI:	the kitty 0is [^ ev] stuck on the tree branch [^ eu] .
CHI:	then [^ earg] say “oh_no, the kitty 0is [^ ev] stuck on the tree
CHI:	and who 0is gonna rescue her [^ ns] ?
INV:	the children see the cat .
INV:	the cat is stuck up in the tree .
INV:	and what is going to happen next ?
CHI:	[^ earg] jump off [^ eu] .
CHI:	then the cat get [* m:03s] [^ ev] hurt [^ eu] .
INV:	say that again .
INV:	jump off and xxx +...
CHI:	get hurt [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	the cat 0is [^ ev] gonna fall [^ eu] .
CHI:	the cat's gonna fall .
CHI:	0 .
INV:	what's happening in this picture ?
CHI:	[^ earg] not sharing [^ eu] .
CHI:	then she's gonna fall right on the boys .
INV:	what else is happening in this picture ?
CHI:	not sharing [^ ns] .
INV:	sorry, say that again .
CHI:	not sharing again [^ ns] .
INV:	not sharing again .
INV:	look, the boys are fighting .
INV:	and here comes the mommy .
INV:	and what is going to happen next ?
CHI:	the boys get away .
CHI:	that 0is [^ ev] where the green boy gets away .
CHI:	then the mommy takes them away .
INV:	tell me one more thing about the picture .
CHI:	the boys don't share .
CHI:	the boys are fighting again .
INV:	okay .
CHI:	then the mommy comes .
INV:	mhm .
CHI:	yeah, that's what happens .
INV:	thank you .
CHI:	then the boys get punish [* m:0ed] [^ emorph] in their rooms [^ eu]
INV:	what's happening in the picture ?
CHI:	I don't know what's happening [^ ns] .
INV:	just tell me what you see in this picture .
CHI:	she's sharing the donuts .
INV:	good enough .
CHI:	yeah, and nothing 0is [^ ev] happening there actually [^ eu] .
INV:	and what else is happening in this picture ?
CHI:	she's driving the car .
CHI:	then she's looking at mom .
INV:	look, the children are taking the donuts from the bag .
INV:	and what is going to happen next ?
CHI:	<then the> [/?] then the little girl shares [^ earg] [^ eu] .
INV:	then what ?
INV:	then xxx +...
CHI:	what happens [^ ns] ?
INV:	then they are gonna share ?
CHI:	yeah, they 0are [^ ev] sharing [^ eu] .
INV:	okay, tell me one more thing about the picture .
CHI:	the little girl 0is [^ ev] sharing [^ earg] [^ eu] again [^ eu] .
INV:	what's happening in this picture ?
CHI:	the dog is in the bus's way .
CHI:	then <the dog> [/?] the family's pulling the dog .
INV:	what else is happening in this picture ?
CHI:	the dog is still in the street .
CHI:	then they're pulling the dog_iz [: dog's] [*] leash .
INV:	look, the dog is in front of bus .
INV:	and the bus can't move .
INV:	and what is going to happen next ?
CHI:	[^ earg] run over [^ eu] .
INV:	tell me one more thing about this picture .
CHI:	the dog is 0in [^ emorph] front of <the> [/?] the bus [^ eu] .
INV:	what is happening in the picture ?
CHI:	the girl fall [^ ev] [^ eu] .
CHI:	then this girl sits .
INV:	what else is happening in this picture ?
CHI:	the bubbles spill on the little boy .
INV:	oh_no, the bubbles spilled .
INV:	and what is going to happen next ?
CHI:	[^ earg] getting on the little boy [^ eu] .
CHI:	he wants her bubbles .
INV:	okay .
CHI:	he wants the bubbles .
INV:	tell me one more thing about this picture .
CHI:	here's the xxx +/.
INV:	tell me one more thing about this picture .
CHI:	the little boy got some bubbles .
CHI:	then it spilled .
INV:	what is happening in the picture ?
CHI:	the dog ran away from his bubblebath .
INV:	what else is happening in this picture ?
CHI:	the dog ran away .
CHI:	0 .
INV:	tell me about what else you see in the picture .
CHI:	<&th> [/?] a little boy and a little girl and a dog run out of the
INV:	look, the children are trying to wash the dog .
INV:	and the dog runs away .
INV:	what is going to happen next ?
CHI:	[^ earg] ran away, right that way [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	then the dog blacked out .
CHI:	then the bathtub splashed all the time [^ other] [^ eu] .
INV:	what's happening in the picture ?
CHI:	they're building 0a [^ emorph] snowman [^ eu] .
CHI:	then they're throwing the snowballs .
INV:	what else is happening in this picture ?
CHI:	that was a boy shoveling [^ earg] [^ eu] .
INV:	the boys are throwing snowballs .
INV:	and what is going to happen next ?
CHI:	[^ earg] throw snow on them [^ eu] .
INV:	what ?
CHI:	throw snow on them [^ ns] .
INV:	tell me one more thing about this picture .
CHI:	it's xxx happening .
CHI:	that little boy 0is [^ ev] shoveling [^ earg] [^ eu] .
INV:	what's happening in this picture ?
CHI:	the dog is barking .
CHI:	and she's going in the leafs .
CHI:	then that little boy is raking [^ earg] [^ eu] .
CHI:	then they are raking [^ earg] [^ eu] .
INV:	okay, that's good enough .
INV:	what else is happening in this picture ?
CHI:	she's jumping on the leafs .
CHI:	and that little boy is gonna jump <on> [/?] right on her head .
INV:	and what is going to happen next ?
INV:	oh, they raked the leaves into a big pile .
INV:	and then what's going to happen next ?
CHI:	the little girl jump [^ ev] [^ eu] .
CHI:	then the boy 0is [^ ev] gonna jump right on her head [^ eu] .
INV:	just tell me one more thing about the picture .
CHI:	<the> [/?] the mommy drives all around the house and parks [^ earg]
CHI:	look, the boy spilled the xxx +/.
INV:	wait wait wait .
INV:	what's happening in the picture ?
CHI:	the little boy spilled the lid, that little pile .
INV:	what else is happening in this picture ?
CHI:	he get [^ ev] the orange [^ eu] .
CHI:	and his [^ ew:he] [^ epronoun] is dropping <the> [/?] all the food
INV:	look, the boy knocked the boxes off the shelf .
INV:	and what's going to happen next ?
CHI:	it's all gonna fall on his head .
INV:	tell me one more thing about the picture .
CHI:	those are the same dresses .
CHI:	and this a [^ emorph] one is not the same dress [^ eu] .
INV:	what's happening in this picture ?
CHI:	<this> [/?] she got the scissors .
INV:	what else xxx +/.
INV:	what ?
CHI:	she sit [^ ev] down [^ eu] .
CHI:	and xxx +/.
INV:	wait, what else is happening in this picture ?
CHI:	and here mommy says xxx +/.
INV:	no no, wait a sec .
INV:	what else is happening in this picture ?
CHI:	the dog is over there .
INV:	okay .
CHI:	then the girl's gonna cut the hair off .
CHI:	oh_no, the girl's gonna cut the hair <off> [/?] off the dog .
INV:	look, the boy is taking his grandma's scissors .
INV:	and what is going to happen next ?
CHI:	she cut the dog [* m:0's] [^ emorph] (.) hair off [^ eu] .
INV:	tell me one more thing about this picture .
INV:	tell me one more thing about this picture .
CHI:	they're back over there .
CHI:	<then> [/?] then the grandson is laughing at her .
INV:	what's happening in this picture ?
CHI:	she doesn't know 0how [^ emorph] to find her doll [^ eu] .
INV:	what else is happening in this picture ?
CHI:	<the doll is> [/?] the doll is on the daddy [* m:0's] [^ emorph]
INV:	the daddy's hiding the doll behind his back .
INV:	what is going to happen next ?
CHI:	it's gonna fall right on his back .
CHI:	what's gonna happen next [^ ns] ?
INV:	the girl is going to get the gift .
INV:	tell me one more thing about the picture .
CHI:	<it gonna> [/?] where that girl gonna fly [^ ns] ?
INV:	okay, just tell me anything else about the picture .
CHI:	<the dog is in the> [/?] the doll is in the box .
CHI:	what's the cake melting [% talking about another picture] [^ ns] ?
INV:	wait, we hafta finish this one first .
CHI:	she's getting tired [^ ns] .
INV:	wait, what is happening in the picture ?
CHI:	the daddy's toasting [^ earg] [^ eu] .
CHI:	then she's getting tired .
INV:	what else is happening in this picture ?
INV:	yeah, what else is happening in this picture ?
CHI:	the mommy 0is [^ ev] gonna spill 0a [^ emorph] lot 0of [^ emorph]
INV:	look, the little girl is still in her pajamas .
INV:	then what's going to happen next ?
CHI:	the mommy comes and look [* m:03s] [^ ev] at her [^ eu] .
CHI:	these are [* m:agr] 0the [^ emorph] daughter [* m:0's] [^ emorph]
INV:	tell me one more thing about the picture .
CHI:	she's toasting [^ ew] [^ elexical] with a spoon [^ eu] .
CHI:	with the peanut butter right over there on <the> [/?] the table
CHI:	and she's still tired .
CHI:	the boy fell [^ ns] ?
CHI:	the boy 0is gonna xxx +/.
INV:	wait wait wait .
CHI:	look [^ ns] .
CHI:	look, the boy's <gonna fall> [>] xxx +/.
INV:	<what is happening> [<] in this picture ?
CHI:	the boy's gonna fall 0and [^ emorph] hurt his head [^ eu] .
INV:	okay .
CHI:	and the mommy gonna xxx +...
CHI:	look [^ ns] .
INV:	wait, the boy's gonna fall [% said to himself] .
INV:	<okay> [>] .
CHI:	<look at the boy> [<] [^ ns] .
CHI:	he's gonna fall xxx +/.
INV:	what else is happening in this picture ?
CHI:	the water spills .
INV:	look, the water is spilling all over the floor .
INV:	and what is going to happen next ?
INV:	tell me .
CHI:	the boy's gonna fall down on it .
INV:	tell me one more thing about the picture .
CHI:	<look, the boy> [/?] look at the boy [^ ns] .
INV:	yeah .
CHI:	he's gonna fall down .
INV:	yeah .
CHI:	<her> [/?] the mommy 0is [^ ev] gonna look at him [^ eu] .
CHI:	<the &m> [/?] why 0is the mommy not looking at him [^ ns] ?
CHI:	the birthday cake xxx +/.
INV:	wait wait wait .
INV:	what is happening in the picture ?
CHI:	all the black stuff is footprints .
CHI:	and the birthday cake is not ready to serve .
INV:	look, what else is happening in this picture ?
CHI:	[^ earg] is a lot of footprints [^ eu] .
INV:	what ?
CHI:	a lot of footprints <all over> [/?] all over the place [^ ns] .
CHI:	the dog is it .
CHI:	the dog made the footprints .
INV:	oh_no, the dog ate some of the cake .
INV:	then what is going to happen next ?
CHI:	<the mommy's gonna spank> [/?] the mommy's gonna spank the dog with
INV:	&=laughs this is really cute .
CHI:	0 .
INV:	yeah, it's really funny .
INV:	tell me one more thing about this picture .
CHI:	look at the cake .
CHI:	it's all fall [^ ew:fallen] [^ emorph] [^ eu] .
INV:	okay, tell me one more thing about this picture .
CHI:	the dog is gonna get spanked by that broom from the mommy .
CHI:	the <&mo> [/?] mommy's gonna try to get me .
INV:	what's happening in the picture ?
CHI:	the dog got &uh one shoe in his mouth .
CHI:	then the bowtie [^ ns] .
CHI:	then the pants [^ ns] .
INV:	okay .
CHI:	<then the> [/?] then xxx +/.
INV:	wait wait, that's good enough .
CHI:	then the shoes xxx +/.
INV:	okay, what else is happening in this picture ?
CHI:	<it is> [/?] a bowtie is here .
CHI:	<then then then> [/?] then a hat 0is [^ ev] on her [^ eu] .
CHI:	then a shoe 0is [^ ev] on him [^ eu] .
CHI:	then the shoe is <on her> [/?] on him .
INV:	okay .
CHI:	0 .
INV:	not yet, we have two more questions .
INV:	then we are all done .
CHI:	[^ can you tell me to] xxx +/.
INV:	the dog and the girl have the daddy's shoes .
INV:	what is going to happen next ?
CHI:	the bowtie [^ frag] [^ eu] .
INV:	the boy what ?
INV:	try that again .
CHI:	the boy got the bowtie [^ ns] .
CHI:	0 .
INV:	just tell me one more thing about this picture .
CHI:	the daddy wants his stuff .
