participant	content
CHI	one  two  three  
MOT	what do you wanna do 
CHI	 hm  
MOT	and you were 
CHI	oh  yes or no 
MOT	roger 
MOT	fold your hands 
MOT	what do you want 
MOT	look at me 
MOT	count the trucks 
CHI	no 
CHI	oh  diamond 
CHI	where's the marbles  mamma 
CHI	I need help please 
MOT	where do you live 
MOT	no  wanna play with the puzzle 
MOT	you wanna play with the airplane 
CHI	one  two  three  
MOT	roger  get the teddybears 
MOT	good boy 
CHI	yes 
CHI	stairs 
MOT	what's it say 
MOT	you're  are you being a bad boy 
MOT	get me the red book on you desk 
MOT	say hi to joy 
MOT	what are you doing roger 
MOT	no  put your feet down 
CHI	go up 
MOT	alright  put the color forms away 
MOT	no  Cookie_Monster's eating icecream 
CHI	one  two  three  four  five  six  
CHI	you are lazy 
CHI	I'm put my shirt on 
MOT	boy  what are you doing roger 
CHI	i see  
MOT	give that to me 
MOT	roger  look at me 
MOT	you're a bad boy today 
CHI	do wanna a play with 
MOT	count them 
MOT	this is really crazy 
CHI	i  
MOT	get the color forms 
MOT	look 
CHI	taking picture 
MOT	no  what's daddy doing 
CHI	I want go outside 
MOT	put it right here 
MOT	come here 
MOT	come here 
MOT	what school 
CHI	setting 
MOT	point to the yellow horse 
MOT	no  I'm not gonna give it to you 
MOT	roger get the color forms and give them to mama 
CHI	I go swimming 
MOT	stay right here 
MOT	what 
CHI	do you wanna look at a picture 
MOT	roger  let's make the pattern 
MOT	the fruit is 
CHI	wanna look 
CHI	fruit bar 
MOT	are you a bad boy 
MOT	start again 
CHI	don't do that 
MOT	for what 
MOT	let's make the  do the pattern 
CHI	yeah 
MOT	don't 
MOT	no 
MOT	look at me 
CHI	eight 
CHI	I wanna a play with airplane 
CHI	let me in 
MOT	where does the chair go 
CHI	a spoon 
CHI	yellow  blue  green  blue  yellow 
CHI	oh  green  green 
CHI	a five  
CHI	a  
CHI	tree 
CHI	fell 
CHI	make it bigger 
CHI	Laura l  
MOT	no  put it on your desk 
CHI	I am doing 
MOT	no  Ann 
CHI	yep 
MOT	are you gonna be a good boy 
MOT	let's see if we can do this 
MOT	that's right 
MOT	good boy 
CHI	leave those 
MOT	the chair's beside the what 
MOT	roger  what are you doing 
CHI	I'm playing marble 
MOT	what do you say to Helen for the present 
MOT	Laura 
MOT	no  you needta come in here with the airplane 
CHI	I make 
CHI	I'm doing 
CHI	I wanna ah   make a triangle  please 
MOT	what do you wanna do 
CHI	eat icecream 
MOT	roger  who's that 
CHI	i'm  I'm eating 
MOT	make a triangle 
MOT	oh  you did 
MOT	no 
MOT	and what's that 
MOT	right there 
MOT	okay  color 
CHI	a Laurie_School 
MOT	that's right 
MOT	what are you gonna do there 
MOT	five 
MOT	does Ann take you swimming 
CHI	  nice playing 
MOT	that's right 
MOT	no  that's wrong 
CHI	come here 
CHI	i see a fish and a yellow ball  
CHI	mom  
CHI	I am building 
MOT	read the words 
MOT	no that's wrong 
MOT	now say it 
MOT	okay roger 
CHI	I'm looking a picture 
CHI	yellow 
MOT	no  who's that 
MOT	that's right 
MOT	what are you doing 
CHI	I'm eat pancakes 
CHI	it doctor 
CHI	color I yellow 
MOT	are you gonna color the rectangle 
CHI	ow  
CHI	yes 
CHI	can you get this  
MOT	give me the box 
MOT	what am I doing 
MOT	nope 
CHI	where 
CHI	oh  it spilt 
CHI	  wednesday 
CHI	hm  
MOT	and what's that 
MOT	point to the yellow car 
CHI	I'm eating icecream 
MOT	get the airplane and come back here 
CHI	one  two  three  four  five  six  seven  eight  
MOT	no 
MOT	what am I doing 
MOT	you are 
MOT	don't rip them 
CHI	mamma 
MOT	oop  
MOT	momma's not sure  but 
CHI	yeah 
CHI	it squeaking 
CHI	nh  
MOT	no 
MOT	put the other ones away 
MOT	roger  what's today 
MOT	do you wanna play  Sesame_Street color forms 
CHI	do I need help 
MOT	where's the bed go 
CHI	yellow car 
MOT	that's wrong 
CHI	 
CHI	get  get I go to doctor 
CHI	I'm spoon 
MOT	put the chair 
MOT	look 
CHI	look 
CHI	she 
MOT	give me the red book 
CHI	sunday  tuesdays  wed 
MOT	you're being silly today 
CHI	with Ann 
CHI	you don't be silly 
MOT	okay 
MOT	say  I need help mama 
MOT	come here 
MOT	what's she doing 
MOT	okay  pick them up and give them to me 
MOT	what are you doing 
MOT	come on 
CHI	have some 
MOT	ah oh  want a cup of coffee 
CHI	do I need help 
MOT	you wanna make it bigger 
CHI	I making cross 
CHI	diamonds  diamonds 
CHI	yes or no 
CHI	i'm going  I'm make a tower 
MOT	where are you going 
MOT	do it easy 
MOT	what do you wanna work with 
MOT	you're gonna go where 
MOT	nice reading 
CHI	no 
CHI	spoon time 
CHI	I wanna sing microphone 
MOT	and what's that 
MOT	roger you needta be quiet 
MOT	what is today 
CHI	down 
MOT	no 
