participant	content
CHI	look at this window 
INV	then what will happen in just a little while 
CHI	I don't know  
INV	tell me one more thing about the picture 
INV	what's happening in the picture 
CHI	they're both boys 
INV	tell me what else you see in the picture 
INV	tell me one more thing about the picture 
CHI	the  all
INV	the dog and the girl have the daddy's shoes 
INV	tell me one more thing about the picture 
INV	what's going to happen in just a little while 
CHI	he's crawling 
INV	what's happening in the picture 
INV	and what's going to happen next 
INV	just tell me anything else about the picture 
INV	what else is happening in this picture 
INV	can you tell me that again 
CHI	the  going
CHI	she doesn't have a coat 
CHI	they are afraid 
INV	tell me one more thing about the picture 
INV	what's going to happen next 
CHI	I don't know  
CHI	why is the lamp dirty  
INV	what's going to happen in just a little while 
INV	what else is happening in this picture 
CHI	the dog splashed water 
CHI	 
CHI	I don't know  
INV	just tell me anything else about the picture 
INV	tell me about what else you see in the picture 
CHI	look at the mom and dad 
CHI	I don't know  
CHI	they will be dead 
INV	just tell me what you see in the picture 
INV	tell me about what else you see in the picture 
CHI	 
INV	what's happening in the picture 
CHI	and then his neck comes off 
CHI	I don't know  
CHI	she has his shoes 
CHI	they're throwing  throwing snowballs 
CHI	I don't know  
CHI	 
INV	just tell me what you see in the picture 
INV	just tell me anything else about the picture 
INV	what's going to happen in just a little while 
CHI	the doll  
INV	just tell me anything else about the picture 
CHI	why is the bag in front  
CHI	she didn't throw bubbles 
INV	the boy is taking his grandma's scissors 
CHI	they want each   they want the red bucket 
CHI	I don't know  
INV	what else is happening in this picture 
CHI	not him  
INV	what's going to happen in just a little while 
CHI	both of those one of those  a girl is pushing the cart
INV	just tell me what you see in the picture 
CHI	the cat is looking down 
CHI	there's another bucket 
CHI	 it's not aiming to  the sidewalk at all
CHI	I don't know  
CHI	he will give it to her 
CHI	the dad has a short tie 
INV	tell me one more thing about the picture 
INV	what else is happening in this picture 
INV	what else is happening in this picture 
CHI	and she will knock him over 
CHI	I don't know  
INV	what's going to happen next 
INV	tell me about what else you see in the picture 
INV	the children are taking the donuts from the bag 
CHI	they will eat all the donuts 
INV	and what's going to happen next 
INV	can you tell me that again 
INV	and what's going to happen next 
INV	what else is happening in this picture [] 
INV	they raked the leaves into a big pile 
CHI	the doggy is under the couch 
CHI	and she has his tie  
INV	what's happening in the picture 
INV	tell me about what else you see in the picture 
INV	what's happening in the picture 
CHI	shouldn't be triangles where my finger is  
INV	tell me one more thing about the picture 
INV	can you tell me that again 
INV	what's going to happen next 
INV	what else is happening in this picture 
INV	what's happening in the picture 
INV	what's happening in the picture 
CHI	 
INV	tell me one more thing about the picture 
CHI	she has bubbles in her hand 
CHI	I don't know  
INV	what's happening in the picture 
INV	what else is happening in this picture 
CHI	that looks like a pot 
INV	what's happening in the picture 
CHI	she's not dressed 
INV	what else is happening in this picture 
INV	the cat is stuck up in the tree 
CHI	 
CHI	the dog is on the street 
CHI	and one person is in the car 
INV	what else is happening in this picture 
CHI	and the other person and the other  and the other kid is in
CHI	these windows are not the same 
INV	just tell me anything else about the picture 
CHI	and his head comes off 
INV	tell me one more thing about the picture 
CHI	I think I like this one not this one 
INV	tell me about what else you see in the picture 
CHI	they got the dog after  det
CHI	he's very angry 
CHI	 
CHI	what's wrong with that  
INV	tell me one more thing about the picture 
INV	the children see the cat 
CHI	he's gonna snip that thing 
INV	just tell me what you see 
INV	just tell me what you see in the picture 
CHI	 
INV	tell me that again 
INV	what else is happening in this picture 
CHI	she threw bubbles 
INV	what's going to happen in just a little while 
INV	what's happening in the picture 
INV	just tell me what you see in the picture 
CHI	 what's wrong with that  
INV	what's going to happen in just a little while 
CHI	I don't know  
INV	and what's going to happen in just a little while 
CHI	and they will be dead  
CHI	 
CHI	so they cannot get them 
INV	what else is happening in this picture 
INV	the boy is trying to get the cookies 
INV	that's not nice 
CHI	I don't know  
INV	tell me one more thing about the picture 
INV	what's happening in the picture 
INV	tell me one more thing about the picture 
CHI	they will crash and spill  
CHI	what's this doing out here  
CHI	I don't know  
INV	just tell me anything about this picture 
INV	and what's going to happen next 
INV	and what's going to happen next 
INV	and what's going to happen next 
INV	the boys are throwing snowballs 
INV	just tell me what you see in the picture 
INV	the little girl is still in her pajamas 
CHI	and they're 
INV	the dog is in front of the bus 
CHI	 
INV	what's happening in the picture 
INV	what's going to happen in just a little while 
INV	tell me one more thing about the picture 
CHI	 
CHI	and then he will chop  
INV	what's happening in this picture 
CHI	and he's crying 
CHI	he's going to do  
INV	and what's going to happen in just a little while 
CHI	he will be dirty again 
INV	what's happening in the picture 
CHI	I don't know  
CHI	two of the same girls  
INV	just tell me what you see in the picture 
INV	just tell me what you see in the picture 
INV	what's going to happen in just a little while 
INV	oh_no the dog ate some of the cake 
INV	the boy knocked the boxes off the shelf 
INV	and the bus can't move 
INV	what else is happening in this picture 
INV	and what's going to happen next 
CHI	he's getting  out the leafs in the
INV	what's happening in the picture 
INV	tell me one more thing about the picture 
INV	just tell me anything else about the picture 
CHI	he's gonna fall 
INV	what's going to happen in just a little while 
CHI	his momma is driving 
INV	what else is happening in this picture 
CHI	and he will be dead on his head 
CHI	this this this this this this  
CHI	I don't know  
CHI	I don't know  
INV	and what's going to happen next 
INV	what's happening in the picture 
INV	the children are trying to wash the dog 
INV	and what's going to happen next 
CHI	and they will be knocked over 
INV	what's going to happen in just a little while 
CHI	look at the mom and dad  
CHI	this  
INV	and what will happen in just a little while 
INV	oh_no the bubbles are spilled 
CHI	the scarf is on backwards 
INV	tell me one more thing about the picture 
INV	thank you 
INV	just tell me anything else about the picture 
CHI	he bumped his head 
CHI	 
CHI	the boy [] has a donut in his hand 
CHI	the cat is sad 
INV	and what's going to happen next 
INV	the daddy is hiding a doll behind his back 
INV	tell me one more thing about the picture 
CHI	I don't know  
INV	and what's going to happen next 
INV	tell me about what else you see in the picture 
