participant	content
CHI:	there [^ ns] ?
CHI:	but the mommy's not there .
CHI:	<he> [/?] he [^ ew:she] [^ epronoun] needs to have ten poopies
CHI:	<and and> [/?] and no kittycats can be on the other side of the
CHI:	do you know what's going to happen next [^ ns] ?
INV:	what will happen in just a little while ?
INV:	tell me one more thing about the picture .
CHI:	<the puppy's gonna> [<] go roll over .
INV:	tell me one more thing about the picture .
CHI:	the boy wants his scissors [^ ns] .
INV:	tell me one more thing about the picture .
INV:	<good job> [>] .
CHI:	the peoples [^ ew:people] [^ emorph] is [^ ew:are] [^ ev] angry
INV:	tell me that again .
INV:	and what's going to happen next ?
INV:	what's happening in the picture ?
CHI:	<the the the> [/?] the people are not <&ha> [/?] happy about it .
INV:	and what's going to happen next ?
INV:	tell me one more thing about the picture .
CHI:	the <&bre> [/?] bubbles 0are [^ ev] <on their> [/?] on their bread
CHI:	I don't know [^ ns] .
CHI:	but <he can't &ha get it when he gets it> [/?] he [^ ew:she]
CHI:	<and it> [>] xxx to the couch .
CHI:	<when> [/?] I think the boys are gonna throw some snow to [^ ew:at]
CHI:	the daddy's looking through [^ ew:in] [^ emorph] the mirror [^ eu]
INV:	and what's going to happen next ?
CHI:	they're making a snowman in the snowy, snowy snow .
CHI:	this girl can't play with the gate .
CHI:	no, I don't know [^ ns] .
CHI:	may I pick a sticker now [^ ns] ?
CHI:	<&th> [/?] the water's spilling .
CHI:	can you tell me [^ ns] ?
CHI:	oh, I think it's a kittycat .
INV:	what else is happening in this picture ?
CHI:	I don't know [^ ns] .
INV:	what's happening in the picture ?
CHI:	I don't know [^ ns] .
INV:	tell me one thing .
INV:	what's happening in the picture ?
INV:	what will happen in just a little while ?
CHI:	he [^ ew:she] [^ epronoun] can have it when he [^ ew:she]
CHI:	and the puppy dog's down there waiting for him .
CHI:	I don't know [^ ns] .
CHI:	because the little boy wants his scissors .
CHI:	and look, he had <his> [/?] his paw print .
CHI:	<all of the xxx &uh she's drinking her the &d> [/?] he's driving
INV:	the boys are throwing snowballs .
CHI:	yeah, they might get all sandy and stuff .
INV:	what will happen in just a little while ?
INV:	tell me one more thing about the picture .
INV:	what's going to happen next ?
CHI:	but she doesn't want them to brush the leafs away .
INV:	the little girl is still in her pajamas .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
INV:	and what's going to happen next ?
INV:	and what's going to happen next ?
CHI:	<and that and that> [/?] and the boy might hurt hisself
CHI:	and he's raking the leafs .
CHI:	there's a lot of traffic, see ?
INV:	just tell me anything else about the picture .
CHI:	I don't know [^ ns] .
CHI:	what is it [^ ns] ?
CHI:	I don't know [^ ns] .
CHI:	and he brushing her hair [^ eu] .
INV:	<pick a sticker> [>] .
INV:	what else is happening in this picture ?
INV:	just tell me what you see in the picture .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
CHI:	they're making a snowman .
CHI:	they should have said “stop, puppy” .
CHI:	<&th> [/?] they're brushing the leafs .
INV:	the children are taking the donuts from the bag .
INV:	you tell me .
CHI:	I don't know [^ ns] .
INV:	just tell me what you see .
INV:	the children are trying to wash the dog .
CHI:	the mommy is coming .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
INV:	good job .
CHI:	the doggy's in the middle [^ ew:front] of [^ emorph] the bus [^ eu]
INV:	and what's going to happen next ?
CHI:	the mommies <hafta pick all of the box hafta> [/?] hafta catch them
INV:	what will happen in just a little while ?
INV:	just tell me what you see in the picture .
CHI:	I don't know [^ ns] .
CHI:	I don't know [^ ns] .
INV:	tell me what else you see in the picture .
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
INV:	what will happen in just a little while ?
CHI:	I don't know [^ ns] .
INV:	and what's going to happen next ?
CHI:	there's some doggy prints going on the cake .
INV:	what else is happening in this picture ?
CHI:	the mommy [^ frag] [^ eu] .
CHI:	the dog's running away .
INV:	and what's going to happen next ?
CHI:	I don't know [^ ns] .
CHI:	I don't know [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	the little boys wanna get <it to> [/?] him down .
INV:	what else is happening in this picture ?
CHI:	the boy knocked the boxes down .
CHI:	<it's> [/?] there's a rope .
INV:	what's happening in the picture ?
CHI:	do you know what those <girls> [/?] guys are doing [^ ns] ?
CHI:	the little boy has his water .
INV:	no we didn't .
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
INV:	what's going to happen next ?
CHI:	and the boy <in> [/?] in [^ ew:on] [^ emorph] that stool is falling
CHI:	can I put a sticker on this yet [^ ns] ?
CHI:	what is it [^ ns] ?
CHI:	<the> [/?] they're blowing bubbles to her .
CHI:	can you tell me about it [^ ns] ?
CHI:	<and she's &n> [/?] and she's driving a car .
CHI:	&um the doggy wants to lick stuff .
CHI:	he <&wi> [/?] will fall down and hurt hisself [^ ew:himself]
CHI:	they still hafta make some more .
CHI:	he's picking up something the daddy dropped on the ground .
CHI:	<the daddy wants his and the boy the girl he has a baby brother
INV:	tell me one more thing about the picture .
INV:	oh_no, what else is happening in this picture ?
INV:	and what's going to happen next ?
CHI:	<&th there's the cat there's> [/?] there's some doggy prints .
CHI:	wait, <is that> [/?] is that their cat [^ ns] ?
INV:	and what's going to happen next ?
CHI:	<the boy> [/?] the girls and boys are trying to wash the dog .
CHI:	I think we did all the pictures now [^ ns] .
INV:	what else is happening [% unrelated utterance] .
INV:	tell me one more thing about the picture .
CHI:	and you can't take your new toy with you .
CHI:	and then the doggy jumped over [^ earg] [^ eu] .
CHI:	and that squirrel's climbing down the tree .
INV:	just tell me anything else about the picture .
INV:	what will happen in just a little while ?
CHI:	the driver's still driving the bus .
INV:	what else is happening in this picture ?
CHI:	<the the he's the the he's> [/?] he's picking up <his> [/?] his <<I
INV:	tell me one more thing about the picture .
INV:	the dog and the girl have the daddy's shoes .
INV:	what's happening in the picture ?
CHI:	<it> [/?] it wasn't his birthday .
INV:	tell me one more thing about the picture .
CHI:	she's taking the leafs away .
INV:	tell me one more thing about the picture .
INV:	what will happen in just a little while ?
INV:	just tell me anything else about the picture .
CHI:	I don't know [^ ns] .
INV:	oh_no, the bubbles spilled .
CHI:	I don't know [^ ns] .
CHI:	I don't know [^ ns] .
CHI:	I don't know [^ ns] .
INV:	what will happen in just a little while ?
INV:	what's happening in the picture ?
CHI:	he can't play with the gate [^ ns] .
CHI:	what is it [^ ns] ?
INV:	what's happening in the picture ?
INV:	the boy is taking his grandma's scissors .
INV:	tell me one more thing about the picture .
CHI:	I think I xxx +/.
INV:	tell me one more thing about the picture .
CHI:	boys [% repeated 4x] [^ frag] [^ eu] .
INV:	oh_no, the dog ate some of the cake .
CHI:	and that water's falling down to the ground .
CHI:	dad's making the toast for the girls .
INV:	what will happen in just a little while ?
CHI:	I don't know [^ ns] .
INV:	and here comes the mom .
CHI:	I don't know [^ ns] .
INV:	the boy is trying to get the cookies .
INV:	what's happening in the picture ?
CHI:	<the mommy> [/?] the wagons [^ ew:wagon] [^ emorph] is out of the
INV:	I want you to tell me about it .
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
INV:	the cat is stuck up in the tree .
CHI:	<can't take> [<] your new toy with you [^ ns] .
INV:	the boy knocked down the boxes off the shelf .
CHI:	<this the this the sink the floor has> [/?] there's so much water .
CHI:	the boys are having [^ elexical] the bucket first [^ other] [^ eu]
CHI:	I don't know [^ ns] .
INV:	<oh> [<] .
CHI:	all the donuts 0are [^ ev] coming out of the donut bag [^ eu] .
CHI:	he doesn't wanna get washed though .
CHI:	but <the daddy &shov> [/?] the mommy's shoveling the <&sn> [/?]
CHI:	he hasta have poopies to get it [^ ns] .
INV:	what's going to happen next ?
CHI:	it's in a little box he [^ ew:she] [^ epronoun] can't have [^ eu] .
CHI:	I don't know [^ ns] .
CHI:	the cake fell apart .
CHI:	all the boxes are falling down .
CHI:	that's not very nice behavior .
CHI:	oh, the girl's falling .
INV:	no, you tell me .
CHI:	&um daddy's putting bread on the plate [^ eu] .
CHI:	I don't know [^ ns] .
INV:	the boys are fighting .
INV:	and what's going to happen next ?
INV:	what's happening in the picture ?
INV:	and the bus can't move .
CHI:	<and the> [/?] and the waters [^ ew:water] [^ emorph] fell down to
CHI:	he's picking up something daddy dropped [^ ns] .
INV:	what will happen in just a little while ?
CHI:	the mommy still has her shoes on .
INV:	what's happening in the picture ?
INV:	the dog is in front of the bus .
INV:	tell me one more thing about the picture .
CHI:	the doggy [^ ew:kitty] <is in the> [/?] jumped in the tree [^ eu] .
CHI:	the dad's making some toast <for> [/?] for the girls .
INV:	what will happen in just a little while ?
INV:	what else is happening in this picture ?
INV:	the daddy is hiding a doll behind his back .
CHI:	<&uh there's a there's> [/?] the people 0are [^ ev] not happy about
INV:	tell me that again .
INV:	what will happen in just a little while ?
CHI:	look, <there's &um> [/?] there's too much water .
INV:	what will happen in just a little while ?
INV:	just tell me anything else about the picture .
INV:	oh_no, and what's going to happen next ?
CHI:	the car's going on [^ ew:in] [^ emorph] the traffic [^ eu] .
INV:	what will happen in just a little while ?
CHI:	&um she's washing the doggy .
INV:	no, you tell me .
CHI:	hey, that girl's taking the leafs away .
INV:	what else is happening in this picture ?
CHI:	they're trying to make pancakes <for their xxx> [/?] for tomorrow .
CHI:	the bubbles [^ ns] .
CHI:	I don't know [^ ns] .
INV:	the children see the cat .
CHI:	<and> [/?] and she left the cake [^ earg] [^ eu] .
