participant	content
CHI	he  
CHI	he was throwing an oval one 
INV	and what's gonna happen next 
INV	what's happening in the picture 
CHI	the girl  but the daddy's holding the doll 
CHI	he's trying to drive 
INV	tell me [] one more thing about the picture 
INV	tell me one more thing about the picture 
INV	tell me one more thing about the picture 
CHI	she has different scissors in her hand 
INV	the boy is taking his grandma's scissors 
CHI	the daddy's getting ready for something 
CHI	he wants  
INV	what's happening in the picture 
INV	what's happening in the picture 
INV	what's happening in the picture 
CHI	and   they're wearing their shoes on their foot
INV	what's happening in the picture 
INV	and what's going to happen next 
CHI	she's sitting 
CHI	he's standing and watching him and 
CHI	he's   trying to get a cookie 
CHI	they will  fall 
CHI	he  he's being quiet 
CHI	  he's trying to pour something on him 
CHI	the bus is there 
CHI	 the branch is falling 
CHI	and  the other girl was playing 
INV	just tell me anything else about the picture 
INV	what's happening in the picture 
CHI	the cake has black on it 
CHI	he's toasting some bread 
CHI	they're sharing the cake 
CHI	they're trying to iceskate in the snow  
INV	tell me one more thing about the picture 
CHI	he's mad 
INV	what else is happening in this picture 
CHI	but the girl dropped her thing 
CHI	the daddy's shoveling 
INV	tell me one more thing about the picture 
INV	what's happening in the picture 
INV	and tell me one more thing about the picture 
INV	what's happening in the picture 
CHI	and she's holding her with his hand  
CHI	the girl is standing in love with her dress  
CHI	and the girl was  and the boy is getting ready too 
CHI	and  
CHI	but  he's falling 
INV	what else is happening in this picture 
CHI	he's gonna  carry the bucket 
INV	what else is happening in this picture 
INV	and what's going to happen next 
CHI	the doggy &I &I  is right there 
CHI	the boy's carrying it 
INV	and what's gonna happen next 
CHI	but he's too short to 
CHI	and  
CHI	she's gonna wipe it 
INV	can you tell me that again 
CHI	the dog's in the road 
INV	and what's gonna happen next 
CHI	there's a bag 
CHI	she's gonna   wipe it all up 
INV	what else is happening in the picture 
CHI	the girl is  the leaf pile 
INV	what else is happening in this picture 
INV	tell me one more thing about the picture 
CHI	the girl's holding her shoes on her hand 
CHI	he's saying ssh  
CHI	these lights are flashing 
INV	what else is happening in this picture 
CHI	the boy got some dirt and mud  and  some water and mud 
CHI	but  
CHI	and the daddy's raking  
CHI	she looks tired 
CHI	he's trying to get a cookie  
INV	what else is happening in this picture 
CHI	the girl is trying to clean it up 
INV	what else is happening in this picture 
INV	what else is happening in this picture 
INV	what else is happening in this picture 
INV	what's happening in the picture 
INV	and what's going to happen next 
CHI	they're going in the car 
INV	what's happening in the picture 
CHI	but he didn't 
INV	and what's going to happen next 
CHI	the daddy is looking in the in in the  in I don't know what
CHI	the dog will wants  
INV	and what's gonna happen next 
INV	what's happening in the picture 
CHI	the daddy's pushing the cart 
CHI	but it  she forgot to put her in her desk drawer 
INV	okay what else is happening in this picture 
CHI	they're pulling him and giving  him for
INV	and then what will happen in just a little while 
CHI	the bus is driving 
INV	what's happening in the picture 
CHI	the the mommy  people was
CHI	the dog made all this black 
CHI	he's shoveling 
CHI	the dog is holding a shoe so he can  go too 
INV	and what's gonna happen next 
INV	what's happening in the picture 
CHI	she's ready to go night_night 
CHI	the girl is sitting in the back 
INV	tell me one more thing about the picture 
INV	tell me one more thing about the picture 
INV	tell me one more thing about the picture 
CHI	the grandma's sitting in the chair 
CHI	they hafta make another one 
INV	tell me one more thing about the picture 
INV	and what's going to happen next 
CHI	mother's raking  
CHI	the plate is already washed  
CHI	but it wasn't sposta 
INV	the boy knocked down the boxes off the shelf 
INV	what else is happening in the picture 
CHI	the little boy is raking  
CHI	 the buckets and the shovel and the other shovel's 
CHI	she hadta get hers 
CHI	the plate  
CHI	and the other girl is trying to clean  
CHI	I'm done  
INV	and what's going to happen next 
INV	and what's going to happen next 
INV	tell me one more thing about the picture 
INV	and what's going to happen next 
CHI	she's trying to get oranges 
CHI	the boy he  he was making something with water and mud 
CHI	he's saying ssh 
CHI	 she spilled  the milk into something
CHI	the girl's pushing the cart 
CHI	the girl is trying to clean it up  
INV	and what's gonna happen next 
CHI	he's throwing snowballs 
INV	what's happening in the picture 
CHI	he's falling 
CHI	she's gonna skip   trip 
CHI	he's pointing to go this way and ride her thing  and  that
CHI	he was throwing a circle  
INV	what else is happening in this picture 
INV	and what's gonna happen next 
CHI	she's washing the plate 
CHI	the mommy she stand  
CHI	she's running 
CHI	 they're   they're making a snowman 
INV	can you say that again 
CHI	they're calling him 
INV	what's gonna happen in just a little while 
INV	what else is happening in this picture 
CHI	the girl is raking the leaf pile 
CHI	the wagon's down there 
INV	tell me one more thing about the picture 
INV	what's happening in the picture 
INV	tell me one more thing about the picture 
CHI	that person and that person and that person are  crawling
CHI	the cake is all dirty 
CHI	the mommy spilled it 
CHI	he  he's mad
INV	tell me one more thing about the picture 
INV	what else is happening in this picture 
CHI	and she  []  
CHI	the bread falled  
CHI	 the cat needs help 
CHI	and    and that's not good 
CHI	the boy's trying to get  some what's that what's that 
