participant	content
INV:	and then what happens ?
INV:	and you finish it .
INV:	the dog and the girl have the daddy's shoes and then xxx +...
INV:	tell me one more thing about the story .
CHI:	the dad's making toast .
INV:	the boy is taking his grandma's scissors .
INV:	and what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	the girl's shoe came off .
CHI:	they are making a snowman .
INV:	and you finish it .
CHI:	they wanted it .
INV:	nice and loud for me, okay ?
CHI:	they eat it .
INV:	what else is happening in this picture ?
CHI:	&uh he's making toast .
INV:	and what else is happening in this picture ?
CHI:	her [^ ew:she] [^ epronoun] says stop to them [^ eu] .
CHI:	her's [: she's] [*] driving the car [^ eu] .
INV:	mhm, the &c xxx +/.
INV:	what else is happening in this picture ?
CHI:	then they tried to pull him back <&uh> [>] from the bus .
INV:	nice and loud, I can't hear you when you whisper .
INV:	now I'll start the start the story .
CHI:	you tell me [^ ns] .
INV:	now I'll start the start the story .
INV:	what's happening in the picture ?
INV:	the children see the cat .
CHI:	her's [: she's] [*] tired [^ eu] .
CHI:	and xxx .
INV:	what else is happening in <this picture> [>] ?
INV:	tell me one more thing about the story .
CHI:	they're fighting 0over the bucket [^ ns] .
CHI:	they messed up it [^ other] [^ eu] .
INV:	just tell something about the picture .
INV:	nice and loud .
INV:	and you finish .
INV:	the dog ate the cake and then xxx +...
INV:	tell me one more thing about the picture .
CHI:	they want 0det donut [^ emorph] [^ eu] .
INV:	and you finish it .
CHI:	&um the cat is stuck on the tree .
INV:	and then what happens in the story ?
CHI:	&um the floor was yellow .
CHI:	<her [^ ew:she] is> [/?] << I don't know the xxx> [/?]> [/?] her
INV:	now I'll start the start the story .
INV:	okay, now I'll start the start the story .
INV:	tell me one more thing about the story .
INV:	her what ?
INV:	the children are taking the donuts from the bag .
INV:	and you finish .
INV:	tell me one more thing about the story .
INV:	what's happening in the picture ?
INV:	now I'll start the start the story .
INV:	the boy is taking the grandma's scissors and then xxx +...
CHI:	he was under the sofa .
INV:	and what else is happening in this picture ?
CHI:	what [^ ns] ?
INV:	now I'll start the start the story .
INV:	a cake on the floor .
INV:	the boy is taking his grandma's scissors .
INV:	what's happening in the picture ?
INV:	they knocked the boxes off the shelf and then xxx +...
INV:	he's putting the leaves in there .
CHI:	all the bubblebath spilled .
INV:	tell me one more thing about the story .
CHI:	&uh the dog wants to go on the bus .
INV:	what else is happening in this picture ?
INV:	and you finish it .
INV:	what's happening in the picture ?
CHI:	<her's> [/?] the daddy is dressing his things [^ other] [^ eu] .
CHI:	he's putting the leafs in there .
CHI:	can you say it again [^ ns] ?
INV:	now I'll start the start the story .
CHI:	you say it [^ ns] .
CHI:	and the mom spilled the water in the tap because it was too fast .
CHI:	and he's gonna fall off the chair .
INV:	and the bus can't move and then xxx +...
CHI:	her [^ ew:she] [^ epronoun] is <tired> [/?] tired [^ eu] .
INV:	what else is happening in this picture ?
CHI:	<he's make> [/?] they're making a snowman [^ ns] .
CHI:	he's has [^ ev] one of those too [^ eu] .
INV:	tell me one more thing about the story .
INV:	tell me one more thing about the story .
INV:	tell me what's happening in the picture .
CHI:	he got one .
CHI:	&uh they wanna get all the food .
CHI:	and the boy wants him back .
CHI:	&um he cut his hand .
CHI:	he's gonna get broken [^ elexical] [^ eu] .
INV:	what's happening in the picture ?
INV:	now tell me something about this picture .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the story .
INV:	now I'll start the start the story .
INV:	now I'll start the start the story .
INV:	what else is happening in the picture ?
CHI:	&uh you start the picture [^ ns] .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
CHI:	they came in [^ ns] !
CHI:	<the> [/?] the boy has a yellow shirt on .
INV:	and what else is happening in this picture ?
INV:	he has one of those too .
CHI:	<that> [<] one has the donut .
INV:	and here comes the mom and then xxx +...
CHI:	&uh they wanted to eat .
CHI:	there is a bruise .
CHI:	they falled [^ ew:fell] [^ ev] in [^ earg] [^ eu] .
CHI:	&uh the girl has shoes on her hands .
INV:	they raked the leaves into a big pile and then xxx +...
CHI:	<I think &um> [/?] her's [: she's] [*] knocking <the> [/?] them
CHI:	&uh her [^ ew:she] [^ epronoun] is washing plates [^ eu] .
INV:	tell me one more thing about the picture .
INV:	the daddy's hiding a doll behind his back and then xxx +...
INV:	and you finish it .
CHI:	her was tired [^ ns] .
CHI:	what did he do [^ ns] ?
CHI:	<her like &um> [/?] the dog 0is [^ ev] running out of the bath
INV:	can you say that nice and loud ?
CHI:	the windows and the trees not [^ frag] [^ eu] .
INV:	and you finish it .
INV:	what's happening in the picture ?
CHI:	can you say what happens [^ ns] ?
CHI:	the boy and the girl looked at him .
INV:	tell me one more thing about the story .
INV:	now I'll start the start the story .
INV:	no, you're telling me the story .
INV:	what's happening in the picture ?
INV:	he wants all the water .
INV:	the cat is stuck in the tree and then xxx +...
CHI:	<they're they're &uh> [/?] they're fighting [^ ns] .
INV:	tell me one more thing about the story .
INV:	you tell me .
INV:	what's happening in the picture ?
CHI:	he wants the bucket .
CHI:	no, you finish it [^ ns] .
INV:	what's happening in the picture ?
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	just tell something about the picture .
CHI:	and then [% CHI whispers] xxx +...
CHI:	he stopped .
CHI:	he's taking the snow [^ earg] [^ eu] .
INV:	what &e xxx +/.
INV:	<okay, good job> [<] .
INV:	say that again ?
CHI:	&uh her's [: she's] [*] blowing the bubbles [^ eu] .
INV:	and you finish .
CHI:	<&uh &um it> [/?] and he taked [^ ew:took] [^ ev] it away from the
INV:	and then xxx +...
CHI:	he run [^ ev] out of his bath [^ eu] .
CHI:	they're fighting 0over [^ emorph] the bucket [^ eu] .
CHI:	then he went away .
INV:	the boy is trying to get the cookies and then xxx +...
INV:	and you finish .
CHI:	they did .
CHI:	&uh they xxx on the chair from that xxx .
INV:	tell me one more thing about the story .
CHI:	they came in .
INV:	came down .
CHI:	and the boys wanna throw balls at each other .
CHI:	&um the dolly's behind the daddy .
INV:	what else is happening in this picture ?
INV:	and then xxx +...
CHI:	that boy's crawling and that one .
CHI:	her [^ ew:she] [^ epronoun] holded [^ ew:held] [^ ev] it dropped
INV:	the little girl is still in her pajamas .
