participant	content
DOC	all right we're going to have lots of fun you and I 
IME	oh ‡ boy lemme get you the markers 
DOC	so did you have fun with Inge_Marie 
CHI	 
DOC	yeah looked like you guys were having fun 
IME	all right we'll be out here 
DOC	so let's see what we got here as far as toys go 
DOC	do you like building things 
CHI	 
DOC	so it's Legos lookit that 
CHI	we don't  wheels in our Lego box 
DOC	no ‡ well we've got wheels in our Lego box 
DOC	you wanna play with the Legos for awhile 
DOC	okay ‡ let's move em down on the floor here 
DOC	those are some neat shoes 
CHI	I never saw this thing before 
DOC	what's that 
CHI	I never saw that thing before 
DOC	you never saw that thing before 
DOC	well it's a house 
CHI	whose house is it 
DOC	whose house is it I don't know 
DOC	but you know what I do know 
DOC	I know that whoever lives in that house is a very small person 
CHI	I know 
CHI	who likes that tel  who likes that teddybear 
DOC	who likes the what 
CHI	who likes that teddybear 
DOC	oh ‡ the teddybear 
DOC	maybe the teddybear lives there 
CHI	yeah 
DOC	yeah 
DOC	what else we got trucks 
CHI	well we got trucks at home  and a hammer 
DOC	you have a hammer at home too 
CHI	yeah 
DOC	do you have a hat like this at home 
CHI	yeah ‡ but it doesn't have like  these things in it 
DOC	plastic inside it 
CHI	yeah because it  because it got out 
DOC	yeah  I think this hat's a little bit too small for me 
DOC	I bet it fits you though you wanna try it on 
DOC	oh ‡ it's a perfect fit 
CHI	kers wear hats on 
CHI	hey lookit 
DOC	yeah construction workers wear hats just like that 
CHI	lookit 
DOC	yeah you know who these guys are 
CHI	who 
DOC	you know who that is 
DOC	d you ever watch Sesame_Street 
CHI	yeah 
DOC	yeah it's a pretty good show huh 
CHI	yeah  hey lookit 
CHI	ɔs  just likes yucky things
DOC	he just likes yucky things 
CHI	yeah 
DOC	well he lives in a trash can so I'd say I'd say yeah he probably
CHI	yeah but Elmo just likes not yucky things like 
DOC	Elmo  Elmo does like not yucky things 
CHI	yeah because he likes nice things like 
DOC	yeah Elmo's a nice guy 
CHI	yeah that's 
DOC	what color's Elmo is he blue 
CHI	no 
DOC	no 
CHI	he's red 
DOC	red that's right 
CHI	all his body is red 
DOC	yeah he's red and furry „ right 
CHI	yeah 
CHI	lookit this toy 
DOC	you like trains 
CHI	yeah 
DOC	yeah trains are pretty cool 
DOC	everyone likes trains 
CHI	yeah it's a heavy train 
DOC	you think 
CHI	yeah 
DOC	yeah it is pretty heavy 
CHI	yeah because when I hold it it's pretty heavy 
DOC	oh ‡ you're a pretty strong guy though 
DOC	it's a pretty cool pinwheel „ huh 
CHI	yeah 
DOC	you know what's cool about 
CHI	Jesse's friend rɨvi  has this 
DOC	yeah 
CHI	yeah 
DOC	a walkietalkie 
CHI	yeah but  yeah but it's only for girls to play with 
DOC	ah  why's that 
DOC	why's it only for girls 
CHI	because 
CHI	because hers opens and shuts 
DOC	oh 
CHI	that's why it's only for girls 
CHI	because Olivia doesn't  she likes to share her 
CHI	Olivia's mean to me 
CHI	she's so mean to me 
DOC	some people  some people are always mean 
CHI	yeah 
DOC	but not you you seem like a pretty nice guy 
CHI	yeah 
DOC	pliers 
DOC	ar ar ar I'm gonna get you ar 
CHI	oh ‡ that's a one to like get things off 
DOC	yeah called pliers 
CHI	because if you wanted to break this then you couldn't right 
DOC	right 
CHI	because it sticks closer to this  
DOC	what do you think that is looks like a hammer „ huh 
CHI	yeah 
DOC	something that a doctor uses 
CHI	yeah maybe 
DOC	he hits you in the knee with it „ right 
CHI	yeah 
DOC	yeah 
CHI	and  and I think it hurts 
DOC	you think it hurts 
CHI	yeah 
DOC	oh I don't think it hurts 
CHI	yeah  it's very hard 
CHI	because  if it hur  if you're very big then you 
CHI	it's  do our things there 
CHI	that she keeps it in there 
DOC	those are things you guys played with 
CHI	yeah 
CHI	look what 
DOC	did you get to see these people when you're playing with
DOC	you know what's cool about these people is they get really tall 
DOC	watch this 
DOC	wanna try 
CHI	yeah 
