participant	content
CHI:	the boy's trying to get (.) some <<what's that what's that> [/?]>
INV:	what's happening in the picture ?
CHI:	mother's raking [^ earg] [^ eu] .
CHI:	the doggy <&I &I> [/?] is right there .
INV:	and what's going to happen next ?
INV:	and what's gonna happen next ?
INV:	and what's going to happen next ?
CHI:	<and &uh &uh> [/?] and that's not good .
CHI:	he's mad .
INV:	and what's going to happen next ?
INV:	what else is happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	the daddy is looking <in the in in the> [/?] in <<I don't know what
CHI:	there's a bag .
INV:	tell me one more thing about the picture .
CHI:	the boy, <he> [/?] he was making something with water and mud .
INV:	and what's gonna happen next ?
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
CHI:	the wagon's down there .
CHI:	the daddy's shoveling .
CHI:	she has different scissors in her hand .
INV:	and tell me one more thing about the picture .
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
CHI:	and the daddy's raking [^ earg] [^ eu] .
CHI:	the daddy's pushing the cart .
INV:	what else is happening in this picture ?
CHI:	&um the buckets and the shovel and the other shovel's [^ ew:are]
CHI:	they will [^ modal] fall .
CHI:	she's sitting .
INV:	tell me one more thing about the picture .
CHI:	&um the cat needs help .
CHI:	the girl's holding her shoes on her hand .
CHI:	the daddy's getting ready for something .
CHI:	the dog made all this black .
INV:	tell me one more thing about the picture .
CHI:	<the the mommy> [/?] that [^ ew:those] [^ emorph] people was
CHI:	they're trying to iceskate in the snow &=laughs .
INV:	what's happening in the picture ?
INV:	and what's gonna happen next ?
CHI:	he's saying ssh .
CHI:	but he's too short to .
INV:	what else is happening in this picture ?
CHI:	and <&th> [/?] they're wearing their shoes on their foot
CHI:	she's gonna [^ cat] &uh wipe it all up .
CHI:	<but> [/?] he's falling .
CHI:	he's <&g> [/?] trying to get a cookie .
CHI:	the boy got some dirt <and mud> [/?] and &uh some water and mud .
INV:	tell me one more thing about the picture .
CHI:	&uh she spilled [^ ew:poured] [^ elexical] the milk into something
INV:	what's gonna happen in just a little while ?
CHI:	the girl is trying to clean it up .
CHI:	but the girl dropped her thing .
CHI:	but he didn't .
INV:	what's happening in the picture ?
INV:	<tell me> [<] one more thing about the picture .
INV:	what's happening in the picture ?
CHI:	the mommy spilled it .
CHI:	she's gonna <skip> [/?] (.) trip .
CHI:	he's falling .
CHI:	<he> [/?] he's mad
INV:	just tell me anything else about the picture .
CHI:	he's trying to drive .
INV:	and then what will happen in just a little while ?
CHI:	the girl is raking the leaf pile .
INV:	tell me one more thing about the picture .
CHI:	<the plate> [/?] that plate 0is [^ ev] already washed [^ eu] .
CHI:	the girl is sitting in the back .
CHI:	she's washing the plate .
INV:	what's happening in the picture ?
CHI:	the dog is holding a shoe so he can [^ modal] go too .
CHI:	the dog will wants [^ ev] to play [^ eu] .
INV:	and what's going to happen next ?
CHI:	&uh the branch is falling .
INV:	what else is happening in the picture ?
CHI:	they're calling him .
CHI:	<&uh they're &p> [/?] they're making a snowman .
CHI:	that person and that person and that person 0are [^ ev] crawling
INV:	what's happening in the picture ?
CHI:	the grandma's sitting in the chair .
CHI:	the mommy, she stand [* m:03s] [^ ev] like this [^ eu] .
INV:	can you tell me that again ?
CHI:	and she's holding her with his hand [^ eu] .
CHI:	they're sharing the cake .
CHI:	but it wasn't sposta .
INV:	what else is happening in this picture ?
CHI:	and the other girl is trying to clean xxx +/.
CHI:	<and the girl was> [/?] and the boy is getting ready too .
CHI:	he's throwing snowballs .
CHI:	and xxx .
INV:	okay, what else is happening in this picture ?
CHI:	the bus is driving .
CHI:	the bus is there .
CHI:	she's trying to get oranges .
INV:	what's happening in the picture ?
CHI:	the dog's in the road .
INV:	the boy is taking his grandma's scissors .
INV:	can you say that again ?
