participant	content
CHI:	and the boy <in> [/?] in [^ ew:on] [^ emorph] that stool is falling
CHI:	the daddy's looking through [^ ew:in] [^ emorph] the mirror [^ eu]
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	<it> [/?] it wasn't his birthday .
CHI:	but she doesn't want them to brush the leafs away .
CHI:	hey, that girl's taking the leafs away .
CHI:	they're making a snowman in the snowy, snowy snow .
CHI:	the mommy is coming .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
INV:	the dog is in front of the bus .
CHI:	the <&bre> [/?] bubbles 0are [^ ev] <on their> [/?] on their bread
INV:	and what's going to happen next ?
CHI:	can you tell me [^ ns] ?
CHI:	I don't know [^ ns] .
INV:	oh_no, and what's going to happen next ?
CHI:	he can't play with the gate [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	oh, the girl's falling .
CHI:	<all of the xxx &uh she's drinking her the &d> [/?] he's driving
INV:	tell me one more thing about the picture .
CHI:	and look, he had <his> [/?] his paw print .
INV:	what will happen in just a little while ?
INV:	what will happen in just a little while ?
INV:	what will happen in just a little while ?
CHI:	<the the he's the the he's> [/?] he's picking up <his> [/?] his <<I
CHI:	but the mommy's not there .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
INV:	oh_no, the bubbles spilled .
INV:	what's going to happen next ?
CHI:	wait, <is that> [/?] is that their cat [^ ns] ?
INV:	just tell me anything else about the picture .
INV:	oh_no, what else is happening in this picture ?
INV:	tell me that again .
INV:	the dog and the girl have the daddy's shoes .
CHI:	the mommy [^ frag] [^ eu] .
CHI:	<&th there's the cat there's> [/?] there's some doggy prints .
CHI:	<the daddy wants his and the boy the girl he has a baby brother
CHI:	&um she's washing the doggy .
CHI:	he <&wi> [/?] will fall down and hurt hisself [^ ew:himself]
INV:	what will happen in just a little while ?
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	I don't know [^ ns] .
INV:	the children are taking the donuts from the bag .
CHI:	<&uh there's a there's> [/?] the people 0are [^ ev] not happy about
CHI:	<this the this the sink the floor has> [/?] there's so much water .
CHI:	the bubbles [^ ns] .
CHI:	all the donuts 0are [^ ev] coming out of the donut bag [^ eu] .
INV:	just tell me anything else about the picture .
CHI:	and that water's falling down to the ground .
CHI:	<and the> [/?] and the waters [^ ew:water] [^ emorph] fell down to
CHI:	<and that and that> [/?] and the boy might hurt hisself
INV:	what else is happening in this picture ?
CHI:	all the boxes are falling down .
INV:	what will happen in just a little while ?
INV:	the cat is stuck up in the tree .
CHI:	yeah, they might get all sandy and stuff .
CHI:	the mommy still has her shoes on .
INV:	what will happen in just a little while ?
INV:	what will happen in just a little while ?
CHI:	do you know what those <girls> [/?] guys are doing [^ ns] ?
CHI:	I don't know [^ ns] .
INV:	what's going to happen next ?
CHI:	they should have said “stop, puppy” .
CHI:	<when> [/?] I think the boys are gonna throw some snow to [^ ew:at]
CHI:	the cake fell apart .
CHI:	look, <there's &um> [/?] there's too much water .
CHI:	he's picking up something daddy dropped [^ ns] .
CHI:	there [^ ns] ?
INV:	what will happen in just a little while ?
INV:	what else is happening in this picture ?
CHI:	and you can't take your new toy with you .
INV:	tell me one more thing about the picture .
CHI:	and the puppy dog's down there waiting for him .
CHI:	<the boy> [/?] the girls and boys are trying to wash the dog .
INV:	and what's going to happen next ?
INV:	just tell me what you see .
CHI:	I don't know [^ ns] .
CHI:	that's not very nice behavior .
INV:	what else is happening in this picture ?
CHI:	because the little boy wants his scissors .
CHI:	I don't know [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	<the puppy's gonna> [<] go roll over .
INV:	what else is happening in this picture ?
INV:	the children are trying to wash the dog .
INV:	and what's going to happen next ?
INV:	what's happening in the picture ?
CHI:	there's some doggy prints going on the cake .
INV:	<pick a sticker> [>] .
INV:	and what's going to happen next ?
CHI:	and he brushing her hair [^ eu] .
INV:	and what's going to happen next ?
INV:	what's happening in the picture ?
INV:	and what's going to happen next ?
CHI:	the doggy's in the middle [^ ew:front] of [^ emorph] the bus [^ eu]
INV:	what will happen in just a little while ?
