participant	content
INV:	okay, what's going to happen next ?
CHI:	they're fighting with a little snowball .
CHI:	the house is made of a picture so maybe someone <drawed> [/?]
CHI:	&um the boy was trying to get the dog off .
CHI:	there's pictures .
INV:	just tell me one more thing about the picture .
CHI:	<and> [/?] &cl xxx +...
CHI:	the mommy is running towards them and say [^ ev] “boy” boy
CHI:	<the the the the boy> [/?] all the kids are driving in the car
CHI:	<they're they're> [/?] they both wanna use the shovel [^ ew:bucket]
CHI:	how much they xxx ?
CHI:	<there> [/?] she's putting shoes on her hands .
CHI:	she wants to sit .
CHI:	they're building a snowman [^ ns] .
CHI:	the dad is cooking bread .
CHI:	he's only too little [^ other] [^ eu] .
INV:	okay, the snowman can be better .
INV:	and what is going to happen next ?
INV:	0 .
INV:	<okay> [<] .
CHI:	because <it's &h not there's &cryo &cra> [/?] someone in back is
CHI:	&-um the cat is gonna fall out of the tree and get hurt .
INV:	<okay> [<] .
INV:	what's happening in the picture ?
CHI:	then the dog climbed under the couch to hide .
INV:	tell me one more thing about the picture .
CHI:	so I told you one more thing [^ ns] .
CHI:	and xxx .
INV:	tell me one more thing about this picture .
CHI:	&-um &-um the dog is gonna eat the shoe .
INV:	okay .
CHI:	she is driving a car past them .
INV:	and then what will happen in just a little bit while ?
INV:	so what is going to happen next ?
CHI:	0the [^ emorph] people are gonna run after him [^ eu] .
CHI:	and the xxx is gonna save them .
CHI:	she's angry at her .
CHI:	they're all dressing up .
CHI:	that's the daddy .
INV:	what is happening in the picture ?
INV:	tell me one more thing about this picture .
CHI:	<she> [/?] he is afraid he's gonna fall <in> [>] the leafs and bump
CHI:	she is driving .
CHI:	these guys were in the tummies .
CHI:	that's the girl .
INV:	<okay> [<] .
INV:	what is happening in this picture ?
CHI:	her dad will give her <the> [/?] the surprise in the bag .
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	she's falling off the stool <get some> [>] more cookies [^ other]
INV:	what else is happening in this picture ?
CHI:	<they're> [/?] she is falling just like she wants to sit [^ other]
CHI:	she's gonna fall to the ceiling [^ other] [^ eu] .
CHI:	they will fall down .
CHI:	she's the mom .
CHI:	that's it [^ ns] .
INV:	what is going to happen next ?
CHI:	<xxx> [>] he and her [^ ew:she] are xxx .
CHI:	xxx down .
INV:	what's happening in this picture ?
CHI:	because the cat is gonna fall out of the tree .
INV:	what is going to happen next ?
CHI:	xxx .
CHI:	she wants to go to sleep .
CHI:	because he wants to cut the dog .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
INV:	<okay> [<] .
INV:	what else is happening in this picture ?
CHI:	he's getting out the scissors .
INV:	what's happening in the picture ?
CHI:	they both wanna use that .
CHI:	they could go for something .
CHI:	these guys were married .
CHI:	they're gonna trip .
INV:	see the box are falling down .
CHI:	&um the dog is gonna get all pretty .
INV:	what's happening in the picture ?
INV:	and what's going to happen next ?
CHI:	she's yawning .
CHI:	she's playing in them when she's picking them up .
CHI:	she's shoveling .
CHI:	<their> [/?] their snowman is gonna be better .
CHI:	the cookies are <gonna> [/?] gonna &um be in the sink .
CHI:	she wants to wake up .
CHI:	“or you'll break it” .
CHI:	where's mommy [^ ns] ?
CHI:	&-um she's putting on the hat (.) that she hasta wear .
INV:	what's happening in the picture ?
CHI:	the cat <is is> [/?] is stuck in the tree .
INV:	<okay> [<] .
CHI:	she and he are trying to get the scissors .
CHI:	but he's still little .
INV:	<okay> [<] .
CHI:	the squirrels are running down the tree .
CHI:	&uh the dog is eating the cake .
INV:	tell me one more thing about the picture .
INV:	and what else is happening in this picture ?
INV:	tell me one more thing about the picture .
CHI:	“now don't take that” .
INV:	<okay> [<] .
INV:	what's going to happen next ?
CHI:	<he> [/?] they're gonna take it from him .
INV:	she's shoveling, good job .
INV:	what else is happening in this picture ?
CHI:	the bags are falling .
INV:	and what else is happening in this picture ?
CHI:	she doesn't wanna go in her high chair .
CHI:	but the girl did it twice .
INV:	then what will happen in just a little bit while ?
INV:	what is going to happen next ?
INV:	tell me one more thing about this picture .
INV:	and what else is happening in this picture ?
CHI:	they're riding the bus .
CHI:	he's gonna be sad .
INV:	tell me one more thing about the picture .
INV:	and what is going to happen next ?
CHI:	she's picking up the things .
CHI:	because they don't have their mommy with them .
CHI:	and she is driving [^ ns] .
CHI:	<xxx> [>] they're building a snowman .
INV:	what's happening in the picture ?
CHI:	the people are coming to see [^ earg] [^ eu] .
CHI:	<the> [/?] the water is falling [^ elexical] out of the sink [^ eu]
INV:	and what's going to happen next ?
CHI:	she's washing him .
INV:	just tell me one more thing about the picture .
INV:	what else is happening in this picture ?
CHI:	he's the dad .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
CHI:	the dad is gonna take out the bread .
INV:	what's happening in the picture ?
