participant	content
CHI:	&-um the cat is gonna fall out of the tree and get hurt .
INV:	what's happening in the picture ?
CHI:	because the cat is gonna fall out of the tree .
INV:	<okay> [<] .
INV:	<okay> [<] .
CHI:	the bags are falling .
CHI:	they're all dressing up .
INV:	and what is going to happen next ?
CHI:	everyone is gonna hide <because> [>] a big family of squirrels'll
INV:	tell me one more thing about the picture .
INV:	<okay> [<] .
INV:	what's happening in this picture ?
CHI:	because <it's &h not there's &cryo &cra> [/?] someone in back is
CHI:	they're gonna trip .
CHI:	so I told you one more thing [^ ns] .
INV:	<okay> [<] .
INV:	and what's going to happen next ?
INV:	what else is happening in this picture ?
INV:	and what else is happening in this picture ?
CHI:	xxx down .
INV:	what's happening in the picture ?
CHI:	&-um he's putting on his tie .
CHI:	<the the the the boy> [/?] all the kids are driving in the car
CHI:	because she wants to help the boy not fall off .
INV:	tell me one more thing about the picture .
INV:	what's going to happen next ?
INV:	and what is going to happen next ?
CHI:	she's washing him .
INV:	and what is going to happen next ?
INV:	what else is happening in this picture ?
CHI:	he's the dad .
INV:	what is going to happen next ?
CHI:	and xxx .
INV:	what else is happening in this picture ?
INV:	just tell me anything else about the picture .
INV:	<okay> [<] .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
CHI:	she wants to wake up .
INV:	what's happening in the picture ?
CHI:	the house is made of a picture so maybe someone <drawed> [/?]
INV:	tell me one more thing about the picture .
INV:	what is going to happen next ?
CHI:	the dog is not listening .
INV:	<okay> [<] .
INV:	and what else is happening in this picture ?
CHI:	the girls [^ ew:girl] [^ emorph] and boy are coming to get him
INV:	just tell me one more thing about the picture .
CHI:	that's it [^ ns] .
CHI:	how much they xxx ?
CHI:	they will fall down .
INV:	and what else is happening in this picture ?
INV:	tell me one more thing about this picture .
CHI:	&um they're washing their dog off .
INV:	tell me one more thing about this picture .
CHI:	they're riding the bus .
CHI:	the dad is cooking bread .
CHI:	they're taking the dog for a walk .
CHI:	but he doesn't wanna be [^ auxp] wash [* m:0ed] [^ emorph] [^ eu] .
CHI:	they're building a snowman [^ ns] .
CHI:	where's mommy [^ ns] ?
CHI:	&um the boy was trying to get the dog off .
CHI:	they both wanna use that .
INV:	what's happening in the picture ?
INV:	okay .
CHI:	they're falling into the sinks [^ ew:sink] [^ emorph] [^ eu] .
INV:	just tell me one more thing about the picture .
CHI:	the dog is can [^ ev] run out of the house [^ eu] .
CHI:	<xxx> [>] then they said “<dog> [/?] dog, stop that” .
CHI:	0the [^ emorph] people are gonna run after him [^ eu] .
CHI:	and she is driving [^ ns] .
CHI:	they're in 0the [^ emorph] grocery store [^ eu] .
INV:	what else is happening in this picture ?
INV:	<good job> [<] .
