participant	content
INV:	what's happening in the picture ?
CHI:	he's pulling the bucket .
INV:	what else is happening in the picture ?
CHI:	&uh she's running .
INV:	she's running, okay .
INV:	what is going to happen next ?
CHI:	they're gonna broke [^ ew:break] [^ emorph] it [^ eu] .
INV:	they're gonna broke it, okay .
INV:	tell me one more thing about the picture .
CHI:	there's a wagon .
INV:	what's happening in the picture ?
CHI:	&uh &uh she's falling on him .
INV:	what else is happening in this picture ?
CHI:	<that> [/?] that bucket spilled .
INV:	and then what is going to happen next ?
CHI:	&uh she's &uh she's gonna do something .
INV:	tell me one more thing about this picture .
CHI:	&uh but she's sitting .
INV:	what's happening in the picture ?
CHI:	&uh they're riding in the car .
INV:	okay, what else is happening in this picture ?
CHI:	<she's &uh> [/?] he's holding some cake .
INV:	and what's going to happen next ?
CHI:	<&uh he's> [/?] he's gonna do something .
INV:	tell me one more thing about the picture .
CHI:	she's holding some paper .
INV:	what's happening in the picture ?
CHI:	<&uh he's> [/?] he's crawling .
INV:	what else is happening in this picture ?
CHI:	he's cutting that .
INV:	and what's going to happen next ?
CHI:	<&uh he's> [/?] he's gonna do something [^ ns] .
INV:	and tell me one more thing about the picture .
CHI:	&uh that &uh that wall have [^ ew:has] [^ ev] flowers on it [^ eu]
INV:	what is happening in the picture ?
CHI:	&uh he's holding the doll .
INV:	what else is happening in the picture ?
CHI:	she's crying .
INV:	she's crying ?
CHI:	yeah [^ ns] .
INV:	okay, and what is going to happen next ?
CHI:	<&uh she's> [/?] she's gonna do something [^ ns] .
INV:	okay, he is holding the doll .
INV:	and then what will happen in just a little bit while ?
CHI:	because she's going to give her daddy a hug .
INV:	tell me one more thing about the picture .
CHI:	she's running out the door .
INV:	what's happening in this picture ?
CHI:	they're brooming [^ ew] [^ elex] [^ eu] .
CHI:	but he's raking .
INV:	what else is happening in this picture ?
CHI:	but she's jumping in the leafs .
INV:	and what is going to happen next ?
CHI:	&uh she's &uh &uh the dog's gonna do something .
INV:	tell me one more thing about the picture .
CHI:	but she's driving .
INV:	what's happening in this picture ?
CHI:	he's taking it away from her .
INV:	what else is happening in this picture ?
CHI:	the dog is spilling the water .
INV:	and then what will happen in just a little bit while ?
CHI:	because she's washing <the> [>] water with her hands [^ other]
INV:	<okay> [<] .
INV:	say that again again .
INV:	because she's washing xxx +...
CHI:	her hands [^ ns] .
INV:	yeah, and then xxx +...
CHI:	with her hands [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	<he he is is &uh he &uh> [/?] she is putting water with her hands
CHI:	and there's a pot right there .
INV:	what's happening in this picture ?
CHI:	<he's giving it> [/?] he's giving it to his daddy .
INV:	what else is happening in the picture ?
CHI:	but she's [^ ew:she] have [^ ev] her hands in her shoes [^ eu] .
INV:	so what is going to happen next ?
CHI:	<&uh &uh &sh &uh &sh> [/?] he is gonna do something [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	he got the shoe .
INV:	what's happening in the picture ?
CHI:	&uh she's throwing some snowballs .
INV:	okay, it is going to snow tonight .
INV:	what else is happening in this picture ?
INV:	tell me about what else you see in the picture .
CHI:	<&uh he's make he's> [/?] they're making a snowman .
CHI:	they forgot the eyes and nose and the mouth .
INV:	okay .
CHI:	<and> [/?] the eyes xxx +...
INV:	okay .
CHI:	<and> [/?] and the cheeks xxx +...
INV:	okay .
CHI:	because they already got cheeks .
INV:	so what is going to happen next ?
CHI:	<&uh they're gon they're &g> [/?] they're gonna do something .
INV:	so then they are making a snowman .
INV:	and then what will happen in just a little bit while ?
CHI:	she's gonna do something [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	<she's she's> [/?] she's carrying the snow .
INV:	what's happening in the picture ?
CHI:	he's falling .
INV:	and what else is happening in this picture ?
CHI:	he's getting one cookie .
INV:	and then what's going to happen next ?
CHI:	&uh she spilled the water .
INV:	tell me one more thing about this picture .
CHI:	she's getting the cookie .
INV:	what's happening in the picture ?
CHI:	<he> [/?] he's xxx to the xxx of the sandwich .
INV:	and what else is happening in this picture ?
CHI:	she's closing her eyes .
CHI:	xxx .
CHI:	and <she's> [/?] she's &uh dumping it in the bowl .
INV:	okay, she's dumping it in the bowl, okay .
INV:	and what is going to happen next ?
CHI:	she's yawning .
CHI:	and she wants to go to sleep .
INV:	tell me one more thing about this picture .
CHI:	he's holding the book .
INV:	what's happening in the picture ?
INV:	just tell me what you see in the picture .
CHI:	a dog [^ ns] .
INV:	and what's happening in the picture ?
CHI:	a truck is coming .
INV:	okay, a truck is coming .
