participant	content
CHI:	and that little boy is gonna jump <on> [/?] right on her head .
CHI:	the bowtie [^ frag] [^ eu] .
CHI:	<then> [/?] then the grandson is laughing at her .
CHI:	<the mommy's gonna spank> [/?] the mommy's gonna spank the dog with
CHI:	then the dog blacked out .
CHI:	the boy got the bowtie [^ ns] .
CHI:	and who's gonna rescue <him she> [/?] her ?
INV:	wait wait wait .
INV:	oh_no, the bubbles spilled .
CHI:	<it gonna> [/?] where that girl gonna fly [^ ns] ?
CHI:	[^ earg] ran away, right that way [^ eu] .
INV:	what's happening in the picture ?
INV:	okay, what else is happening in this picture ?
CHI:	the dog is it .
CHI:	then that little boy is raking [^ earg] [^ eu] .
CHI:	then this girl sits .
CHI:	it's all fall [^ ew:fallen] [^ emorph] [^ eu] .
CHI:	0 .
INV:	look, the little girl is still in her pajamas .
CHI:	she sit [^ ev] down [^ eu] .
INV:	tell me one more thing about this picture .
CHI:	[^ earg] is a lot of footprints [^ eu] .
CHI:	the kitty 0is [^ ev] stuck on the tree branch [^ eu] .
INV:	wait, what else is happening in this picture ?
INV:	<okay> [>] .
CHI:	he get [^ ev] the orange [^ eu] .
CHI:	and his [^ ew:he] [^ epronoun] is dropping <the> [/?] all the food
INV:	yeah, it's really funny .
INV:	good enough .
INV:	mhm .
CHI:	all the black stuff is footprints .
CHI:	the birthday cake xxx +/.
INV:	what's happening in this picture ?
CHI:	the little boy got some bubbles .
INV:	tell me .
INV:	jump off and xxx +...
CHI:	<then then then> [/?] then a hat 0is [^ ev] on her [^ eu] .
CHI:	yeah, that's what happens .
INV:	look, the children are trying to wash the dog .
CHI:	then the shoes xxx +/.
INV:	then what's going to happen next ?
INV:	what is going to happen next ?
CHI:	the boy's gonna fall down on it .
CHI:	<the> [/?] the mommy drives all around the house and parks [^ earg]
CHI:	the dog ran away from his bubblebath .
INV:	what is going to happen next ?
CHI:	then she's looking at mom .
INV:	what is happening in the picture ?
CHI:	[^ earg] run over [^ eu] .
INV:	and what is going to happen next ?
CHI:	[^ earg] not sharing [^ eu] .
CHI:	yeah, and nothing 0is [^ ev] happening there actually [^ eu] .
CHI:	look [^ ns] .
INV:	look, what else is happening in this picture ?
CHI:	<&th> [/?] a little boy and a little girl and a dog run out of the
INV:	wait, the boy's gonna fall [% said to himself] .
INV:	tell me one more thing about the picture .
CHI:	not sharing again [^ ns] .
INV:	yeah .
INV:	tell me one more thing about the picture .
INV:	okay .
INV:	the boys are throwing snowballs .
INV:	oh, they raked the leaves into a big pile .
CHI:	the dog got &uh one shoe in his mouth .
CHI:	the boy 0is gonna xxx +/.
CHI:	the <&mo> [/?] mommy's gonna try to get me .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
INV:	and what is going to happen next ?
CHI:	the dog made the footprints .
CHI:	the kitty 0is [^ ev] stuck on the tree [^ eu] .
CHI:	what's the cake melting [% talking about another picture] [^ ns] ?
CHI:	I don't know what's happening [^ ns] .
CHI:	the dog is barking .
CHI:	she's driving the car .
INV:	then they are gonna share ?
CHI:	she's toasting [^ ew] [^ elexical] with a spoon [^ eu] .
CHI:	that 0is [^ ev] where the green boy gets away .
CHI:	the mommy comes and look [* m:03s] [^ ev] at her [^ eu] .
INV:	what ?
CHI:	that little boy 0is [^ ev] shoveling [^ earg] [^ eu] .
INV:	tell me one more thing about this picture .
CHI:	then she's getting tired .
INV:	what else is happening in this picture ?
CHI:	then the boy 0is [^ ev] gonna jump right on her head [^ eu] .
INV:	okay .
CHI:	then the cat get [* m:03s] [^ ev] hurt [^ eu] .
INV:	what else is happening in this picture ?
INV:	and what is going to happen next ?
CHI:	then the boys get punish [* m:0ed] [^ emorph] in their rooms [^ eu]
CHI:	and here mommy says xxx +/.
CHI:	and the birthday cake is not ready to serve .
INV:	wait wait wait .
INV:	what's happening in the picture ?
INV:	tell me one more thing about this picture .
CHI:	<the doll is> [/?] the doll is on the daddy [* m:0's] [^ emorph]
CHI:	what happens [^ ns] ?
INV:	okay .
INV:	not sharing again .
CHI:	the boy's gonna fall 0and [^ emorph] hurt his head [^ eu] .
INV:	then what is going to happen next ?
CHI:	the daddy wants his stuff .
CHI:	the little girl jump [^ ev] [^ eu] .
INV:	&=laughs this is really cute .
INV:	then what ?
INV:	and the dog runs away .
INV:	okay, that's good enough .
CHI:	then they're throwing the snowballs .
CHI:	[^ earg] getting on the little boy [^ eu] .
CHI:	<the dog is in the> [/?] the doll is in the box .
INV:	thank you .
INV:	wait, we hafta finish this one first .
INV:	tell me one more thing about the picture .
CHI:	those are the same dresses .
INV:	what is happening in the picture ?
INV:	look, the boy knocked the boxes off the shelf .
INV:	look, the boy is taking his grandma's scissors .
CHI:	not sharing [^ ns] .
CHI:	then they're pulling the dog_iz [: dog's] [*] leash .
CHI:	she's jumping on the leafs .
INV:	what's happening in this picture ?
INV:	okay .
CHI:	she cut the dog [* m:0's] [^ emorph] (.) hair off [^ eu] .
CHI:	0 .
CHI:	<look, the boy> [/?] look at the boy [^ ns] .
INV:	the boy what ?
INV:	wait wait, that's good enough .
INV:	what's happening in this picture ?
INV:	the daddy's hiding the doll behind his back .
INV:	<what is happening> [<] in this picture ?
CHI:	0 .
CHI:	then the girl's gonna cut the hair off .
INV:	okay .
INV:	and what is going to happen next ?
INV:	what else is happening in this picture ?
CHI:	throw snow on them [^ ns] .
