participant	content
CHI:	and the lights came [^ ew:went] [^ elexical] off [^ eu] .
CHI:	then he got a ticket .
CHI:	he's making a snowman .
INV:	and what's going to happen next ?
INV:	okay .
INV:	tell me one more thing about the picture .
INV:	tell me what else is happening in the picture .
CHI:	and <said> [/?] the dad said “why 0do [^ ev] you have a silly face
CHI:	but the little old guy said “give me that”, he said [^ eu] .
CHI:	here you go [^ ns] .
CHI:	then he throws the ball at him .
INV:	what else is happening in this picture ?
CHI:	all the dog xxx out and said xxx .
INV:	okay .
CHI:	“why are you so mad” ?
CHI:	and the dad is cooking bread .
CHI:	I see the picture of the girl [^ ns] .
INV:	what else is happening in this picture ?
INV:	okay .
INV:	the children are taking the donuts from the bag .
CHI:	“we didn't have a dog last week” [^ earg] said [^ eu] .
CHI:	he's filling up [^ earg] 0with [^ emorph] water [^ eu] .
CHI:	but that boy is wanting [^ elexical] [^ other] it .
INV:	and what's going to happen next ?
INV:	tell me about what else you see in the picture .
INV:	what's happening in the picture ?
INV:	what will happen in just a little while ?
CHI:	and the cat said “I will fall when I get down 0from [^ emorph] this
CHI:	the cat is stuck in the tree .
INV:	and what's going to happen next ?
INV:	what else is happening in this picture ?
INV:	and what's going to happen next ?
CHI:	momma's cooking bread [^ eu] .
CHI:	she's playing in <the tree> [/?] the leaf tree .
CHI:	&um the dad sees the picture of the girl .
INV:	can you tell me that again ?
CHI:	dad sees the girl .
INV:	what's happening in the picture ?
CHI:	all the bubbles came out .
CHI:	&um the girl is picking apples and strawberries .
CHI:	he have [^ ew:has] [^ ev] yellow hair [^ eu] .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
CHI:	&um he's falling off the chair .
CHI:	and the cat <said> [/?] said “you are not coming here” .
CHI:	he's skating .
CHI:	then “why 0do [^ ev] you have yellow hair” [^ earg] said [^ eu] .
CHI:	the mom is making a mad face .
INV:	and what's going to happen next ?
CHI:	<&um he's &tr> [/?] everything is falling down .
INV:	just tell me anything else about the picture .
INV:	tell me one more thing about the picture .
CHI:	he's spilling [^ earg] [^ eu] .
INV:	tell me about what else you see in the picture .
CHI:	he's trying to pull it from the other boy .
INV:	what's happening in the picture ?
INV:	and what's going to happen next ?
INV:	what's happening in the picture ?
