participant	content
CHI:	&uh her [^ ew:she] [^ epronoun] is washing plates [^ eu] .
INV:	what's happening in the picture ?
CHI:	there is a bruise .
INV:	and what else is happening in this picture ?
CHI:	they came in .
CHI:	can you say it again [^ ns] ?
CHI:	then they tried to pull him back <&uh> [>] from the bus .
INV:	what's happening in the picture ?
CHI:	he run [^ ev] out of his bath [^ eu] .
INV:	what's happening in the picture ?
INV:	and you finish it .
INV:	no, you're telling me the story .
INV:	the children are trying to wash the dog and then xxx +...
CHI:	he's taking the snow [^ earg] [^ eu] .
INV:	and you finish it .
CHI:	<he's make> [/?] they're making a snowman [^ ns] .
INV:	tell me one more thing about the story .
INV:	say that nice and loud .
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
INV:	now I'll start the start the story .
CHI:	they falled [^ ew:fell] [^ ev] in [^ earg] [^ eu] .
INV:	mhm, the &c xxx +/.
INV:	and you finish it .
INV:	nice and loud .
CHI:	and he's gonna fall off the chair .
CHI:	&uh a cake 0is [^ ev] on the floor [^ eu] .
CHI:	&uh the girl has shoes on her hands .
INV:	tell me one more thing about the story .
CHI:	her's [: she's] [*] driving the car [^ eu] .
INV:	tell me what's happening in the picture .
CHI:	the girl's shoe came off .
INV:	tell me one more thing about the story .
CHI:	her's tired [^ ns] !
INV:	just tell something about the picture .
INV:	tell me one more thing about the picture .
CHI:	he wants the bucket .
CHI:	they eat it .
CHI:	<they're they're &uh> [/?] they're fighting [^ ns] .
INV:	what else is happening in the picture ?
CHI:	&um the floor was yellow .
INV:	and here comes the mom and then xxx +...
CHI:	her [^ ew:she] [^ epronoun] holded [^ ew:held] [^ ev] it dropped
CHI:	they're fighting 0over the bucket [^ ns] .
INV:	what's happening in the picture ?
INV:	and you finish it .
CHI:	the boy found it .
CHI:	her's [: she's] [*] tired [^ eu] .
INV:	and you finish .
CHI:	&um .
INV:	and you finish .
CHI:	<her like &um> [/?] the dog 0is [^ ev] running out of the bath
INV:	and what else is happening in this picture ?
INV:	now I'll start the start the story .
INV:	and then xxx +...
INV:	you tell me .
CHI:	and the mom spilled the water in the tap because it was too fast .
INV:	and what else is happening in this picture ?
INV:	tell me one more thing about the story .
INV:	her what ?
CHI:	her [^ ew:she] [^ epronoun] says stop fighting [^ eu] .
INV:	and you finish .
INV:	just tell me one more thing about the story .
INV:	the boy is taking his grandma's scissors .
CHI:	her [^ ew:she] [^ epronoun] says stop to them [^ eu] .
CHI:	&um he cut his hand .
INV:	and then xxx +...
CHI:	you start [^ ns] .
CHI:	and xxx .
INV:	now tell me something about this picture .
INV:	now I'll start the start the story .
INV:	what else is happening in this picture ?
INV:	now I'll start the start the story .
INV:	the little girl is still in her pajamas .
INV:	and the bus can't move and then xxx +...
INV:	the children are taking the donuts from the bag .
CHI:	that boy's crawling and that one .
INV:	tell me one more thing about the story .
CHI:	can you say what happens [^ ns] ?
INV:	the children see the cat .
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	&uh the dog wants to go on the bus .
CHI:	no, you finish it [^ ns] .
INV:	tell me one more thing about the story .
CHI:	they wanted it .
INV:	the dog ate the cake and then xxx +...
CHI:	<&uh &um it> [/?] and he taked [^ ew:took] [^ ev] it away from the
INV:	the dog and the girl have the daddy's shoes and then xxx +...
CHI:	and he wants all the water .
CHI:	and the boys wanna throw balls at each other .
INV:	they knocked the boxes off the shelf and then xxx +...
CHI:	he can't get down .
CHI:	you say it [^ ns] .
CHI:	<her [^ ew:she] is> [/?] << I don't know the xxx> [/?]> [/?] her
INV:	what's happening in the picture ?
CHI:	and the boy wants him back .
CHI:	&uh her's [: she's] [*] blowing the bubbles [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	&uh they wanted to eat .
CHI:	&um they want it <in> [/?] to not go .
INV:	and you finish .
CHI:	her was tired [^ ns] .
CHI:	that one did .
INV:	now I'll start the start the story .
CHI:	and then [% CHI whispers] xxx +...
INV:	the cat is stuck in the tree and then xxx +...
CHI:	they came in [^ ns] !
INV:	tell me one more thing about the story .
INV:	he's putting the leaves in there .
INV:	what &e xxx +/.
INV:	and what else is happening in this picture ?
INV:	he wants all the water .
CHI:	he came down .
CHI:	all the bubblebath spilled .
INV:	can you say that nice and loud ?
INV:	now I'll start the start the story .
INV:	the dog is in front of the bus .
INV:	the boy is taking his grandma's scissors .
INV:	what else is happening in this picture ?
INV:	and then what happens in the story ?
CHI:	they are making a snowman .
INV:	a cake on the floor .
CHI:	he's gonna get broken [^ elexical] [^ eu] .
CHI:	her [^ ew:she] [^ epronoun] is <tired> [/?] tired [^ eu] .
CHI:	&uh he's making toast .
INV:	now I'll start the start the story .
CHI:	<I think &um> [/?] her's [: she's] [*] knocking <the> [/?] them
CHI:	he was under the sofa .
INV:	they raked the leaves into a big pile and then xxx +...
INV:	came down .
INV:	tell me one more thing about the story .
INV:	he has one of those too .
INV:	what else is happening in <this picture> [>] ?
INV:	he's gonna fall of the chair .
CHI:	&uh they wanna get all the food .
INV:	oh_no, the bubbles spilled and then xxx +...
INV:	the daddy's hiding a doll behind his back and then xxx +...
INV:	now I'll start the start the story .
CHI:	&um the footprints is [^ ew:are] [^ ev] on there .
INV:	and you finish it .
INV:	now I'll start the start the story .
CHI:	what did he do [^ ns] ?
INV:	and you finish it .
CHI:	he's has [^ ev] one of those too [^ eu] .
CHI:	&uh you start the picture [^ ns] .
INV:	what else is happening in this picture ?
CHI:	the dad's making toast .
INV:	now I'll start the start the story .
INV:	what's happening in the picture ?
CHI:	the windows and the trees not [^ frag] [^ eu] .
CHI:	<the> [/?] the boy has a yellow shirt on .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the story .
CHI:	they're fighting 0over [^ emorph] the bucket [^ eu] .
CHI:	he's putting the leafs in there .
CHI:	what [^ ns] ?
CHI:	they did .
INV:	the boys are throwing snowballs and then xxx +...
CHI:	the boy and the girl looked at him .
CHI:	they xxx .
CHI:	he went over 0to [^ emorph] the dog [^ eu] .
INV:	what else is happening in this picture ?
INV:	say that again ?
INV:	now I'll start the start the story .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the story .
INV:	what's happening in the picture ?
INV:	and you finish it .
CHI:	&um the cat is stuck on the tree .
INV:	and you finish it .
INV:	nice and loud for me, okay ?
CHI:	they messed up it [^ other] [^ eu] .
INV:	tell me one more thing about the story .
INV:	the boy is taking the grandma's scissors and then xxx +...
INV:	the boys are fighting .
CHI:	you say it [^ ns] .
INV:	what's happening in the picture ?
INV:	and then xxx +...
INV:	and then what happens ?
INV:	and you finish it .
INV:	what's happening in the picture ?
CHI:	&uh they xxx on the chair from that xxx .
CHI:	he stopped .
INV:	nice and loud, I can't hear you when you whisper .
INV:	what else is happening in this picture ?
CHI:	then he went away .
INV:	<okay, good job> [<] .
CHI:	<that> [<] one has the donut .
INV:	the cat can't get down .
INV:	and you finish .
INV:	okay, now I'll start the start the story .
CHI:	he got one .
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
INV:	and you finish .
INV:	just tell something about the picture .
INV:	now I'll start the start the story .
INV:	tell me one more thing about the story .
CHI:	they want 0det donut [^ emorph] [^ eu] .
CHI:	you tell me [^ ns] .
INV:	the boy is trying to get the cookies and then xxx +...
INV:	now I'll start the start the story .
CHI:	and the boy took &um the bubbles xxx [% baby brother crying] xxx
INV:	what else is happening in this picture ?
CHI:	<her's> [/?] the daddy is dressing his things [^ other] [^ eu] .
CHI:	&um the dolly's behind the daddy .
CHI:	that one didn't .
INV:	now I'll start the start the story .
