participant	content
CHI:	&uh he's making toast .
CHI:	you say it [^ ns] .
CHI:	they're fighting 0over the bucket [^ ns] .
INV:	and what else is happening in this picture ?
CHI:	her's [: she's] [*] driving the car [^ eu] .
INV:	just tell something about the picture .
INV:	and then xxx +...
CHI:	he stopped .
INV:	and you finish it .
INV:	the boys are fighting .
INV:	now I'll start the start the story .
INV:	just tell me one more thing about the story .
CHI:	&uh the girl has shoes on her hands .
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	&um the dolly's behind the daddy .
INV:	came down .
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
CHI:	<&uh &um it> [/?] and he taked [^ ew:took] [^ ev] it away from the
INV:	what else is happening in this picture ?
CHI:	he's putting the leafs in there .
INV:	now I'll start the start the story .
INV:	what's happening in the picture ?
INV:	no, you're telling me the story .
CHI:	all the bubblebath spilled .
INV:	and you finish .
INV:	can you say that nice and loud ?
CHI:	and the boy took &um the bubbles xxx [% baby brother crying] xxx
CHI:	the girl's shoe came off .
INV:	now I'll start the start the story .
INV:	and you finish it .
CHI:	&uh they xxx on the chair from that xxx .
INV:	what &e xxx +/.
INV:	you tell me .
INV:	tell me one more thing about the story .
CHI:	they xxx .
CHI:	the dad's making toast .
CHI:	<her like &um> [/?] the dog 0is [^ ev] running out of the bath
INV:	and you finish it .
CHI:	<the> [/?] the boy has a yellow shirt on .
INV:	and what else is happening in this picture ?
CHI:	her [^ ew:she] [^ epronoun] holded [^ ew:held] [^ ev] it dropped
CHI:	and the boys wanna throw balls at each other .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
INV:	and then xxx +...
CHI:	they came in [^ ns] !
CHI:	he's taking the snow [^ earg] [^ eu] .
CHI:	&uh her's [: she's] [*] blowing the bubbles [^ eu] .
CHI:	you say it [^ ns] .
CHI:	no, you finish it [^ ns] .
INV:	what's happening in the picture ?
CHI:	they came in .
INV:	the cat is stuck in the tree and then xxx +...
INV:	and then xxx +...
INV:	and you finish it .
CHI:	that one didn't .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the story .
INV:	what's happening in the picture ?
INV:	he wants all the water .
CHI:	what did he do [^ ns] ?
CHI:	that boy's crawling and that one .
INV:	now I'll start the start the story .
INV:	tell me one more thing about the story .
CHI:	what [^ ns] ?
CHI:	he's gonna get broken [^ elexical] [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	he's has [^ ev] one of those too [^ eu] .
CHI:	&uh they wanted to eat .
INV:	and you finish it .
INV:	and you finish .
CHI:	they're fighting 0over [^ emorph] the bucket [^ eu] .
INV:	oh_no, the bubbles spilled and then xxx +...
CHI:	he can't get down .
INV:	say that nice and loud .
INV:	and the bus can't move and then xxx +...
CHI:	&um the footprints is [^ ew:are] [^ ev] on there .
INV:	the dog ate the cake and then xxx +...
INV:	and you finish .
INV:	they raked the leaves into a big pile and then xxx +...
CHI:	<they're they're &uh> [/?] they're fighting [^ ns] .
INV:	now I'll start the start the story .
INV:	what else is happening in this picture ?
CHI:	&uh her [^ ew:she] [^ epronoun] is washing plates [^ eu] .
INV:	now I'll start the start the story .
CHI:	he went over 0to [^ emorph] the dog [^ eu] .
INV:	mhm, the &c xxx +/.
INV:	the daddy's hiding a doll behind his back and then xxx +...
CHI:	you tell me [^ ns] .
CHI:	they falled [^ ew:fell] [^ ev] in [^ earg] [^ eu] .
INV:	tell me one more thing about the story .
CHI:	he was under the sofa .
INV:	what's happening in the picture ?
INV:	now I'll start the start the story .
INV:	the boy is taking his grandma's scissors .
CHI:	he run [^ ev] out of his bath [^ eu] .
CHI:	<her [^ ew:she] is> [/?] << I don't know the xxx> [/?]> [/?] her
CHI:	&um .
INV:	he's gonna fall of the chair .
INV:	and you finish .
CHI:	they are making a snowman .
CHI:	<he's make> [/?] they're making a snowman [^ ns] .
INV:	the children see the cat .
CHI:	he got one .
CHI:	&uh the dog wants to go on the bus .
CHI:	he came down .
INV:	the little girl is still in her pajamas .
INV:	what's happening in the picture ?
INV:	nice and loud, I can't hear you when you whisper .
INV:	the boy is taking the grandma's scissors and then xxx +...
CHI:	and he's gonna fall off the chair .
INV:	what's happening in the picture ?
INV:	and here comes the mom and then xxx +...
CHI:	<that> [<] one has the donut .
INV:	tell me one more thing about the story .
INV:	and what else is happening in this picture ?
CHI:	and the boy wants him back .
