participant	content
INV:	and you finish it .
INV:	what else is happening in the picture ?
INV:	and you finish it .
INV:	the mom's trying to vroom@c the car .
INV:	and you finish it .
INV:	the girl is driving away .
INV:	the dog and the girl have the daddy's shoes and then xxx +...
INV:	very good and tell me one more thing about the story .
INV:	very good .
INV:	the children are taking the donuts from the bag and then xxx +...
INV:	the other girl's trying to do the tv ?
INV:	what's happening in the picture ?
INV:	now I'll start the start the story .
INV:	just tell me anything else about the picture .
INV:	they what the snow ?
INV:	and you finish it .
INV:	the girl just sat in it ?
INV:	what is happening in the picture ?
CHI:	there 0is [^ cop] [^ ev] no cereal in the bowl [^ eu] .
CHI:	the boy's [^ aux] trying [^ v] to [^ inf] get [^ v] a scissor .
INV:	tell me one more thing about the story .
CHI:	&uh the man is [^ aux] throwing [^ v] snowballs .
INV:	the boy is trying to get the cookies and then xxx +...
INV:	the mom spilled the water, very good .
INV:	and what else is happening in this picture ?
CHI:	the boy is [^ aux] getting [^ v] some cookies .
INV:	what is happening in the picture ?
INV:	the boys are throwing snowballs and then xxx +...
INV:	the man is throwing snowballs ?
CHI:	her's [: she's] [*] trying [^ v] to [^ inf] stop [^ v] [^ xv] them
CHI:	the boys are [^ aux] wrestling [^ v] in the sandbox .
INV:	now I'll start the start the story .
INV:	what is happening in the picture ?
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
CHI:	<h> [/?] he try [^ v] [^ ev] to [^ inf] get [^ v] [^ xv] him down
INV:	he walked .
CHI:	it melt [^ v] [^ ev] [^ eu] .
INV:	very good and tell me one more thing about the story .
CHI:	the girl's [^ aux] running [^ v] out of the house .
INV:	now I'll start the start the story .
CHI:	<<the mom's running and stopping them> [/?]> [/?] .
CHI:	the food are [^ ew:is] [^ aux] [^ ev] falling [^ v] off the shelf
CHI:	the girl's [^ aux] pushing [^ v] the cart .
CHI:	<<and> [/?]> [/?] then he saw [^ v] the kitty .
INV:	good job .
INV:	the daddy is hiding a doll behind his back and then xxx +...
INV:	the squirrel's climbing down the tree, very good .
INV:	very good .
INV:	the cake melt, very good .
INV:	now I'll start the start the story .
INV:	the boy knocked the boxes off the shelf and then xxx +...
CHI:	<the> [/?] the cake melt [^ v] [^ ev] [^ eu] .
INV:	the girl is running out of the house .
INV:	the girl take dad's hat ?
INV:	very good .
CHI:	the girl's [^ aux] blowing [^ v] the bubbles .
CHI:	the door is [^ aux] closed [^ v] .
INV:	good job and tell me one more thing about the story .
INV:	the boys are fighting .
INV:	oh_no, the dog ate some of the cake and then xxx +...
INV:	her was not in the clothes .
INV:	and then he saw the kitty, very good .
INV:	very good and tell me one more thing about the story .
CHI:	<<girl xxx from the car> [/?]> [/?] .
INV:	very good .
CHI:	they're [^ aux] trying [^ v] to [^ inf] rake [^ v] [^ xv] the pile
INV:	what is happening in the picture ?
INV:	they're all gone .
INV:	mom what ?
INV:	and you finish it .
CHI:	0a [^ emorph] lot of people are [^ aux] <&c> [/?] coming [^ v] in
INV:	good job and tell me one more thing about the story .
INV:	are trying to what ?
INV:	what ?
CHI:	mom 0is [^ aux] [^ ev] trying [^ v] to [^ inf] run [^ v] [^ xv] and
INV:	very good .
INV:	very good .
INV:	trying to put water what ?
INV:	very good .
CHI:	mom's [^ aux] sweeping [^ v] it .
CHI:	<the> [/?] the girl wanna [^ ew:wants_to] [^ ev] throw [^ v]
CHI:	<they're gonna> [/?] they're [^ aux] going [^ v] to [^ inf] drive
CHI:	the dog <is> [/?] jumped [^ v] over the water .
INV:	the girl from the car ?
CHI:	<<to get through the carts> [/?]> [/?] .
INV:	now I'll start the start the story .
INV:	very good .
INV:	very good and what else is happening in the picture ?
INV:	no cereal in the bowl .
INV:	now I'll start the start the story .
CHI:	<they> [/?] they ran [^ v] out in 0the [^ emorph] snow [^ eu] .
INV:	what is happening in the picture ?
INV:	good job .
INV:	and what else is happening in this picture ?
INV:	he jumped out .
CHI:	<<jumped over the water> [/?]> [/?] .
CHI:	<the &sq> [/?] the squirrel's [^ aux] climbing [^ v] down the tree
INV:	they raked the leaves into a big pile and then xxx +...
INV:	what's happening in the picture ?
CHI:	this schoolbus is [^ aux] trying [^ v] to [^ inf] vroom@c
CHI:	[^ earg] is [^ cop] no more bubbles [^ eu] .
INV:	now I'll start the start the story .
INV:	the dog is in front of the bus and then xxx +...
INV:	the children are trying to wash the dog and then xxx +...
INV:	the girl is helping him, very good .
INV:	very good .
INV:	he try to get him down ?
INV:	what is happening in the picture ?
INV:	they're going to drive .
CHI:	the mom's [^ aux] washing [^ v] the dishes .
CHI:	<<water in there again> [/?]> [/?] .
INV:	and tell me one more thing about the story .
CHI:	<the> [/?] he's [^ aux] trying [^ v] 0to [^ inf] [^ emorph] put
INV:	what is happening in the picture ?
INV:	and you finish it .
INV:	they throw the wagon out ?
INV:	very good and tell me one more thing about the story .
CHI:	they <&f> [/?] 0are [^ aux] [^ ev] gonna fall [^ v] [^ eu] .
INV:	the boy getting some cookies ?
INV:	very good and tell me one more thing about the story .
INV:	the food are falling off the shelf ?
INV:	the schoolbus is trying to vroom ?
CHI:	the girl is [^ aux] helping [^ v] him .
INV:	what else is happening in the picture ?
INV:	the boys are wrestling in the sandbox .
INV:	and what else is happening in this picture ?
CHI:	he jumped [^ v] out .
INV:	and you finish it .
INV:	the children see the cat .
CHI:	<uhhuh> [/?] .
INV:	and you finish it .
INV:	good job .
INV:	the girls wanna throw snowballs ?
INV:	dad's there ?
INV:	and what else is happening in the picture ?
INV:	the water splashed ?
CHI:	the (.) water splashed [^ v] .
INV:	now I'll start the start the story .
INV:	now I'll start the start the story .
CHI:	the girls are [^ aux] always trying [^ v] to [^ inf] see [^ v]
INV:	no more bubbles .
CHI:	the girl 0is [^ aux] [^ ev] gonna give [^ v] him a hug [^ eu] .
CHI:	but the dog's [^ cop] in the way .
INV:	very good and what else is happening in the picture ?
CHI:	the girl take [^ v] [^ ev] dad's <whole &s> [/?] hat [^ eu] .
INV:	very good .
INV:	and you finish it .
INV:	a lot of people are coming in ?
INV:	oh_no, the bubbles spilled and then xxx +...
CHI:	dad's [^ cop] there .
INV:	and you finish it .
INV:	now I'll start the start the story .
INV:	who's helping him ?
INV:	and what else is happening in the picture ?
INV:	and what else is happening in this picture ?
INV:	the guys are pulling them ?
CHI:	<<the other girl's trying to see the tv> [/?]> [/?] .
INV:	get through the carts ?
INV:	the what ?
INV:	they're trying to rake the pile, very good .
INV:	and here comes the mom and then xxx +...
INV:	mom's sweeping it ?
CHI:	the girl is [^ aux] driving [^ v] away .
INV:	now I'll start the start the story .
INV:	very good .
INV:	now I'll start the start the story .
INV:	very good .
CHI:	they throw [^ v] the wagon out .
INV:	the cat is trying to go down the tree ?
CHI:	the girl put [^ v] shoes in [^ ew:on] [^ emorph] her hands [^ eu] .
CHI:	&uh the guys are [^ aux] pulling [^ v] them [^ ew:him] [^ epronoun]
CHI:	the mom 0is [^ aux] [^ ev] trying [^ v] 0to [^ inf] [^ emorph] put
CHI:	the mom's [^ aux] trying [^ v] to [^ inf] vroom@c [^ elexical] the
CHI:	the dad 0is [^ aux] [^ ev] trying [^ v] to [^ inf] look [^ v]
INV:	and you finish it .
INV:	nobody's eating it .
INV:	very good .
CHI:	the boy 0is [^ aux] [^ ev] trying [^ v] 0to [^ inf] [^ emorph] get
CHI:	there's [^ cop] a boy in 0the [^ emorph] schoolbus [^ eu] .
INV:	trying to stop them .
INV:	the little girl is still in her pajamas and then xxx +...
INV:	what's happening in the picture ?
INV:	the boy is taking his grandma's scissors and then xxx +...
INV:	getting in trouble ?
CHI:	the dad's [^ aux] trying [^ v] to [^ inf] see [^ v] [^ xv] the tv .
INV:	and you finish it .
