participant	content
CHI:	my daddy [^ ns] .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
INV:	tell me what else you see in the picture .
INV:	what else is happening in this picture ?
CHI:	&um he's going to wipe [^ earg] [^ eu] .
INV:	the dog is crawling what ?
CHI:	he's bringing a thing for her .
CHI:	a cat is in the tree .
CHI:	a tree is [^ earg] [^ eu] .
INV:	what's going to happen next ?
INV:	say that again .
CHI:	she's yawning [^ ns] .
CHI:	the mom says “no” !
INV:	tell me one more thing about the picture .
INV:	and here comes the mom .
CHI:	&um she's going to get them back in the box .
INV:	tell me one more thing about the picture .
INV:	say that again .
CHI:	<&um boy is xxxing in> [/?] a girl is trying to reach it .
INV:	what's going to happen next ?
INV:	holding a what ?
CHI:	sitting in the back seat [^ ns] .
INV:	they raked the leaves into a big pile .
INV:	look, the children see the cat .
INV:	what's going to happen next ?
INV:	the girl and dog have the daddy's shoe .
CHI:	&um he 0is looking [^ ev] in the mirror [^ eu] .
INV:	what's happening in the picture ?
CHI:	look, another girl [^ ns] .
CHI:	&um two girls in green are coming .
CHI:	he is going to sweep them .
INV:	say that again .
CHI:	a boy is in it .
INV:	what is going to happen in just a little bit while ?
CHI:	a c_d [^ ns] .
INV:	he's what ?
CHI:	&um that is their dog .
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
CHI:	is trying to reach a cookie [^ ns] .
CHI:	&um the girl is running for [^ ew:to] [^ emorph] her dad [^ eu] .
INV:	good job .
INV:	what else is happening in this picture ?
CHI:	but two boys are fighting .
INV:	and what is going to happen in just a little bit while ?
INV:	what's happening in the picture ?
CHI:	there's two xxx .
INV:	the dog is there .
CHI:	&um he is brooming [^ ew:sweeping] [^ elexical] [^ eu] .
INV:	what's happening in the picture ?
INV:	the boy what ?
CHI:	&um she's yawning .
INV:	what's happening in the picture ?
CHI:	<&um he> [/?] I don't know [^ ns] .
INV:	the daddy, okay .
CHI:	there was cake .
CHI:	and he is grabbing the sandbucket from him [^ ns] .
CHI:	<a bucket> [/?] a [^ ew:the] [^ emorph] water is &um pouring
INV:	tell me one more thing about the picture .
CHI:	a doggy is there .
CHI:	and the girl is trying to reach it .
INV:	look, the bubbles spilled .
CHI:	the doggy is in it .
INV:	look the dog is in front of the bus .
CHI:	&uh she [^ ew:he] [^ epronoun] is wearing a tie [^ eu] .
CHI:	<&uh he is waving in to> [/?] he [^ ew:she] is driving the car
INV:	what else is happening in this picture ?
CHI:	&um a girl [^ ns] .
CHI:	&um she is &um falling .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	it's snowing [^ ns] .
INV:	what else is happening in this picture ?
INV:	the dog spilled the water on the girl .
INV:	the boys are fighting .
CHI:	<two> [/?] one boy and one girl and another boy [^ frag] [^ eu] .
CHI:	he's brooming [^ ew:sweeping] [^ elexical] [^ eu] .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
INV:	can you say that again ?
CHI:	&um they are going to grab it .
CHI:	not in the back seat, the front seat [^ ns] .
INV:	tell me one more thing about the picture .
INV:	tell me one more thing about the picture .
CHI:	is too [^ ns] .
INV:	and what's going to happen next ?
CHI:	&um they're going to pull him up .
CHI:	<&um &ma> [/?] momma is pouring [^ earg] .
INV:	what's going to happen next ?
INV:	what else is happening in this picture ?
CHI:	&um dad is toasting 0a [^ emorph] sandwich .
CHI:	and it is .
INV:	look, the boys are throwing snowballs .
CHI:	the daddy is saying ssh .
INV:	<good job> [<] .
INV:	look, the little girl is still in her pajamas .
INV:	what's going to happen next ?
CHI:	he is shoveling .
CHI:	the daddy is xxx +...
INV:	what's going to happen next ?
CHI:	&um a boy holding up a c_d [^ ns] .
INV:	a girl and a boy think what ?
CHI:	&um it gets on the floor .
CHI:	I think that's his sandbucket <because> [>] he has orange hair .
CHI:	&um he's trying to get one of them [^ ew:those] [^ emorph] &uh
CHI:	he is grabbing the sandbucket from him .
INV:	what else is happening in this picture ?
CHI:	&um it's driving .
CHI:	&um the daddy is saying, ssh [^ ns] .
INV:	what's happening in the picture ?
INV:	the daddy is hiding a doll behind his back .
INV:	tell me about what else you see in the picture .
INV:	and what is going to happen in just a little bit while ?
INV:	say that again .
CHI:	<he> [/?] he is wearing a hat .
INV:	what's going to happen next ?
INV:	can you take a look ?
CHI:	<he> [/?] he's sitting (.) in the back seat [^ eu] .
INV:	what's happening in the picture ?
CHI:	&um they're going snowball fight [* m:0ing] [^ emorph] [^ eu] .
INV:	say that again .
CHI:	the mom is going to wipe it [^ ns] .
CHI:	mm they're going 0to [^ emorph] eat them [^ eu] .
INV:	and what's going to happen next ?
CHI:	up the tree [^ ns] .
CHI:	it gets on the floor [^ ns] .
INV:	what's happening in the picture ?
INV:	what's going to happen next ?
CHI:	there is a truck in it .
CHI:	&um the water is falling out of the dishwasher [^ ew:sink] .
CHI:	but one of them are [^ ew:is] [^ ev] falling [^ eu] .
INV:	what's happening in the picture ?
CHI:	and a girl is too .
CHI:	I don't know [^ ns] .
INV:	tell me one more thing about the picture .
INV:	what's going to happen next ?
CHI:	a girl blowing bubbles [^ ns] .
CHI:	<two girls are in the> [/?] a boy and two girls [^ frag] [^ eu] .
INV:	what's going to happen next ?
CHI:	<&ma> [/?] the momma is going to wipe it .
CHI:	mm xxx daddy is saying ssh .
INV:	and the cat is stuck in the tree .
CHI:	there's [^ ew:are] [^ okay] two guys in this picture .
CHI:	<a girl> [/?] and the dog spilled &um &um water on the girl .
INV:	what's happening in the picture ?
INV:	who is looking in the mirror ?
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
CHI:	&um he is picking out something .
INV:	and what's going to happen next ?
INV:	what else is happening in this picture ?
INV:	look, the water is spilling all over the floor .
CHI:	&um 0the [^ emorph] firetruck is coming [^ eu] .
CHI:	&um he ate his donut .
INV:	tell me one more thing about the picture .
CHI:	he's going 0to [^ emorph] put them all up [^ eu] .
INV:	what's happening in the picture ?
CHI:	and &um the boy got a cookie in his hand .
INV:	what else is happening in this picture ?
CHI:	the dog is calling “ruff” .
INV:	tell me one more thing about the picture .
CHI:	the boy [^ frag] .
INV:	and the bus can't move .
INV:	and the boy what ?
CHI:	&um I don't know [^ ns] .
CHI:	it's going 0to [^ emorph] fall out [^ eu] .
CHI:	he is a dog .
INV:	tell me one more thing about the picture .
INV:	tell me one more thing about the picture .
CHI:	<&uh two girls are two one> [/?] one boy and one girl are fighting
CHI:	they are building a snowman .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
CHI:	they are going to grab it [^ ns] .
CHI:	&um the shoe is <on the wrong feet> [/?] on the wrong foot .
INV:	look, the boy is taking his grandma's scissors .
CHI:	he's going 0to [^ emorph] give it to her [^ eu] .
CHI:	a girl and boy think it's raining .
INV:	look, the boy knocked the boxes off the shelf .
CHI:	he's running from that house [^ eu] .
CHI:	<and> [/?] (.) a boy is too .
CHI:	<&s> [/?] some people are walking in .
INV:	tell me one more thing about the picture .
INV:	look the children are taking the donuts from the bag .
CHI:	I say [^ ew:said] the shoe is on the wrong foot [^ ns] .
INV:	what's going to happen next ?
INV:	what else is happening in this picture ?
INV:	just tell me what you see in the picture .
INV:	what's going to happen next ?
