participant	content
INV:	and then what will happen in just a little bit while ?
CHI:	he's taking it away from her .
INV:	tell me one more thing about the picture .
INV:	because she's washing xxx +...
INV:	what is happening in the picture ?
CHI:	&uh the boy is looking at her .
INV:	tell me one more thing about the picture .
INV:	and what is going to happen next ?
CHI:	<&uh she's> [/?] she's gonna do something [^ ns] .
INV:	what else is happening in the picture ?
CHI:	because they already got cheeks .
CHI:	she's gonna do something [^ ns] .
CHI:	and <she's> [/?] she's &uh dumping it in the bowl .
CHI:	he's getting one cookie .
INV:	tell me one more thing about this picture .
CHI:	<she she> [/?] she's trying to get her down .
INV:	tell me one more thing about the picture .
CHI:	they're coming .
CHI:	she's holding some paper .
INV:	<okay> [<] .
INV:	okay, a truck is coming .
INV:	okay, it is going to snow tonight .
INV:	just tell me one more thing about the picture .
INV:	and what is going to happen next ?
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
CHI:	he got one on his cheek .
CHI:	&uh they're riding in the car .
CHI:	<she's she's> [/?] she's carrying the snow .
CHI:	they're brooming [^ ew] [^ elex] [^ eu] .
CHI:	&uh &uh she's falling on him .
CHI:	and there's a pot right there .
INV:	and then what will happen in just a little bit while ?
CHI:	he's falling .
CHI:	&uh but she's sitting .
INV:	and what is going to happen next ?
CHI:	and she wants to go to sleep .
CHI:	she's getting an orange .
INV:	tell me one more thing about the picture .
CHI:	she's closing her eyes .
INV:	tell me about what else you see in the picture .
INV:	<okay> [<] .
INV:	<okay> [<] .
CHI:	she's yawning .
INV:	what else is happening in the picture ?
INV:	what's happening in the picture ?
CHI:	there's a wagon .
INV:	what else is happening in this picture ?
INV:	she's running, okay .
INV:	what's happening in the picture ?
INV:	okay, she's dumping it in the bowl, okay .
CHI:	with her hands [^ ns] .
CHI:	he's cutting that .
INV:	they're gonna broke it, okay .
INV:	so what is going to happen next ?
INV:	so then they are making a snowman .
CHI:	<&uh he's make he's> [/?] they're making a snowman .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
CHI:	xxx .
CHI:	the dog is spilling the water .
INV:	what's happening in the picture ?
CHI:	&uh she spilled the water .
CHI:	&uh she's &uh she's gonna do something .
CHI:	&uh they're pulling the dog .
CHI:	she's crying .
INV:	and then what will happen in just a little bit while ?
INV:	yeah, and then xxx +...
INV:	okay, he is holding the doll .
CHI:	<she she's> [/?] she's in the tree .
INV:	and what is going to happen next ?
INV:	what's happening in the picture ?
CHI:	&uh the man is driving <the the &s the &s the the> [/?] the school
CHI:	<that> [/?] that bucket spilled .
CHI:	but there's some on the cake .
CHI:	<and> [>] <there's> [/?] there's a dog in [^ ew:under] [^ emorph]
INV:	okay .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
INV:	and what's going to happen next ?
INV:	what is going to happen next ?
INV:	and what's going to happen next ?
INV:	okay .
INV:	okay .
INV:	what's happening in this picture ?
INV:	what else is happening in the picture ?
CHI:	but she's [^ ew:she] have [^ ev] her hands in her shoes [^ eu] .
INV:	and what's happening in the picture ?
CHI:	<&uh they're gon they're &g> [/?] they're gonna do something .
INV:	tell me one more thing about this picture .
INV:	just tell me one more thing about the picture .
INV:	okay, she is trying to get her down .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
CHI:	<&uh he's> [/?] he's crawling .
INV:	what else is happening in this picture ?
INV:	and then what will happen in just a little bit while ?
INV:	and what else is happening in this picture ?
INV:	what's happening in this picture ?
INV:	tell me one more thing about the picture .
CHI:	she's getting the cookie .
INV:	tell me one more thing about the picture .
CHI:	&uh she's running .
INV:	say that again again .
CHI:	but he's raking .
CHI:	&uh they're <coming> [>] in sorry again [^ other] [^ eu] .
INV:	just tell me what you see in this picture .
INV:	what's happening in this picture ?
CHI:	he's holding the book .
INV:	what else is happening in this picture ?
CHI:	<&uh he's> [/?] he's gonna do something .
INV:	and then what is going to happen next ?
CHI:	they forgot the eyes and nose and the mouth .
INV:	and tell me one more thing about the picture .
INV:	what else is happening in the picture ?
INV:	and what is going to happen next ?
CHI:	<and> [/?] and the cheeks xxx +...
CHI:	but she's jumping in the leafs .
CHI:	<&uh &uh &sh &uh &sh> [/?] he is gonna do something [^ ns] .
INV:	tell me one more thing about this picture .
CHI:	a truck is coming .
CHI:	she's gonna fall down .
CHI:	yeah [^ ns] .
CHI:	<&uh &sh> [/?] she's gonna do something [^ ns] .
INV:	and what's going to happen next ?
INV:	tell me one more thing about the picture .
INV:	she's crying ?
CHI:	&uh she's throwing some snowballs .
INV:	what else is happening in the picture ?
CHI:	<he he is is &uh he &uh> [/?] she is putting water with her hands
CHI:	<she's &uh> [/?] he's holding some cake .
INV:	so what is going to happen next ?
INV:	okay, and what is going to happen next ?
CHI:	he got the shoe .
CHI:	&uh she's trying to get those holes .
CHI:	&uh he's holding the doll .
CHI:	&uh she's &uh &uh the dog's gonna do something .
CHI:	but she's driving .
INV:	what's happening in this picture ?
CHI:	she's running out the door .
CHI:	<&uh she's> [/?] she's pushing a cart .
CHI:	&uh that &uh that wall have [^ ew:has] [^ ev] flowers on it [^ eu]
CHI:	<&uh he's> [/?] he's gonna do something [^ ns] .
CHI:	a dog [^ ns] .
CHI:	because she's washing <the> [>] water with her hands [^ other]
CHI:	they're gonna broke [^ ew:break] [^ emorph] it [^ eu] .
CHI:	her hands [^ ns] .
INV:	what's happening in this picture ?
CHI:	<he's giving it> [/?] he's giving it to his daddy .
CHI:	he spilled that .
INV:	tell me one more thing about this picture .
INV:	okay, what else is happening in this picture ?
CHI:	<he> [/?] he's xxx to the xxx of the sandwich .
INV:	just tell me what you see in the picture .
CHI:	&uh she's gonna do something [^ ns] .
CHI:	because she's going to give her daddy a hug .
CHI:	he's pulling the bucket .
INV:	and what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	<and> [/?] the eyes xxx +...
INV:	and then what's going to happen next ?
