participant	content
CHI:	&um she's eating popcorn .
CHI:	the pig is outside in the mud .
CHI:	<they're> [/?] they're raking [^ earg] [^ eu] .
INV:	so the dog has a shoe in his mouth .
INV:	what else is happening in this picture ?
CHI:	<she> [/?] she is coloring .
CHI:	<they're fighting over the> [/?] they're fighting over the bucket
CHI:	he's looking at the mirror .
INV:	what's happening in the picture ?
CHI:	she 0is [^ ev] wearing shoes on her feet [^ eu] .
INV:	they're what ?
CHI:	she's getting a plate .
CHI:	they're standing the dogs now [^ ns] .
INV:	the boy is trying to get the cookies .
INV:	what's going to happen next ?
INV:	the dog is going in a bus .
INV:	and what's going to happen next ?
CHI:	and daddy is standing .
CHI:	look [^ ns] .
CHI:	she's a big girl .
INV:	tell me one more thing about the picture .
CHI:	the cake is on the floor .
CHI:	<he's> [/?] he's wearing a scarf .
INV:	and what's going to happen next ?
CHI:	&um the cat is in the tree .
INV:	and what's going to happen next ?
INV:	and here comes the mom .
CHI:	they're getting fruit .
INV:	uhuh .
INV:	the little girl is still in her pajamas .
INV:	what else is happening in this picture ?
CHI:	the light is shining .
INV:	and what's going to happen next ?
INV:	what's going to happen next ?
INV:	what else is happening in this picture ?
CHI:	he's getting the dog with the broom [^ eu] .
INV:	and what's going to happen next ?
CHI:	<&sh> [/?] she's rubbing her hands .
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
CHI:	there's another one there .
CHI:	a backpack [^ frag] [^ eu] .
CHI:	she's walking .
CHI:	he's falling .
CHI:	she get [^ ev] bubbles [^ eu] .
CHI:	this [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	&um a dog is running .
CHI:	they're getting carts .
INV:	tell me one more thing about the picture .
CHI:	and daddy is here (.) to pick her up [^ eu] .
CHI:	and she is xxx +...
INV:	so they're raking .
INV:	and what's going to happen next ?
CHI:	&um the food is falling .
INV:	so they're making a snowman .
CHI:	she's trying to get the dog .
INV:	what else is happening in this picture ?
INV:	and what's going to happen next ?
CHI:	he ran in the mud .
INV:	and what's going to happen next ?
CHI:	and here's the shovel .
CHI:	he is cutting [^ earg] [^ eu] .
INV:	what else is happening in this picture ?
INV:	so they're getting carts .
INV:	oh_no, the dog ate some of the cake .
INV:	what else is happening in this picture ?
CHI:	<see she &sh> [/?] she call [* m:03s] [^ ev] her dad [^ eu] .
CHI:	the bus is leaving without them .
CHI:	all over xxx cake .
CHI:	look [^ ns] .
INV:	what's happening in the picture ?
INV:	what's gonna happen in a little while ?
CHI:	it's [^ auxp] sposta get [^ elexical] on 0the [^ emorph] table
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
INV:	so the daddy is hiding a doll behind his back .
CHI:	<&h> [/?] he [^ ew:she] is riding a bike [^ eu] .
INV:	what else is happening in this picture ?
CHI:	is that juice [^ ns] ?
CHI:	he's making bread .
CHI:	they're riding a bus .
CHI:	she's pouring juice .
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
CHI:	they're fighting over the bucket .
INV:	okay .
CHI:	<&um the tree branches is> [/?] the tree branch <is> [/?] is broken
CHI:	why is not popping [^ ns] ?
CHI:	the dog is having [^ ew] [^ elexical] a foot [^ ew:shoe]
INV:	tell me one more thing about the picture .
INV:	just tell me anything you see in the picture .
INV:	what's happening in the picture ?
CHI:	he's giving this to the dad .
INV:	what's happening in the picture ?
CHI:	look [^ ns] .
INV:	and the boys are fighting .
INV:	what else is happening in this picture ?
CHI:	and the cat's stuck .
INV:	tell me one more thing about the picture .
INV:	and what's going to happen next ?
CHI:	they're falling .
INV:	what's happening in the picture ?
CHI:	<they're &um they're> [/?] they're standing the dogs [^ ew:dog]
CHI:	they're making a snowman .
CHI:	there's the wagon .
CHI:	he's shoveling [^ earg] [^ eu] .
INV:	oh_no, the bubbles spilled .
INV:	so she's eating .
INV:	and what's going to happen next ?
CHI:	we're not haves [^ ew] [^ ev] shoes in our mouth [^ eu] .
INV:	and the cat's stuck .
INV:	so they're trying to save the cat .
INV:	what's happening in the picture ?
CHI:	and mom is telling it [^ ew] “no” [^ eu] [^ other] .
CHI:	she's eating .
CHI:	<I &s> [/?] I see a baby .
INV:	let's look at this one .
INV:	what do you think ?
CHI:	and she's popping the bubbles [^ eu] .
INV:	tell me one more thing about the picture .
INV:	the children are taking the donuts from the bag .
INV:	what else is happening in this picture ?
INV:	what ?
INV:	tell me one more thing about the picture .
CHI:	<and he> [/?] and xxx +...
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
INV:	what ?
CHI:	she's [^ ew:she] [^ ev] is a big girl [^ eu] .
CHI:	<he> [/?] the girl is giving him a donut .
INV:	what else is happening in this picture ?
CHI:	<they don't they can jump> [/?] they're jumping to reach the cat .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
CHI:	<&h> [/?] he's saving the cat .
CHI:	the car is in there .
INV:	and what's going to happen next ?
CHI:	the dog is going in a bus .
CHI:	and it's stuck .
CHI:	he is full of bucket [^ other] [^ eu] .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
INV:	and what's going to happen next ?
INV:	tell me one more thing about the picture .
CHI:	juice [^ frag] [^ eu] .
INV:	and what's going to happen next ?
INV:	what's happening in the picture ?
CHI:	she's riding [^ earg] [^ eu] .
CHI:	the water's falling all the way <on the on the> [/?] on the floor .
INV:	so he is cutting .
CHI:	he's having [^ ew] [^ elexical] a shoe in a mouth [^ eu] .
CHI:	and <there's the shovel &n> [/?] there's the shovel .
CHI:	<he> [/?] he cleaned the leafs up .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
INV:	so the dog is running .
INV:	the what ?
CHI:	<she she> [/?] she is picking this .
CHI:	the xxx is xxx gates .
