participant	content
INV:	and what's going to happen next ?
CHI:	he's trying to get a cookie [^ ns] .
CHI:	<he> [/?] he's mad
CHI:	&uh she spilled [^ ew:poured] [^ elexical] the milk into something
INV:	tell me one more thing about the picture .
CHI:	the mommy spilled it .
CHI:	the boy got some dirt <and mud> [/?] and &uh some water and mud .
CHI:	he's shoveling .
CHI:	the girl is sitting in the back .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	but it wasn't sposta .
INV:	what else is happening in the picture ?
INV:	can you say that again ?
CHI:	but <it> [/?] she forgot to put her in her desk drawer .
CHI:	he's pointing to go this way and ride <her thing (.) and> [/?] that
CHI:	the bus is there .
CHI:	and she's holding her with his hand [^ eu] .
CHI:	he's saying ssh [^ ns] .
CHI:	the girl's pushing the cart .
INV:	tell me one more thing about the picture .
CHI:	they're trying to iceskate in the snow &=laughs .
INV:	and then what will happen in just a little while ?
CHI:	he's falling .
CHI:	the girl is xxx the leaf pile .
CHI:	but the girl dropped her thing .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	she's gonna [^ cat] &uh wipe it all up .
INV:	what else is happening in the picture ?
CHI:	he's gonna [^ cat] carry the bucket .
CHI:	these lights are flashing .
CHI:	the wagon's down there .
INV:	tell me one more thing about the picture .
CHI:	the boy, <he> [/?] he was making something with water and mud .
CHI:	the plate 0is already washed [^ ns] .
CHI:	he's throwing snowballs .
CHI:	<the plate> [/?] that plate 0is [^ ev] already washed [^ eu] .
CHI:	she's ready to go night_night .
INV:	what's happening in the picture ?
CHI:	he was throwing an oval one .
INV:	what's happening in the picture ?
CHI:	the daddy's getting ready for something .
CHI:	she's trying to get oranges .
INV:	tell me one more thing about the picture .
INV:	and what's gonna happen next ?
INV:	what else is happening in this picture ?
CHI:	but he's too short to .
INV:	and what's going to happen next ?
CHI:	the grandma's sitting in the chair .
INV:	what's happening in the picture ?
CHI:	<he wants> [/?] she wants to ride [^ elexical] her dolly [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	the dog's in the road .
CHI:	he's <&g> [/?] trying to get a cookie .
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
CHI:	the girl is trying to clean it up .
CHI:	the girl's holding her shoes on her hand .
INV:	and what's gonna happen next ?
INV:	what's happening in the picture ?
CHI:	they will [^ modal] fall .
INV:	and what's gonna happen next ?
INV:	and what's going to happen next ?
CHI:	the girl is raking the leaf pile .
CHI:	the little boy is raking [^ earg] [^ eu] .
CHI:	she's running .
INV:	just tell me anything else about the picture .
CHI:	she's gonna wipe it .
INV:	the boy is taking his grandma's scissors .
CHI:	the boy's carrying it .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
CHI:	they're going in the car .
CHI:	she looks tired .
CHI:	the daddy is looking <in the in in the> [/?] in <<I don't know what
CHI:	there's a bag .
CHI:	<he> [/?] he's being quiet .
CHI:	she's gonna <skip> [/?] (.) trip .
INV:	and what's gonna happen next ?
INV:	and what's gonna happen next ?
