participant	content
INV:	she's shoveling, good job .
CHI:	<there> [/?] she's putting shoes on her hands .
CHI:	there's pictures .
INV:	and what is going to happen next ?
INV:	and what's going to happen next ?
INV:	what's happening in this picture ?
CHI:	she's gonna fall to the ceiling [^ other] [^ eu] .
CHI:	<the> [/?] the water is falling [^ elexical] out of the sink [^ eu]
CHI:	<they> [/?] their mom and dad are going to get angry at them <for>
CHI:	these guys were married .
INV:	then what will happen in just a little bit while ?
INV:	what else is happening in this picture ?
CHI:	the dad is gonna take out the bread .
CHI:	<umm the girl> [/?] the mommy is trying to get <the the> [/?] the
CHI:	she's washing him .
INV:	and what else is happening in this picture ?
CHI:	so I told you one more thing [^ ns] .
INV:	what else is happening in this picture ?
INV:	and then what will happen in just a little bit while ?
CHI:	that's the daddy .
CHI:	she is driving .
INV:	what is happening in the picture ?
CHI:	she's running towards her dad .
CHI:	then the dog climbed under the couch to hide .
CHI:	he's only too little [^ other] [^ eu] .
CHI:	&-um &-um the dog is gonna eat the shoe .
INV:	okay, the snowman can be better .
CHI:	where's mommy [^ ns] ?
INV:	what is going to happen next ?
INV:	and what else is happening in this picture ?
INV:	<okay> [<] .
INV:	<okay> [<] .
INV:	what's happening in the picture ?
CHI:	and xxx .
INV:	just tell me anything else about the picture .
INV:	tell me one more thing about this picture .
CHI:	they're in 0the [^ emorph] grocery store [^ eu] .
CHI:	she is driving a car past them .
CHI:	she's yawning .
CHI:	and she is driving [^ ns] .
CHI:	&um the boy was trying to get the dog off .
CHI:	&um the dog is gonna get all pretty .
INV:	what is going to happen next ?
INV:	what else is happening in this picture ?
INV:	tell me one more thing about this picture .
CHI:	she and he are trying to get the scissors .
INV:	what else is happening in this picture ?
CHI:	the bags are falling .
CHI:	&uh the dog is eating the cake .
INV:	tell me one more thing about the picture .
CHI:	she's playing in them when she's picking them up .
CHI:	she's angry at her .
INV:	tell me one more thing about this picture .
CHI:	xxx .
INV:	<okay> [<] .
CHI:	<the the the the boy> [/?] all the kids are driving in the car
CHI:	they both wanna use that .
CHI:	the water is running out of the sink .
CHI:	&-um the cat is gonna fall out of the tree and get hurt .
CHI:	“now don't take that” .
CHI:	she's shoveling .
INV:	what is happening in the picture ?
INV:	what's happening in the picture ?
CHI:	they're taking the dog for a walk .
CHI:	she's the mom .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
INV:	what else is happening in the picture ?
CHI:	<they're can> [/?] they're [^ ew:they] can be [^ ev] nice to each
CHI:	because the cat is gonna fall out of the tree .
INV:	what's happening in the picture ?
CHI:	<xxx> [>] then they said “<dog> [/?] dog, stop that” .
INV:	what's happening in the picture ?
CHI:	<she> [/?] he is afraid he's gonna fall <in> [>] the leafs and bump
INV:	see the box are falling down .
INV:	what's going to happen next ?
CHI:	<xxx> [>] he and her [^ ew:she] are xxx .
CHI:	<they're> [/?] she is falling just like she wants to sit [^ other]
CHI:	they're gonna trip .
INV:	what else is happening in this picture ?
CHI:	they're riding the bus .
INV:	and what's going to happen next ?
INV:	what's happening in this picture ?
CHI:	because <it's &h not there's &cryo &cra> [/?] someone in back is
INV:	<okay> [<] .
INV:	<okay> [<] .
