participant	content
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	&um she's throwing the snowball .
CHI:	he's running to his daddy .
CHI:	I can't remember about it [^ ns] .
INV:	just tell me what you see in the picture .
CHI:	the fire is burning .
INV:	the children are trying to wash the dog .
CHI:	0 .
CHI:	&um the daddy's getting the boy [^ earg] [^ eu] .
CHI:	0 .
CHI:	she's looking out of a car .
INV:	and what's going to happen next ?
CHI:	one boy and two girls and a papa [^ ns] .
CHI:	and she is running .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
CHI:	and <he> [/?] he's on this tree .
CHI:	and the momma's angry .
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
CHI:	papa's saying ssh .
CHI:	&um they're trying to pull the dog back [^ ns] .
CHI:	she splashed [^ ns] .
INV:	what else is happening in this picture ?
INV:	the daddy is hiding a doll behind his back .
CHI:	and there's the mommy .
CHI:	the momma's running .
CHI:	0 .
CHI:	I don't know [^ ns] .
INV:	what's happening in the picture ?
CHI:	0 .
CHI:	0 .
CHI:	when another one comes [^ ns] ?
CHI:	<I can't> [/?] I don't know [^ ns] .
CHI:	he's shoveling the snow .
INV:	and what's going to happen next ?
INV:	what's happening in the picture ?
INV:	what will happen in just a little while ?
CHI:	I can't remember about it [^ ns] .
CHI:	one more thing [^ ns] .
CHI:	the light's on [^ ns] .
CHI:	<he's> [/?] food [^ frag] [^ eu] .
INV:	the cat is stuck up in the tree .
INV:	can you tell me that again ?
CHI:	the boy's getting some .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
CHI:	and they're eating a lot of donuts from the bag .
INV:	what's happening in the picture ?
INV:	and what's going to happen next ?
CHI:	did you say I was going to get another cookie [^ ns] ?
INV:	and what's going to happen next ?
INV:	tell me one more thing about the picture .
INV:	tell me about what else you see in the picture .
CHI:	0 .
CHI:	they're brushing [^ earg] [^ eu] .
INV:	<what else is happening in this picture> [<] ?
INV:	the little girl is still in her pajamas .
INV:	and what's going to happen next ?
