participant	content
CHI:	it gets on the floor [^ ns] .
CHI:	and the girl is trying to reach it .
CHI:	&um dad is toasting 0a [^ emorph] sandwich .
CHI:	<&ma> [/?] the momma is going to wipe it .
CHI:	is trying to reach a cookie [^ ns] .
CHI:	he's going 0to [^ emorph] put them all up [^ eu] .
INV:	what else is happening in this picture ?
CHI:	&um he's trying to get one of them [^ ew:those] [^ emorph] &uh
CHI:	<he> [/?] he's sitting (.) in the back seat [^ eu] .
CHI:	&um I don't know [^ ns] .
INV:	what's going to happen next ?
CHI:	he is grabbing the sandbucket from him .
INV:	what else is happening in this picture ?
CHI:	he's running from that house [^ eu] .
CHI:	&um that is their dog .
CHI:	&um a boy holding up a c_d [^ ns] .
INV:	the dog spilled the water on the girl .
CHI:	the daddy is saying ssh .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
CHI:	a girl and boy think it's raining .
INV:	what else is happening in this picture ?
CHI:	mm they're going 0to [^ emorph] eat them [^ eu] .
CHI:	&um he is picking out something .
CHI:	I think that's his sandbucket <because> [>] he has orange hair .
CHI:	up the tree [^ ns] .
INV:	look, the boy is taking his grandma's scissors .
CHI:	<he> [/?] he is wearing a hat .
INV:	what's going to happen next ?
CHI:	the doggy is in it .
INV:	what's happening in the picture ?
INV:	who is looking in the mirror ?
CHI:	<&uh two girls are two one> [/?] one boy and one girl are fighting
CHI:	&um it gets on the floor .
INV:	what's happening in the picture ?
CHI:	&um two girls in green are coming .
INV:	what else is happening in this picture ?
CHI:	a c_d [^ ns] .
CHI:	<&um &ma> [/?] momma is pouring [^ earg] .
CHI:	&um she is &um falling .
INV:	what's going to happen next ?
INV:	can you say that again ?
CHI:	a doggy is there .
INV:	say that again .
INV:	look the dog is in front of the bus .
CHI:	<a girl> [/?] and the dog spilled &um &um water on the girl .
CHI:	&um they are going to grab it .
INV:	look, the little girl is still in her pajamas .
INV:	he's what ?
CHI:	look, another girl [^ ns] .
CHI:	the dog is calling “ruff” .
INV:	and what is going to happen in just a little bit while ?
INV:	tell me one more thing about the picture .
CHI:	there's [^ ew:are] [^ okay] two guys in this picture .
INV:	what's going to happen next ?
CHI:	she's yawning [^ ns] .
CHI:	a girl blowing bubbles [^ ns] .
CHI:	mm xxx daddy is saying ssh .
INV:	tell me one more thing about the picture .
CHI:	he's brooming [^ ew:sweeping] [^ elexical] [^ eu] .
INV:	the dog is there .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
INV:	<good job> [<] .
INV:	what else is happening in this picture ?
CHI:	it's snowing [^ ns] .
INV:	what else is happening in this picture ?
CHI:	he's bringing a thing for her .
CHI:	the mom is going to wipe it [^ ns] .
CHI:	it's going 0to [^ emorph] fall out [^ eu] .
CHI:	&um he 0is looking [^ ev] in the mirror [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	the boy [^ frag] .
INV:	what else is happening in this picture ?
INV:	and what is going to happen in just a little bit while ?
CHI:	but two boys are fighting .
INV:	what's happening in the picture ?
CHI:	&um she's yawning .
CHI:	not in the back seat, the front seat [^ ns] .
CHI:	&um he's going to wipe [^ earg] [^ eu] .
CHI:	<a bucket> [/?] a [^ ew:the] [^ emorph] water is &um pouring
INV:	what's happening in the picture ?
INV:	what's going to happen next ?
CHI:	he's going 0to [^ emorph] give it to her [^ eu] .
INV:	what is going to happen in just a little bit while ?
INV:	what else is happening in this picture ?
CHI:	<&s> [/?] some people are walking in .
CHI:	they are going to grab it [^ ns] .
INV:	say that again .
CHI:	&um he is brooming [^ ew:sweeping] [^ elexical] [^ eu] .
CHI:	they are building a snowman .
CHI:	<and> [/?] (.) a boy is too .
INV:	say that again .
INV:	what's happening in the picture ?
INV:	holding a what ?
INV:	and what's going to happen next ?
INV:	tell me one more thing about the picture .
CHI:	the daddy is xxx +...
CHI:	&um the daddy is saying, ssh [^ ns] .
CHI:	is too [^ ns] .
INV:	tell me about what else you see in the picture .
INV:	what else is happening in this picture ?
CHI:	I don't know [^ ns] .
CHI:	&um 0the [^ emorph] firetruck is coming [^ eu] .
INV:	a girl and a boy think what ?
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
CHI:	my daddy [^ ns] .
INV:	say that again .
INV:	tell me one more thing about the picture .
INV:	what's going to happen next ?
CHI:	a cat is in the tree .
CHI:	he is a dog .
INV:	what else is happening in this picture ?
CHI:	<two girls are in the> [/?] a boy and two girls [^ frag] [^ eu] .
CHI:	he is going to sweep them .
INV:	tell me one more thing about the picture .
INV:	good job .
CHI:	&um it's driving .
INV:	the dog is crawling what ?
CHI:	there was cake .
CHI:	there's two xxx .
INV:	what else is happening in this picture ?
INV:	what's going to happen next ?
INV:	the daddy, okay .
INV:	tell me one more thing about the picture .
CHI:	&um the shoe is <on the wrong feet> [/?] on the wrong foot .
CHI:	the mom says “no” !
CHI:	<&uh he is waving in to> [/?] he [^ ew:she] is driving the car
INV:	and what's going to happen next ?
CHI:	&um they're going to pull him up .
INV:	and the bus can't move .
CHI:	a tree is [^ earg] [^ eu] .
CHI:	a boy is in it .
INV:	and the boy what ?
CHI:	&um the girl is running for [^ ew:to] [^ emorph] her dad [^ eu] .
INV:	the daddy is hiding a doll behind his back .
INV:	what's going to happen next ?
INV:	and here comes the mom .
CHI:	&um they're going snowball fight [* m:0ing] [^ emorph] [^ eu] .
INV:	what's happening in the picture ?
INV:	what's going to happen next ?
CHI:	I say [^ ew:said] the shoe is on the wrong foot [^ ns] .
INV:	they raked the leaves into a big pile .
CHI:	<&um he> [/?] I don't know [^ ns] .
INV:	what's happening in the picture ?
INV:	tell me what else you see in the picture .
INV:	look, the children see the cat .
INV:	look, the water is spilling all over the floor .
CHI:	<two> [/?] one boy and one girl and another boy [^ frag] [^ eu] .
INV:	the girl and dog have the daddy's shoe .
INV:	what's going to happen next ?
INV:	what's going to happen next ?
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
CHI:	he is shoveling .
INV:	what's happening in the picture ?
INV:	and what's going to happen next ?
INV:	the boy what ?
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	&um she's going to get them back in the box .
INV:	what's happening in the picture ?
INV:	just tell me what you see in the picture .
INV:	what else is happening in this picture ?
CHI:	&um a girl [^ ns] .
INV:	tell me one more thing about the picture .
INV:	look, the boys are throwing snowballs .
INV:	look, the boy knocked the boxes off the shelf .
INV:	say that again .
CHI:	&uh she [^ ew:he] [^ epronoun] is wearing a tie [^ eu] .
CHI:	there is a truck in it .
INV:	and the cat is stuck in the tree .
INV:	look, the bubbles spilled .
CHI:	and he is grabbing the sandbucket from him [^ ns] .
CHI:	and &um the boy got a cookie in his hand .
INV:	what's happening in the picture ?
CHI:	sitting in the back seat [^ ns] .
CHI:	&um he ate his donut .
CHI:	&um the water is falling out of the dishwasher [^ ew:sink] .
INV:	can you take a look ?
CHI:	<&um boy is xxxing in> [/?] a girl is trying to reach it .
INV:	what's going to happen next ?
INV:	the boys are fighting .
INV:	tell me one more thing about the picture .
