participant	content
INV:	the daddy is hiding a doll behind his back and then xxx +...
INV:	good job .
INV:	trying to stop them .
CHI:	<the &sq> [/?] the squirrel's [^ aux] climbing [^ v] down the tree
CHI:	the boy 0is [^ aux] [^ ev] trying [^ v] 0to [^ inf] [^ emorph] get
INV:	the food are falling off the shelf ?
INV:	dad's there ?
INV:	and you finish it .
CHI:	the girl's [^ aux] running [^ v] out of the house .
INV:	now I'll start the start the story .
CHI:	<h> [/?] he try [^ v] [^ ev] to [^ inf] get [^ v] [^ xv] him down
INV:	it melted .
INV:	and what else is happening in this picture ?
INV:	very good .
CHI:	the dad 0is [^ aux] [^ ev] trying [^ v] to [^ inf] look [^ v]
CHI:	<<the other girl's trying to see the tv> [/?]> [/?] .
INV:	and you finish it .
INV:	they what the snow ?
CHI:	the girl's [^ aux] blowing [^ v] the bubbles .
CHI:	the green girls are [^ aux] trying [^ v] to [^ inf] get [^ v]
INV:	and you finish it .
CHI:	the mom's [^ aux] washing [^ v] the dishes .
INV:	now I'll start the start the story .
INV:	very good .
CHI:	the girl is [^ cop] 0in [^ emorph] 0the [^ emorph] front 0of
CHI:	this schoolbus is [^ aux] trying [^ v] to [^ inf] vroom@c
INV:	the boy knocked the boxes off the shelf and then xxx +...
INV:	the dog is in front of the bus and then xxx +...
INV:	now I'll start the start the story .
CHI:	<the> [/?] he's [^ aux] trying [^ v] 0to [^ inf] [^ emorph] put
INV:	the cat is trying to go down the tree ?
INV:	what's happening in the picture ?
CHI:	the mom 0is [^ aux] [^ ev] trying [^ v] 0to [^ inf] [^ emorph] put
CHI:	<<and> [/?]> [/?] then he saw [^ v] the kitty .
INV:	and you finish it .
CHI:	<<they ran out in 0the snow> [/?]> [/?] .
INV:	the children are taking the donuts from the bag and then xxx +...
CHI:	but nobody's [^ aux] eating [^ v] it .
INV:	what ?
INV:	very good and tell me one more thing about the story .
INV:	what else is happening in the picture ?
INV:	very good and what else is happening in this picture ?
INV:	what's happening in the picture ?
INV:	good job .
CHI:	&uh the guys are [^ aux] pulling [^ v] them [^ ew:him] [^ epronoun]
CHI:	<the moms> [/?] the mom spill [* m:0ed] [^ v] [^ ev] the water
INV:	they're going to drive .
INV:	what else is happening in the picture ?
CHI:	<<the mom's running and stopping them> [/?]> [/?] .
CHI:	the boy is [^ aux] getting [^ v] some cookies .
CHI:	the girl 0is [^ aux] [^ ev] gonna give [^ v] him a hug [^ eu] .
INV:	and you finish it .
INV:	nobody's eating it .
INV:	the girl is driving away .
INV:	and what else is happening in the picture ?
INV:	good job .
INV:	and what else is happening in this picture ?
CHI:	0a [^ emorph] lot of people are [^ aux] <&c> [/?] coming [^ v] in
INV:	oh_no, the dog ate some of the cake and then xxx +...
INV:	oh_no, the bubbles spilled and then xxx +...
INV:	the girl is helping him, very good .
CHI:	<uhhuh> [/?] .
INV:	what's happening in the picture ?
INV:	the girl take dad's hat ?
CHI:	he jumped [^ v] out .
CHI:	the food are [^ ew:is] [^ aux] [^ ev] falling [^ v] off the shelf
INV:	the dog and the girl have the daddy's shoes and then xxx +...
INV:	and what else is happening in the picture ?
INV:	they're all gone .
INV:	now I'll start the start the story .
CHI:	<the> [/?] the cake melt [^ v] [^ ev] [^ eu] .
CHI:	<the> [/?] the girl wanna [^ ew:wants_to] [^ ev] throw [^ v]
INV:	very good .
INV:	very good and tell me one more thing about the story .
INV:	the squirrel's climbing down the tree, very good .
INV:	and you finish it .
INV:	very good and tell me one more thing about the story .
CHI:	<<jumped over the water> [/?]> [/?] .
CHI:	the girl put [^ v] shoes in [^ ew:on] [^ emorph] her hands [^ eu] .
CHI:	the girl is [^ aux] blowing [^ v] bubbles again .
INV:	getting in trouble ?
INV:	the cake melt, very good .
INV:	now I'll start the start the story .
INV:	the little girl is still in her pajamas and then xxx +...
CHI:	the (.) water splashed [^ v] .
INV:	the mom's trying to vroom@c the car .
INV:	mom's sweeping it ?
INV:	a lot of people are coming in ?
INV:	very good and what else is happening in this picture ?
INV:	they raked the leaves into a big pile and then xxx +...
CHI:	0the [^ emorph] dog was [^ aux] eating [^ v] daddy's shoes [^ eu] .
INV:	very good .
INV:	the children see the cat .
INV:	they're trying to rake the pile, very good .
INV:	the girl is running out of the house .
CHI:	the dog <is> [/?] jumped [^ v] over the water .
CHI:	the girl and the dad are pulling [^ v] the dog .
INV:	and you finish it .
INV:	very good .
INV:	good job and tell me one more thing about the story .
CHI:	the girl is [^ aux] helping [^ v] him .
INV:	very good and tell me one more thing about the story .
INV:	and you finish it .
INV:	no more bubbles .
INV:	good job .
CHI:	they're [^ cop] all gone .
INV:	just tell me anything else about the picture .
INV:	what's happening in the picture ?
INV:	now I'll start the start the story .
INV:	who's helping him ?
