participant	content
CHI:	all away [^ ns] .
INV:	what is happening in the picture ?
INV:	oh_no, the bubbles spilled and then xxx +...
CHI:	yeah, like that [^ ns] .
CHI:	yeah [^ ns] .
CHI:	he runs to stop [^ ns] .
CHI:	he always open [^ ev] it and open it [^ eu] .
CHI:	and there and there [^ ns] .
CHI:	yeah hm [^ ns] .
INV:	okay .
INV:	and you finish it .
INV:	okay and can you tell me one more thing about the story ?
CHI:	[^ earg] just eat [^ ev] the cake and the candle
CHI:	uhhuh [^ ns] .
INV:	okay .
INV:	he spilled the thing ?
INV:	what is happening in the picture ?
INV:	he doesn't what ?
CHI:	mhm [^ ns] .
INV:	what did you say ?
INV:	okay .
INV:	alright good job .
INV:	now I'll start the start the story .
CHI:	passover [^ ns] .
CHI:	he 0is [^ ev] just fooling around [^ eu] .
INV:	okay, I'm not sure what that means .
INV:	what else is happening in the picture ?
INV:	okay alright .
INV:	and tell me one more thing about the story .
CHI:	he 0is [^ ev] just going [% CHI banging on table] under the ground
CHI:	he runs 0to [^ emorph] stop [^ earg] [^ eu] .
CHI:	mhm [^ ns] .
CHI:	over the bottom [^ ns] .
INV:	what ?
CHI:	she's picking up [^ earg] [^ eu] .
CHI:	he tries <put it> [/?] 0to [^ emorph] put it away [^ eu] .
INV:	okay and tell me one more thing about the story .
CHI:	he 0is [^ ev] cleaning [^ eu] .
INV:	okay good .
CHI:	mhm [^ ns] .
CHI:	xxx [^ ns] .
INV:	<or> [/?] he put it in the what ?
INV:	what ?
INV:	the dog is in front of the bus .
INV:	okay, alright .
INV:	okay good .
INV:	he just bang on the table ?
INV:	I want you to tell me things about the picture, okay ?
INV:	he wants to go xxx +...
CHI:	passover [^ ns] .
CHI:	no, here [^ ns] .
CHI:	yeah [^ ns] .
CHI:	mhm [^ ns] .
CHI:	<one> [/?] one down [^ ns] .
INV:	and you finish it .
CHI:	and one down and one down [^ ns] .
INV:	he wants to be over the chair ?
INV:	and what else ?
INV:	okay .
INV:	the peoples all the way xxx +...
CHI:	him [^ ew:he] [^ epronoun] stay [^ ev] all around [^ other] [^ eu]
CHI:	she's picking <in the> [/?] all the fruit .
INV:	the boy knocked the boxes off the shelf and then xxx +...
