participant	content
INV:	can you say that again ?
INV:	what else is happening in the picture ?
CHI:	they bring [^ ew:brought] [^ ev] a present [^ eu] .
CHI:	<coming> [/?] [^ earg] coming home from school [^ eu] .
CHI:	0 .
INV:	can you tell me one more thing about the picture ?
INV:	tell me what else you see in the picture .
CHI:	they're pulling [^ earg] [^ eu] .
CHI:	0the [^ emorph] watermelon 0is [^ ev] in the wagon [^ eu] .
INV:	tell me what else you see in the picture .
CHI:	I don't know [^ ns] .
INV:	what else is happening in the picture ?
CHI:	and all the bubbles came out .
INV:	tell me one more thing about the picture .
INV:	what else is happening in the picture ?
CHI:	&uh [% watch this] .
CHI:	I know what's going to happen [^ ns] .
CHI:	[^ earg] pulling the dog <on the bus> [/?] on the road [^ eu] .
CHI:	<the girl is> [/?] the girl is climbing up the tree .
INV:	what else is happening in the picture ?
CHI:	look, he's throwing the snowball on her knee .
INV:	and what's going to happen next ?
CHI:	he's taking some toast out .
CHI:	he's all [^ other] waking up [^ eu] .
CHI:	[^ earg] playing [^ eu] .
CHI:	and the water's going to splash on her .
CHI:	he brought her a surprise .
CHI:	they 0are [^ ev] playing [^ eu] .
CHI:	the wagon is still out of the sandbox .
CHI:	look, he's cutting something .
INV:	tell me one more thing about the picture .
INV:	look, they raked the leaves into a big pile .
INV:	what else is happening in the picture ?
CHI:	the cake was eated [^ ew:eaten] [^ emorph] [^ eu] .
INV:	tell me what else you see in the picture .
CHI:	<the &c> [/?] he's bringing [^ ew:taking] [^ elexical] cookies
INV:	okay, the boy is taking his grandma's scissors .
CHI:	right there [% whispered] [^ ns] .
INV:	and then what will happen in just a little while ?
INV:	what else is happening in the picture ?
INV:	what's happening in the picture ?
CHI:	opened and closed [^ ns] .
CHI:	he's going on the road with the bus .
INV:	just tell me what you see in the picture .
CHI:	and the bubbles went out on the girl [^ eu] .
INV:	and what's going to happen next ?
CHI:	they take the xxx out of the papa's shirt .
CHI:	the dog went on the cake and <sniff> [/?] eat [^ ew:ate] [^ ev] it
CHI:	he's drinking some water .
INV:	what's happening in the picture ?
CHI:	and xxx blue .
INV:	what else is happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	yeah [^ ns] .
INV:	just tell me anything else about the picture .
CHI:	the cat is stuck in the tree .
CHI:	&um the wheels move the wagon .
CHI:	0 .
CHI:	the bread is falling all over .
INV:	and here comes the mom .
INV:	look, he brought her a surprise .
INV:	can you look at this picture ?
INV:	tell me one more thing about the picture .
INV:	okay, just tell me anything else about this picture .
INV:	and what's going to happen next ?
INV:	what's happening in the picture ?
CHI:	he's sad because he got a boo_boo .
INV:	<just say one thing at a time, okay> [<] ?
CHI:	<he's> [/?] the girl is wet .
CHI:	it's cutting [^ earg] [^ eu] .
CHI:	&um the car is moving .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
CHI:	and the xxx +/.
INV:	what's happening in the picture ?
INV:	and what's going to happen next ?
INV:	and what's going to happen next ?
INV:	and what's going to happen next ?
INV:	can you tell me ?
INV:	look, the boys are throwing snowballs .
CHI:	[^ earg] pulling [^ earg] [^ eu] .
INV:	and what's going to happen next ?
CHI:	and they all was [^ ew:were] [^ ev] sad [^ eu] .
CHI:	the father is looking at <the> [/?] some stuff .
INV:	what else is happening in the picture ?
CHI:	I'm getting thirsty [^ ns] .
CHI:	<and the squirrel and the leafs> [>] xxx +/.
CHI:	the mother is saying give those to him .
INV:	and what is going to happen next ?
INV:	look, the little girl is still in her pajamas .
INV:	what else is happening in the picture ?
CHI:	and there's some children picking some food .
INV:	tell me one more thing about the picture .
INV:	and what's going to happen next ?
CHI:	and he's waving goodbye .
