participant	content
CHI:	xxx shoes .
INV:	and the mom is waving goodbye .
INV:	tell me one more thing about the picture .
INV:	okay, so we have a doggie, a mommy and daddy .
CHI:	[^ earg] fall down [^ eu] .
CHI:	he put the water on her arms .
INV:	the boxes are falling down .
INV:	what's happening in the picture ?
INV:	and he has a present for her .
INV:	what's going to happen next ?
CHI:	he's eating .
INV:	tell me one more thing about the picture .
INV:	just tell me what you see in the picture .
CHI:	<he> [/?] he put the water on his hands
INV:	and what's going to happen next ?
INV:	what else is happening in this picture ?
CHI:	a doggy, mommy and daddy [^ ns] .
CHI:	I need 0a tissue [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	she's crying [^ ns] .
CHI:	I need 0a tissue [^ ns] .
CHI:	the cake is gonna get a big mess [^ eu] .
INV:	what is happening in this picture ?
CHI:	this juice is spilling .
INV:	what's happening in the picture ?
INV:	what will happen in just a little while ?
INV:	and what's going to happen next ?
INV:	and then what else would happen in the story ?
INV:	what's happening in the picture ?
CHI:	it's raining .
INV:	and the puppy's splashing water you said into her hands .
INV:	and what's going to happen next ?
INV:	what's happening in the picture ?
CHI:	she's crying [^ ns] .
CHI:	she's crying .
INV:	what's happening in the picture ?
CHI:	&um the cake is gonna get a mess [^ ns] .
CHI:	she's gonna put the arm on top of 0the [^ emorph] snowman [^ eu] .
INV:	so there's a boy and a girl .
CHI:	big snowman [^ frag] [^ eu] .
CHI:	the rest fall down .
INV:	just tell me what you see in the picture .
INV:	tell me what you see in the picture .
CHI:	xxx falling down .
CHI:	I need 0a tissue [^ ns] .
CHI:	he's gonna fall down .
CHI:	water [^ ns] .
INV:	tell me about what else you see in the picture .
INV:	what else is happening in this picture ?
CHI:	he [^ ew:she] [^ epronoun] found the shoe in the water [^ eu] .
INV:	and he's putting scissors into the yarn basket .
INV:	so we have a little boy .
CHI:	he's putting xxx +...
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
INV:	what is happening in this picture ?
INV:	what else is happening in this picture ?
INV:	so the cake's gonna fall down .
INV:	tell me one more thing about the picture .
INV:	tell me one more thing about the picture .
INV:	what will happen in just a little while ?
INV:	and what's going to happen next ?
CHI:	she's going on the road .
CHI:	she want [* m:03s] the bucket [^ ns] .
CHI:	they 0are [^ ev] wearing hats [^ eu] .
CHI:	I need 0a tissue [^ ns] .
CHI:	he's raking [^ earg] [^ eu] .
CHI:	he's running .
INV:	what's going to happen next ?
CHI:	he's brushing to the water on her arms [^ other] [^ eu] .
INV:	and what's going to happen next ?
CHI:	she's [^ ew:he] [^ epronoun] gon(na) put it on her plate [^ eu] .
CHI:	she's crying [^ ns] .
INV:	what's going to happen in a little while ?
INV:	and what else would happen in the story ?
INV:	what else would happen in the story ?
INV:	tell me one more thing about the picture .
CHI:	[^ earg] is 0a [^ emorph] cat on 0the [^ emorph] tree [^ eu] .
CHI:	the juice fall [^ ev] down [^ eu] .
CHI:	it's raining [^ ns] .
INV:	and what else would happen in the story ?
INV:	tell me one more thing about the picture .
INV:	and what's going to happen next ?
INV:	what else is happening in this picture ?
CHI:	he [^ ew:she] [^ epronoun] got wet on her shoe [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	he's running .
INV:	it looks like he's gonna cut the yarn .
INV:	what's happening in the picture ?
INV:	what's going to happen next in the story ?
CHI:	he's getting bread out of the toaster .
INV:	what's going to happen next ?
INV:	what else is happening in this picture ?
INV:	so we have a man .
INV:	and there's a puppy barking .
INV:	and then what else would happen in the story ?
CHI:	he's gonna fall down .
CHI:	the juice fall [^ ev] down [^ eu] .
INV:	tell me what else you see in the picture .
INV:	and what else would happen in the story ?
CHI:	he [^ ew:she] [^ epronoun] got wet [^ eu] .
CHI:	[^ earg] fall down [^ eu] .
INV:	tell me what else you see in the picture .
INV:	he's about to hug his daughter .
CHI:	a house [^ ns] .
INV:	what is happening in this picture ?
INV:	and then what else would happen in the story ?
INV:	what's happening in the picture ?
CHI:	she's giving [^ earg] 0a [^ emorph] donut [^ eu] .
INV:	tell me what you see in the picture .
CHI:	she's gonna fall down .
INV:	the man's taking his hat off .
INV:	tell me what you see in the picture .
CHI:	it's gonna fall down .
CHI:	I need 0a tissue [^ ns] .
CHI:	he fall [^ elexical] [^ ev] all the water on his hands
INV:	what's happening in the picture ?
INV:	and what's going to happen next ?
INV:	what will happen in just a little while ?
INV:	just tell me what you see in the picture .
INV:	tell me about what else you see in the picture .
CHI:	she 0is [^ ev] hurt [^ eu] .
INV:	okay, and then what else would happen in the story ?
INV:	what else is happening in this picture ?
CHI:	she want [* m:03s] [^ ev] the bucket [^ eu] .
