participant	content
INV:	good job .
CHI:	<they they> [/?] they are crying .
INV:	what else is happening in this picture ?
CHI:	<the the the> [/?] the girl <&I &I> [/?] is playing 0with
INV:	alrighty, tell me one more thing about this picture .
INV:	&=laughs yeah, it's not good to fight .
INV:	what is going to happen next ?
INV:	look, what will happen in just a little bit while ?
CHI:	<she she she she> [/?] she get him down [^ ns] .
INV:	what's happening in this picture ?
INV:	she what ?
INV:	okay .
CHI:	<the the the dog and and and the girl the the the and the> [/?] the
CHI:	it popped [^ ns] .
INV:	what else is happening in this picture ?
INV:	okay .
INV:	okay, tell me one more thing about this picture .
INV:	mhm .
INV:	what's happening in this picture ?
INV:	what's happening in this picture ?
CHI:	<&uh she she> [/?] she 0is [^ ev] putting 0the [^ emorph] snowman
INV:	what's happening in this picture ?
INV:	mhm .
INV:	what is going to happen next ?
CHI:	<some some> [/?] somebody lying [^ ns] .
CHI:	<who> [/?] whose shoes are these [^ ns] ?
CHI:	<I> [/?] I don't know [^ ns] .
CHI:	he is all wet .
CHI:	<she she she> [/?] she 0is [^ ev] playing <on> [/?] on the tree
INV:	what else is happening in this picture ?
CHI:	<she> [/?] she 0is [^ ev] pushing 0the [^ emorph] cart [^ eu] .
INV:	she is what ?
CHI:	<&uh she she she she> [/?] she dry [^ ev] <the> [/?] the grass (.)
CHI:	<the the> [/?] the girl <&I &I is is &uh &uh &uh &I> [/?] is
INV:	look, the water is spilling all over the floor .
INV:	what's happening in this picture ?
INV:	somebody's singing in the tree, good job .
CHI:	he have [^ ew:has] [^ ev] to go in timeout [^ eu] .
INV:	okay .
INV:	she what ?
CHI:	shoes [^ ns] .
CHI:	splash [^ ns] .
INV:	okay .
CHI:	<they they> [/?] they hafta 0be [^ other] quiet [^ eu] .
CHI:	<she she she> [/?] she 0is [^ ev] putting <the> [/?] the boy
INV:	what is going to happen next ?
CHI:	she is crying [^ ns] .
CHI:	and then she stop [* m:0ed] [^ ev] crying [^ eu] .
INV:	look, the children see the cat .
CHI:	<&uh &um she> [/?] she splash [^ ev] the girl [^ eu] .
CHI:	<she she she> [/?] she <is is> [/?] is wearing that scarf .
INV:	the dad and the boy was what ?
CHI:	<she> [/?] everybody are [^ ew:is] taking the food [^ ns] .
INV:	and then the bus can't move .
CHI:	<she she she> [/?] she 0is [^ ev] putting this <&I in> [/?] in the
CHI:	<&uh the the> [/?] the dad <is> [/?] is quiet .
INV:	tell me one more thing about this picture .
INV:	what is going to happen next ?
CHI:	[^ imperative said to girl in picture] stop crying .
CHI:	<&uh the the the girl &I &I is> [/?] she is funny .
CHI:	<the the> [/?] the girl <&I &I is> [/?] is blowing bubbles .
INV:	okay .
INV:	look, the children are trying to wash the dog .
CHI:	<she she she she> [/?] she 0is [^ ev] putting <the> [/?] the <snow>
CHI:	she's crying [^ ns] .
INV:	what else is happening in this picture ?
INV:	the girl is blowing bubbles, good job .
CHI:	<the the the> [/?] the boy <&I> [/?] is singing in the house .
INV:	just tell me one more thing about the picture .
INV:	look, what else is happening in this picture ?
CHI:	<she she she> [/?] she 0is going to share with them [^ ns] .
INV:	you tell me .
CHI:	is going in the farmer [^ ns] .
INV:	what's happening in this picture ?
INV:	[^ to self] the boy crashing into the dog .
INV:	alrighty, tell me one more thing about this picture .
