participant	content
INV:	what about the cereal ?
INV:	he ran away and oop [% CHI fell off the chair] xxx +/.
INV:	and you finish it .
INV:	okay good .
CHI:	&um the dog's running on [^ ew:under] [^ emorph] the couch [^ eu] .
INV:	and then xxx +...
INV:	oh_no, the bubbles spilled .
INV:	what did you say ?
INV:	the girl is getting wet ?
CHI:	<&t &th> [/?] that girl [^ frag] [^ eu] .
INV:	and you finish it .
INV:	now I'll start the start the story .
INV:	the boy knocked the boxes off the shelf .
CHI:	yep [^ ns] .
INV:	okay .
CHI:	he's running [^ eu] .
INV:	the boys are throwing snowballs .
INV:	okay good .
INV:	okay good .
INV:	what else is happening in this picture ?
INV:	the grandma also has scissors, good .
INV:	and tell me one more thing about the story .
INV:	now I'll start the start the story .
INV:	what else is happening in the picture ?
INV:	the dog and the girl have the daddy's shoes .
INV:	the schoolbus can't move, very good .
CHI:	the momma was driving the car .
INV:	the girl is catching the dad .
CHI:	&um [^ earg] messing the cake [^ eu] .
CHI:	standing up [^ ns] .
CHI:	they &uh sit in it .
INV:	what else is happening in the picture ?
INV:	what else is happening in the picture ?
CHI:	and he [^ ew:she] [^ epronoun] was mad [^ eu] .
INV:	what's happening in the picture ?
INV:	and tell me one more thing about the story .
INV:	can you tell me one more thing about the story ?
INV:	now I'll start the start the story .
INV:	very good .
CHI:	the girl is getting wet .
CHI:	<he the &um &um> [/?] he has scissors
INV:	okay good .
INV:	very good .
INV:	and tell me one more thing about the story .
INV:	the cat is mad ?
INV:	a dog's in there, very good .
INV:	alright very good .
INV:	what is happening in the picture ?
INV:	yeah ?
CHI:	he [^ ew:she] [^ epronoun] was catching <the dad> [/?] his
INV:	and then xxx +...
INV:	and then xxx +...
INV:	now I'll start the start the story .
INV:	what is happening in the picture ?
INV:	and you finish it .
INV:	okay good .
INV:	and you finish it .
INV:	and what else is happening in this picture ?
INV:	the boys are fighting .
CHI:	daddy 0is [^ ev] closing <in &um them> [/?] his eyes [^ eu] .
CHI:	&uh the mommy <is> [/?] is running <and faced> [/?] and stopped
INV:	they what ?
INV:	what is happening in the picture ?
CHI:	[^ earg] throwing the <&ch> [/?] chair [^ eu] .
