participant	content
CHI:	hugging [^ ns] .
INV:	this girl right here ?
INV:	alright .
INV:	okay, what else is happening in the picture ?
INV:	the children see the cat .
INV:	cooking, okay .
INV:	he's mad ?
INV:	the boy is trying to get the cookies and then xxx +...
CHI:	<then> [/?] then [^ earg] coming [^ eu] .
CHI:	the picture cry [^ other] [^ eu] .
INV:	oh_no, the dog ate some of the cake .
CHI:	above his head [^ ns] .
INV:	what is happening in the picture ?
CHI:	she cut it .
INV:	what is happening in the picture ?
INV:	okay good .
CHI:	banana [^ ns] .
INV:	tree cat, okay good .
INV:	the cake is messy, good job .
INV:	what is happening in the picture ?
INV:	what did you say first ?
INV:	okay, good .
INV:	actually xxx +...
INV:	lookit again ?
CHI:	tree cat [^ ns] .
INV:	the water stopped ?
INV:	what else is happening in the picture ?
INV:	okay, good .
INV:	and tell me one more thing about the story .
INV:	now I'll start the start the story and you finish it .
CHI:	then [^ earg] blow [^ earg] [^ eu] .
INV:	just tell me something else about the picture .
INV:	sit down ?
INV:	okay good .
INV:	good story .
CHI:	mom [^ imitation] [^ ns] .
INV:	okay good .
INV:	he's what ?
INV:	he's what ?
INV:	and then xxx +...
CHI:	okay [% whispering] .
INV:	and then xxx +...
INV:	they throw ?
CHI:	cake [^ imitation] [^ ns] .
INV:	what is that ?
INV:	what else is happening in this picture ?
CHI:	this [^ ns] .
INV:	tell me something else about the picture .
CHI:	picture [% repeated “picture” four more times] [^ imitation] [^ ns]
INV:	the boy knocked the boxes off the shelf and then xxx +...
INV:	this dirty ?
INV:	the boy is taking his grandma's scissors .
INV:	and tell me one more thing about the story .
INV:	boy ?
INV:	and you finish it .
INV:	what else is happening in the picture ?
INV:	okay, good .
CHI:	0 .
INV:	mhm .
CHI:	cat [^ imitation] [^ ns] .
CHI:	it's xxx .
INV:	what's happening in the picture ?
INV:	and you finish it .
INV:	okay, fall down .
INV:	the cat is stuck up in the tree .
INV:	tree ?
CHI:	pajama [^ imitation] [^ ns] .
INV:	crying ?
CHI:	then they're alright .
INV:	they're blowing ?
CHI:	<ba> [/?] eat [^ ns] .
INV:	okay good .
CHI:	finish [% whispering] [^ imitation] [^ ns] .
INV:	good job .
CHI:	picture picture [^ imitation] [^ ns] .
CHI:	he's mad [^ ns] .
CHI:	snowballs [^ imitation] [^ ns] .
INV:	hugging ?
INV:	alright, I'm <gonna> [>] xxx +/.
CHI:	they blow bubbles [^ ns] .
INV:	bamada@n .
INV:	what'd you say ?
INV:	the dog is in front of the bus .
CHI:	boy [^ frag] [^ eu] .
INV:	and you finish it .
INV:	what else is happening in the picture ?
CHI:	it's make [* m:0ing] [^ emorph] a snow [^ other] [^ eu] .
INV:	and you finish it .
INV:	this one, the boy ?
INV:	good, good job .
INV:	okay, alright good .
INV:	I'm sorry ?
INV:	what else is happening in the picture ?
CHI:	then they fall down .
CHI:	it's messy .
CHI:	she xxx +...
INV:	now I'll start the start the story .
CHI:	scissors [^ imitation] [^ ns] .
CHI:	<she> [/?] she 0is [^ ev] walking [^ eu] .
INV:	very good .
INV:	what else is happening in this picture ?
INV:	good .
CHI:	hugging [^ ns] .
INV:	very good .
INV:	the children are taking the donuts from the bag .
INV:	now <I'll> [>] &s xxx +/.
INV:	what the tree ?
CHI:	then [^ earg] give [^ earg] to you [^ eu] .
CHI:	then [^ earg] cooking [^ eu] !
CHI:	picture [^ imitation] [^ ns] !
INV:	the daddy ?
INV:	now I'll start the start the story .
INV:	cooking ?
INV:	the bus ?
INV:	and you finish it .
INV:	he is mad, very good job .
INV:	the girl hugging ?
CHI:	this one [^ ns] .
CHI:	this one [^ ns] .
CHI:	cooking [^ ns] .
INV:	and tell me one more thing about the story .
INV:	gave to you, okay good .
CHI:	this girl [^ ns] .
INV:	alright good job .
INV:	water .
CHI:	happen picture [^ imitation] [^ ns] .
INV:	what is happening in the picture ?
CHI:	she 0is [^ ev] looking again [^ eu] .
CHI:	he's mad too .
INV:	the picture what ?
INV:	the boys are fighting .
CHI:	grah@o [^ ns] .
INV:	she running, that's right .
CHI:	the daddy [^ ns] .
INV:	okay, good .
INV:	okay good .
INV:	what else is happening in the picture ?
INV:	and tell me one more thing about the story .
CHI:	shoes [<] [^ imitation] [^ ns] .
INV:	is that what you said, hugging ?
INV:	hm ?
INV:	the dog and the girl have daddy's shoes <and then> [>] xxx +...
INV:	very good job with that picture .
CHI:	wash the dog [^ imitation] [^ ns] .
INV:	good .
INV:	okay, good job .
CHI:	yes, crying [^ ns] .
CHI:	banana eat [^ ns] .
INV:	good job with that picture .
CHI:	then [/] then they [^ other] 0v cake [^ eu] .
INV:	now I'll start the start the story .
CHI:	banana [^ frag] [^ eu] .
INV:	the boy what ?
CHI:	they're pushing [^ ns] .
CHI:	oh, this 0is [^ ev] dirty [^ eu] .
INV:	what is happening in the picture ?
INV:	okay, so the boy this .
INV:	broom, that's right .
INV:	just tell something about the picture .
INV:	tell me one more thing about the picture .
INV:	what is happening in the picture ?
CHI:	picture [^ imitation] [^ ns] .
