participant	content
INV:	what's happening in the picture ?
CHI:	<xxx> [/?] he don't [^ ew:doesn't] [^ ev] get hurt [^ eu] .
INV:	and what's going to happen next ?
INV:	tell me what you see in the picture .
INV:	what's going to happen next ?
INV:	just tell me what you see in the picture .
CHI:	the juice fall [^ ev] down [^ eu] .
INV:	it looks like he's gonna cut the yarn .
INV:	and then what else would happen in the story ?
INV:	the boxes are falling down .
INV:	and then what else would happen in the story ?
CHI:	she's giving [^ earg] 0a [^ emorph] donut [^ eu] .
CHI:	I need 0a tissue [^ ns] .
INV:	tell me one more thing about the picture .
INV:	and what's going to happen next ?
CHI:	he's putting xxx +...
CHI:	she's crying [^ ns] .
INV:	tell me what you see in the picture .
CHI:	they hurt me .
INV:	and then what else would happen in the story ?
CHI:	[^ earg] is 0a [^ emorph] cat on 0the [^ emorph] tree [^ eu] .
INV:	what's going to happen next ?
INV:	and then what else would happen in the story ?
CHI:	she's gonna give a donut [^ ns] .
CHI:	this juice is spilling .
INV:	what's happening in the picture ?
INV:	and what else would happen in the story ?
INV:	what's happening in the picture ?
CHI:	it's gonna fall down .
CHI:	it's raining [^ ns] .
CHI:	he [^ ew:she] [^ epronoun] got wet [^ eu] .
INV:	just tell me what you see in the picture .
CHI:	I need 0a tissue [^ ns] .
INV:	what will happen in just a little while ?
CHI:	xxx falling down .
INV:	what else would happen in the story ?
INV:	and what's going to happen next ?
INV:	tell me one more thing about the picture .
CHI:	she's gonna give [^ earg] a donut [^ eu] .
INV:	and the mom is waving goodbye .
CHI:	a tree [^ ns] .
INV:	what will happen in just a little while ?
INV:	what's going to happen next ?
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	water [^ ns] .
INV:	tell me what you see in the picture .
INV:	and what else would happen in the story ?
CHI:	the juice fall [^ ev] down [^ eu] .
CHI:	the cake to falling [^ other] down [^ eu] .
INV:	tell me one more thing about the picture .
INV:	tell me about what else you see in the picture .
CHI:	he fall [^ elexical] [^ ev] all the water on his hands
INV:	what else is happening in this picture ?
CHI:	he [^ ew:she] [^ epronoun] got wet on her shoe [^ eu] .
INV:	what's going to happen next in the story ?
INV:	what else is gonna happen in the story ?
INV:	he's about to hug his daughter .
CHI:	they 0are [^ ev] wearing hats [^ eu] .
CHI:	she's crying .
INV:	and what else would happen in the story ?
CHI:	she's gonna put the arm on top of 0the [^ emorph] snowman [^ eu] .
INV:	what's happening in the picture ?
CHI:	she's going on the road .
INV:	what is happening in this picture ?
INV:	these kids are playing in the leaves .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
INV:	tell me one more thing about the picture .
CHI:	she's [^ ew:he] [^ epronoun] gon(na) put it on her plate [^ eu] .
INV:	tell me about what else you see in the picture .
CHI:	xxx shoes .
INV:	what's happening in the picture ?
INV:	so the cake's gonna fall down .
INV:	tell me about what else you see in the picture .
INV:	what's happening in the picture ?
CHI:	&um the cake is gonna get a mess [^ ns] .
INV:	and then what else would happen in the story ?
INV:	what's happening in the picture ?
CHI:	<he found the &uh> [/?] he found the cookies .
INV:	what is happening in this picture ?
CHI:	she's going on the road [^ ns] .
INV:	so we have a man .
CHI:	the rest fall down .
CHI:	she's crying [^ ns] .
CHI:	big snowman [^ frag] [^ eu] .
CHI:	he's gonna fall down .
CHI:	he [^ ew:she] [^ epronoun] found the shoe in the water [^ eu] .
CHI:	[^ earg] fall down [^ eu] .
INV:	what's going to happen in a little while ?
CHI:	a doggy, mommy and daddy [^ ns] .
CHI:	she want [* m:03s] the bucket [^ ns] .
CHI:	she's crying [^ ns] .
CHI:	he's putting [^ earg] [^ earg] [^ eu] .
INV:	what will happen in just a little while ?
CHI:	he's getting bread out of the toaster .
CHI:	<he> [/?] he put the water on his hands
INV:	and what else would happen in the story ?
INV:	and what's going to happen next ?
CHI:	[^ earg] fall down [^ eu] .
CHI:	she want [* m:03s] [^ ev] the bucket [^ eu] .
INV:	what else is happening in this picture ?
INV:	just tell me what you see in the picture .
CHI:	he's raking [^ earg] [^ eu] .
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
INV:	and there's a puppy barking .
CHI:	they take their hat [* m:0s] [^ emorph] off [^ eu] .
INV:	and what's going to happen next ?
INV:	and then what else would happen in the story ?
CHI:	xxx I don't wanna be xxx .
INV:	and he has a present for her .
CHI:	I need 0a tissue [^ ns] .
INV:	what's going to happen next ?
INV:	what's happening in the picture ?
INV:	and then what else would happen in the story ?
CHI:	I need 0a tissue [^ ns] .
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
INV:	tell me about what else you see in the picture .
CHI:	it's raining .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the picture .
INV:	what will happen in just a little while ?
INV:	what's happening in the picture ?
CHI:	a house [^ ns] .
INV:	and what's going to happen next ?
CHI:	she's going on the road [^ ns] .
INV:	and then what else would happen in the story ?
INV:	what's happening in the picture ?
INV:	and what's going to happen next ?
CHI:	I need 0a tissue [^ ns] .
INV:	and what's going to happen next ?
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
INV:	tell me what else you see in the picture .
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
INV:	just tell me what you see in the picture .
INV:	what is happening in this picture ?
INV:	so we have a little boy .
CHI:	he's eating .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
CHI:	she want [* m:03s] the bucket [^ ns] .
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
CHI:	he's running .
INV:	what's happening in the picture ?
INV:	and the puppy's splashing water you said into her hands .
CHI:	he's gonna fall down .
CHI:	I need 0a tissue [^ ns] .
INV:	tell me one thing about the picture .
INV:	what else is happening in this picture ?
INV:	okay, and then what else would happen in the story ?
INV:	and he's putting scissors into the yarn basket .
CHI:	the cake is gonna get a mess [^ ns] .
INV:	okay, so we have a doggie, a mommy and daddy .
CHI:	she's crying [^ ns] .
INV:	and what's going to happen next ?
CHI:	the cake is gonna get a big mess [^ eu] .
CHI:	she 0is [^ ev] hurt [^ eu] .
INV:	what's gonna happen next ?
CHI:	he's running .
CHI:	he's brushing to the water on her arms [^ other] [^ eu] .
CHI:	I need 0a tissue [^ ns] .
INV:	the man's taking his hat off .
INV:	tell me one more thing about the picture .
INV:	tell me what else you see in the picture .
INV:	and what's going to happen next ?
CHI:	he put the water on her arms .
CHI:	she's gonna fall down .
INV:	so there's a boy and a girl .
