participant	content
INV:	and what else is happening in this picture ?
INV:	the cat is stuck up in the tree and then xxx +...
INV:	tell me one more thing about the story .
CHI:	they're cutting [^ earg] [^ eu] .
INV:	now I'll start the start the story .
INV:	what else is happening in this picture ?
INV:	okay, I'll start the start the story .
INV:	and you finish .
CHI:	<&um the boy &I the abba's &t> [/?] the girls are trying 0to
INV:	tell me one more thing about the story .
CHI:	&um the dog [^ frag] [^ eu] .
INV:	tell me one more thing about the story .
CHI:	<&st the &k> [/?] standing [^ ns] .
INV:	the cat is what ?
CHI:	&um the water 0is [^ ev] spilling [^ eu] .
INV:	and you finish it .
INV:	tell me one more thing about the story .
INV:	tell me one more thing about the story .
INV:	what else is happening in this picture ?
INV:	and then what happens in the story ?
INV:	the abba's toasting .
CHI:	they're gonna buy a doll .
CHI:	<him trying> [/?] he's trying 0to [^ emorph] get a box [^ eu] .
INV:	the dog is in front of the bus .
INV:	the boy is taking his grandma's scissors and then xxx +...
INV:	the boys are throwing snowballs and then xxx +...
INV:	the boy is trying to get the cookies and then xxx +...
INV:	and here comes the mom and then xxx +...
CHI:	they're spilling 0the [^ emorph] bubbles [^ eu] .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the story .
CHI:	&um the boy's holding his xxx +...
INV:	now I'll start the start the story .
CHI:	squirrel [^ frag] [^ eu] .
INV:	and you finish it .
INV:	what else is happening in this picture ?
INV:	and you finish .
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	them [^ ew:they] [^ epronoun] 0are [^ ev] trying to clean [^ earg]
CHI:	they 0are [^ ev] trying to make a snowman [^ eu] .
CHI:	he's sitting .
CHI:	not sharing [^ ns] .
INV:	and you finish it .
INV:	oh no, the bubbles spilled and then xxx +...
CHI:	the girl is in the pile .
CHI:	the abba's toasting [^ earg] [^ eu] .
INV:	the bubbles spilled .
INV:	look at the picture .
INV:	the cat's trying to get down .
CHI:	<xxx them> [/?] them [^ ew:they] [^ epronoun] 0are [^ ev] eating
INV:	he couldn't get it .
INV:	what else is happening in this picture ?
CHI:	&um &um the water's falling down .
INV:	what's happening in the picture ?
CHI:	<he he> [/?] he's tired [^ eu] .
INV:	now I'll start the start the story .
CHI:	&um &um &um the dog is &um &uh xxx +...
INV:	and you finish it .
CHI:	<them> [/?] them [^ ew:they] [^ epronoun] 0are [^ ev] not sharing
CHI:	it's snowing .
INV:	tell me one more thing about the story .
INV:	tell me one more thing about the story .
INV:	they're not sharing .
INV:	what else is happening in this picture ?
INV:	and you finish it .
INV:	what else is happening in this picture ?
INV:	now I'll start the start the story .
INV:	he's trying to get a box .
INV:	and then what happens ?
INV:	they're what ?
CHI:	he's falling .
CHI:	they'll [^ ew:they] [^ ev] eated [^ ev] it [^ eu] .
INV:	tell me one more thing about the story .
INV:	what else is happening in this picture ?
CHI:	<he &t> [/?] he's trying xxx +/.
INV:	I'll start the start the story .
CHI:	he's [^ ew:he] [^ ev] is fighting [^ eu] .
INV:	they're pouring .
INV:	what's happening in the picture ?
CHI:	&uh .
INV:	and tell me something else about the picture .
INV:	standing ?
INV:	the dog and the girl have the daddy's shoes and then xxx +...
INV:	what else is happening in this picture ?
INV:	and you finish it .
INV:	now I'll start the start the story .
CHI:	the cat's trying to get down .
INV:	the daddy is hiding a doll behind his back and then xxx +...
INV:	okay, the people are standing .
CHI:	them [^ ew:they] [^ epronoun] are walking [^ eu] .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the story .
INV:	now I'll start the start the story .
CHI:	he's going to his abba .
INV:	what else is happening in this picture ?
CHI:	there's a fire dog .
CHI:	he 0is [^ ev] trying 0to [^ emorph] get the cookie [^ eu] .
INV:	tell me one more thing about the story .
INV:	the children see the cat .
INV:	and what else is happening in this picture ?
CHI:	they play with bubbles .
INV:	and you finish it .
INV:	and you finish it .
INV:	and then what happens ?
INV:	tell me anything else about the picture .
CHI:	it's falling .
CHI:	&uh the kid is standing .
CHI:	yeah [^ ns] .
CHI:	[^ earg] falling [^ eu] .
INV:	the little girl is still in her pajamas and then xxx +...
INV:	now I'll start the start the story .
INV:	the dog is in the water ?
CHI:	then they get [^ earg] [^ eu] .
CHI:	<they're they're they're> [/?] they're pulling [^ earg] [^ eu] .
CHI:	yeah [^ ns] .
INV:	what's happening in the picture ?
CHI:	&uh he is <&get> [/?] getting [^ earg] [^ eu] .
INV:	what's happening in the picture ?
INV:	and you finish it .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the boys are fighting .
INV:	and the bus can't move and then xxx +...
INV:	what's happening in the picture ?
INV:	the children are trying to wash the dog and then xxx +...
CHI:	the dog is in the water .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
INV:	now I'll start the start the story .
INV:	oh_no, the dog same of the cake and then xxx +...
INV:	they raked the leaves into a big pile and then xxx +...
INV:	now I'll start the start the story .
INV:	tell me one more thing about the story .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
INV:	and tell me one more thing about the story .
INV:	tell me something else about the picture .
INV:	and you finish it .
CHI:	he's falling .
CHI:	it's falling [^ ns] .
INV:	the boys are throwing snowballs .
CHI:	the mom is coming .
INV:	what else is happening in the picture ?
INV:	tell me one more thing about the story .
CHI:	&um the cake [^ frag] [^ eu] .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
INV:	the boy knocked the boxes off the shelf and then xxx +...
CHI:	<&um the> [/?] the people are standing .
CHI:	the abba's toasting [^ ns] .
CHI:	he's hiding <&o &b> [/?] [^ earg] behind his back [^ eu] .
CHI:	&um he 0is [^ ev] gonna get down [^ eu] .
INV:	now I'll start the start the story .
CHI:	[^ earg] gonna take the donuts [^ eu] .
INV:	and you finish it .
INV:	and then what happened ?
INV:	they're cutting .
CHI:	there's a firetruck .
CHI:	&um [^ earg] spilling water [^ eu] .
INV:	what's happening in the picture ?
INV:	the abba is hiding a doll behind his back .
CHI:	<he &could> [/?] he couldn't get it .
CHI:	<&um &th> [/?] the dog has 0a [^ emorph] shoe [^ eu] .
INV:	the children are taking the donuts from the bag and then xxx +...
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
INV:	now I'll start the start the story .
CHI:	&um the girl's trying 0to [^ emorph] put his hat on [^ eu] .
INV:	and you finish it .
CHI:	they're driving [^ earg] [^ eu] .
CHI:	it spilled .
INV:	now I'll start the start the story .
CHI:	the squirrel [^ frag] [^ eu] .
INV:	tell me one more thing about the story .
