participant	content
INV:	what's happening in the picture ?
CHI:	<&sh> [/?] <where she come where> [/?] where [* m:0's] she going
INV:	what else is happening in this picture ?
CHI:	where [* m:0's] she going [^ ns] ?
INV:	you tell me .
CHI:	why <&sh> [/?] she stop [* m:0ed] [^ ev] driving [^ ns] ?
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the children are taking the donuts from the bag and then xxx +...
CHI:	and then xxx +...
INV:	the children are taking the donuts from the bag .
INV:	and then what happens ?
CHI:	she 0is [^ ev] no more [^ eu] .
INV:	tell me one more thing about the story .
CHI:	0 .
INV:	just tell me anything else about the picture .
INV:	just tell me anything else about the picture .
CHI:	whose hand is that [^ ns] ?
INV:	what's happening in the picture ?
CHI:	she can't blow bubble [* m:0s] [^ emorph] [^ eu] .
INV:	she can't blow bubbles .
INV:	and what else is happening in this picture ?
CHI:	look, she's xxx +...
INV:	tell me anything else about the picture .
CHI:	what [* m:0're] they doing [^ ns] ?
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	oh no, the bubbles spilled and then xxx +...
CHI:	and then he cries .
INV:	tell me one more thing about the story .
CHI:	<why he's> [/?] why he's doing [^ ns] ?
INV:	what's happening in the picture ?
CHI:	she colored .
INV:	she colored .
INV:	and what else is happening in this picture ?
CHI:	<why he> [/?] why he's xxx +...
CHI:	look [^ ns] .
INV:	now I'll start the start the story .
INV:	and you finish .
INV:	the boy is taking his grandma's scissors and then xxx +...
CHI:	and then (.) <where> [/?] where's the doggy [^ ns] ?
INV:	tell me one more thing about the story .
INV:	tell me one more thing about the story .
CHI:	who's that [^ ns] ?
CHI:	who's xxx +/.
INV:	tell me .
CHI:	0 .
INV:	what's happening in the picture ?
CHI:	they're playing with 0the [^ emorph] snowman [^ eu] .
INV:	they're playing with snowman .
INV:	and what else is happening in this picture ?
CHI:	where [* m:0's] the snowman [^ ns] ?
INV:	what ?
CHI:	where's the snowman [^ ns] ?
INV:	you tell me .
CHI:	0is this the &snow [^ ns] ?
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the boys are throwing snowballs and then xxx +...
CHI:	and then where he's cleaned it [^ ns] ?
CHI:	and a car come [^ ew:came] [^ ev] [^ eu] .
INV:	tell me one more thing about the story .
CHI:	0 .
INV:	just tell me anything else about the story .
CHI:	<what is that> [x 4] [^ ns] ?
INV:	what's happening in the picture ?
CHI:	they're running .
INV:	what else is happening in this picture ?
CHI:	what he's doing [^ ns] ?
INV:	you tell me .
CHI:	he's pulling out <the> [/?] the food .
INV:	now I'll start the start the story .
INV:	and you finish .
INV:	the boy knocked the boxes off the shelf and <then> [>] xxx +...
CHI:	<what [^ ns]> [<] ?
CHI:	why [^ ns] ?
INV:	you tell me .
CHI:	what he do [^ ns] ?
INV:	tell me one more thing about the story .
CHI:	0 .
INV:	just tell me anything else about the story .
CHI:	<what> [/?] what [* m:0's] she doing [^ ns] ?
INV:	what's happening in the picture ?
CHI:	he's gonna go on this .
CHI:	but he's falling .
INV:	he's falling .
INV:	and what else is happening in this picture ?
CHI:	0 .
INV:	tell me .
INV:	tell me something else about the picture .
CHI:	what [* m:0's] he getting [^ ns] ?
INV:	you tell me .
CHI:	<and the> [/?] and <the> [/?] the water blast [* m:0ed] [^ ev] up
CHI:	the water 0is out [^ eu] .
INV:	now I'll start the start the story .
INV:	and you finish it .
INV:	the water is spilling all over the floor and then xxx +...
CHI:	<and then> [/?] and then mom cleaned it .
INV:	tell me one more thing about the story .
CHI:	what he's doing [^ ns] ?
CHI:	<what he's &d> [/] what he's doing [^ ns] ?
INV:	you tell me .
INV:	just tell me anything else about the picture .
CHI:	0 .
INV:	what's happening in the picture ?
CHI:	the firetruck 0is [^ ev] in it [^ eu] .
INV:	what else is happening in this picture ?
CHI:	they 0are [^ ev] mad [^ eu] .
INV:	now I'll start xxx +/.
INV:	what ?
INV:	what were you going to say ?
CHI:	0 .
INV:	okay, I'll start the story .
INV:	and you finish it .
INV:	the dog is in front of the bus .
INV:	and the bus can't move and then xxx +...
CHI:	and then (.) the bus can't move [^ ns] [^ imitation] .
CHI:	bus can't move [^ ns] .
INV:	bus can't move .
INV:	and tell me one more thing about the story .
CHI:	0 .
INV:	just tell me anything else about the picture .
INV:	we're almost done .
INV:	just tell me anything else about the picture .
CHI:	0 .
CHI:	what he's doing [^ ns] ?
INV:	what's happening in the picture ?
CHI:	0 .
INV:	we have only one more story .
INV:	and then we're all done .
INV:	tell something about the picture .
CHI:	what is this [^ ns] ?
INV:	you tell me .
CHI:	it's a house .
INV:	what else is happening in this picture ?
CHI:	0 .
INV:	just tell me what else is happening in the picture .
INV:	what's happening in the picture ?
CHI:	0a [^ emorph] dog is in it [^ eu] .
INV:	dog what ?
CHI:	dog's in it [^ ns] .
INV:	dog's in it ?
CHI:	<he went> [/?] he's in the shoe [^ other] [^ eu] .
INV:	what else is happening in the picture ?
CHI:	<daddy &h> [/?] he's tie [* m:0ing] [^ emorph] 0the [^ emorph] tie
INV:	he's what tie ?
CHI:	touch tie [^ ns] .
INV:	touching ?
CHI:	touching the tie [^ ns] .
INV:	now I'll start the story .
INV:	and you finish it .
INV:	the dog and the girl have the daddy's shoes and then xxx +...
CHI:	0 .
INV:	the dog xxx +...
INV:	look at the picture .
INV:	the dog and the girl have the daddy's shoes and then xxx +...
CHI:	and he eat [^ ev] the shoe [^ eu] .
INV:	he eats the shoe, okay .
INV:	and tell me one more thing about the story .
CHI:	he's wearing a hat .
INV:	what's happening in the picture ?
CHI:	<&h he's> [/?] she's putting the salt away .
INV:	he's putting the what away ?
CHI:	he's crying .
INV:	he's crying, okay .
INV:	what else is happening in the picture ?
CHI:	0 .
INV:	tell me .
CHI:	what she's doing [^ ns] ?
INV:	tell me .
CHI:	0 .
INV:	tell me something else about the picture .
CHI:	0 .
INV:	okay, now I'll start the story .
INV:	and you finish it .
INV:	the boys are fighting .
INV:	and here comes the mom and then xxx +...
CHI:	and she falls .
INV:	she falls .
INV:	okay good job .
INV:	now tell me one more thing about the story .
CHI:	&um the mom fells [: falls] [*] [^ eu] .
INV:	what's happening in the picture ?
CHI:	he fall [^ ew] [^ ev] [^ eu] .
INV:	what else is happening in the picture ?
CHI:	he's doing [^ earg] [^ eu] .
CHI:	<he's> [/?] he's sweeping the snow .
INV:	he's sweeping the snow ?
CHI:	<and the and the> [/?] and the mommy is driving <the> [/?] on the
INV:	now I'll start the story .
INV:	and you finish it .
INV:	they rake the leaves into a big pile and then xxx +...
CHI:	and then she falls .
INV:	and tell me one more thing about the story .
CHI:	and <he &s he sip> [/?] he slip [^ ev] in the snow [^ eu] .
INV:	what's happening in the picture ?
CHI:	the dog go [^ ev] here [^ eu] .
CHI:	<&th &um> [/?] the dog [^ ns] .
INV:	what else is happening in the picture ?
CHI:	<he's> [/?] he 0is [^ ev] putting some over there [^ eu] .
INV:	he's putting some over there ?
CHI:	yeah [^ ns] .
INV:	now I'll start the story .
INV:	and you finish it .
INV:	the children are trying to wash the dog .
INV:	and the dog ran away and then xxx +...
CHI:	<and the> [/?] and the water come [^ ev] [^ eu] .
INV:	the water come, okay .
INV:	and tell me one more thing about the story .
CHI:	and she's drinking .
INV:	what's happening in the picture ?
CHI:	and she's watching it .
CHI:	and she fell in the snow .
INV:	what else is happening in the picture ?
CHI:	he fell .
INV:	now I'll start the story and you finish it .
INV:	the children see the cat .
INV:	the cat is stuck up in the tree and then xxx +...
CHI:	and then and she fell .
INV:	and tell me one more thing about the story .
CHI:	0 .
INV:	just tell me anything else <about the picture> [>] .
CHI:	<and she fell> [<] [^ ns] .
INV:	what's happening in the picture ?
CHI:	he got [^ elexical] a birthday .
CHI:	and then the snow is right here .
INV:	and what else is happening in the picture ?
CHI:	the cake fell .
INV:	the kid fell ?
CHI:	the cake [^ ns] .
INV:	the cake fell, okay .
INV:	now I'll start the story .
INV:	and you finish it .
INV:	oh_no, the dog ate some of the cake and then xxx +...
CHI:	and he fell .
INV:	and tell me one more thing about the story .
