participant	content
CHI:	the girl have [^ ew:has] [^ ev] to wash <&th the> [/?] the doggy
CHI:	<the girl the> [/?] the water spilled .
INV:	hold on .
INV:	the daddy putting bread in the toaster .
INV:	they raked the leaves into a big pile .
CHI:	they're eating them .
INV:	the boys are giving his shoes and his scarf .
INV:	the girl's reach him up .
CHI:	&um I think I don't know [^ ns] .
INV:	okay good job .
INV:	what else is happening in this picture ?
CHI:	yeah [^ ns] .
CHI:	yeah [^ ns] .
CHI:	I think I don't know [^ ns] .
INV:	good job .
INV:	now I'll start the start the story .
INV:	the daddy is hiding a doll behind his back .
INV:	tell me one more thing about the story .
CHI:	<the> [/?] the girl 0is [^ ev] eating &uh &uh a sandwich [^ eu] .
CHI:	I don't know [^ ns] .
INV:	the girl push him in the dirt ?
INV:	good job .
INV:	okay good job .
INV:	and then what happens in the story ?
INV:	the children are taking the donuts from the bag and then xxx +...
INV:	the boy what the food ?
CHI:	&um the doggy's eating <&t> [/?] the shoe .
CHI:	I don't know [^ ns] .
CHI:	<hm> [/?] xxx +...
INV:	look at the picture .
INV:	very good .
CHI:	&um &um I think I can't make other [^ ns] .
INV:	what's happening in the picture ?
INV:	can you say that again ?
INV:	they're eating the bagel .
CHI:	they like their food .
INV:	and you finish it .
INV:	the water spilled .
CHI:	&um [^ earg] wash his hands [^ eu] .
CHI:	I think I don't know [^ ns] .
CHI:	the boy wants to ruff [^ elexical] [^ eu] .
INV:	and then what happens in the story ?
INV:	what's happening in the picture ?
CHI:	I think I don't know [^ ns] .
INV:	they're sucking the what ?
CHI:	I think I don't know [^ ns] .
INV:	you were doing such a good job .
INV:	the cat is stuck up in the tree and then xxx +...
INV:	the children see the cat .
INV:	and what else is happening in this picture ?
INV:	and tell me one more thing about the story .
CHI:	they're putting them <back in the back> [/?] in the snowman's back
INV:	the dog's pulling the kids away after the school bus ?
CHI:	yeah [^ ns] .
INV:	they raked the leaves into a big pile and then xxx +...
INV:	the girl put them in the bag .
INV:	the boy got the scissors .
CHI:	the boys and the girls and the people are outside .
INV:	very good .
INV:	and you finish it .
CHI:	their hands [^ ns] .
CHI:	&um no [^ ns] .
CHI:	&um the girl wants his backpack .
INV:	and what else is happening in this picture ?
INV:	what's happening in the picture ?
CHI:	yeah [^ ns] .
CHI:	I don't know [^ ns] .
CHI:	yeah [^ ns] .
CHI:	no [^ ns] .
INV:	there's birthday cake .
INV:	now I'll start the start the story .
INV:	the cat is stuck up in the tree .
CHI:	yeah [^ ns] .
INV:	the boy knocked the boxes off the shelf .
INV:	and you finish it .
CHI:	and the girl's run [* m:0ing] [^ emorph] [^ eu] .
INV:	the lady's pouring juice in the bottle .
CHI:	her xxx xxx +/.
INV:	now I'll start the start the story .
INV:	very good .
INV:	what's happening in the picture ?
INV:	and you finish it .
CHI:	I think I don't know [^ ns] .
CHI:	it's too full .
INV:	well, you were gonna say something about this .
INV:	what's happening in this picture ?
INV:	well, I'll start the start the story .
INV:	tell me one more thing about the story .
INV:	he fall down .
INV:	tell me one more thing about the story .
INV:	what's happening in the picture ?
INV:	well, look at the picture .
INV:	very good .
INV:	just tell me anything else about the picture .
CHI:	the water spilled [^ ns] .
CHI:	<the the wagons> [/?] the wagon run [^ ev] [^ elexical] [^ eu] .
INV:	what else is happening in the picture ?
CHI:	I don't know [^ ns] .
INV:	just tell something about the picture .
CHI:	yup [^ ns] .
INV:	and what else is happening in this picture ?
INV:	and here comes the mom and then xxx +...
CHI:	the boys want the food .
INV:	what's funny ?
INV:	they in the snowman ?
INV:	what else is happening in the picture ?
INV:	very good .
CHI:	yeah [^ ns] .
INV:	very good .
INV:	and then what happens in the story ?
INV:	just tell me anything else about the picture .
INV:	what else is happening in the picture ?
CHI:	yeah [^ ns] .
INV:	good job .
INV:	you don't know ?
INV:	what else is &happ xxx +/.
INV:	the girls run .
INV:	tell me something else about the &pict xxx +/.
INV:	and you finish it .
CHI:	sandwich [^ ns] .
INV:	the brush ?
CHI:	I think I don't know [^ ns] .
INV:	very good .
CHI:	the girls are opening the door .
INV:	they're climbing on the tree .
CHI:	I don't know [^ ns] .
CHI:	&um the lady's pouring juice in the bottle .
INV:	very good .
CHI:	&um yeah [^ ns] .
CHI:	&um .
INV:	the boys are throwing snowballs and then xxx +...
CHI:	I don't know [^ ns] .
INV:	what else is happening in the picture ?
INV:	the cat is upset .
INV:	and you finish it, okay ?
INV:	very good .
CHI:	there's a birthday cake .
INV:	now I'll start the start the story .
INV:	and then what happens in the story ?
CHI:	&uh the girl [^ ew:boy] lost his toy .
INV:	what's happening in the picture ?
CHI:	think I don't know [^ ns] xxx +/.
INV:	the dog and the girl have the daddy's shoes and then xxx +...
