participant	content
CHI:	<they they> [/?] they 0are [^ ev] pulling [^ earg] [^ eu] .
INV:	tell me one more thing about the picture .
CHI:	&um nothing [^ ns] .
INV:	what else is happening in this picture ?
CHI:	they boom_boom_boom_boom_boom_boom@c [^ ns] .
CHI:	they hafta get xxx .
INV:	tell me one more thing about the picture .
INV:	the dog and the girl have daddy's shoes .
INV:	what's going to happen next ?
CHI:	they 0are pulling [^ ns] .
CHI:	&um a bus have [^ ew:has] [^ ev] to drive like xxx .
CHI:	0 .
CHI:	cook cook cook [^ ns] .
INV:	it's what ?
CHI:	<and then> [/?] and then her [^ ew:she] [^ epronoun] have
CHI:	xxx daddy xxx [% shrieky voice] .
CHI:	this, they [^ ew:their] wagon [^ ns] .
INV:	he what ?
CHI:	<he> [/?] her [^ ew:she] [^ epronoun] 0is [^ ev] running [^ eu] .
CHI:	and then it's over [^ ns] .
CHI:	xxx .
INV:	oh_no, the bubbles spilled .
CHI:	a baby want [* m:03s] [^ ev] to fall [^ eu] .
INV:	what's happening in the picture ?
INV:	what's going to happen next ?
CHI:	a cat 0is [^ ev] gonna fall to this [^ eu] .
INV:	what else is happening in this picture ?
CHI:	he xxx another leaf .
CHI:	a baby want [* m:03s] to fall [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	0 .
CHI:	her [^ ew:she] [^ epronoun] have [^ ew:has] [^ ev] 0the [^ emorph]
INV:	the cat is stuck up in the tree .
INV:	what else is happening in this picture ?
INV:	wait, let me ask the question first, okay ?
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
INV:	what's happening in the picture ?
INV:	what's going to happen next ?
INV:	tell me one more thing about the picture .
INV:	what's happening in the picture ?
INV:	what else is happening in this picture ?
INV:	hold on .
CHI:	0 .
CHI:	they 0are [^ ev] pulling [^ earg] [^ eu] .
INV:	they raked the leaves into a big pile .
CHI:	her [^ ew:she] [^ epronoun] have [^ ew:has] [^ ev] to put it <&do>
CHI:	it's birthday xxx [% screamy voice] .
INV:	her dop@n ?
CHI:	&um &um xxx [% sounds like talking with something in mouth] .
INV:	what's happening in the picture ?
CHI:	he has xxx +...
CHI:	&um her [^ ew:she] [^ epronoun] have [^ ew:has] [^ ev] to clean all
INV:	what's happening in the picture ?
INV:	what's going to happen next ?
INV:	they what ?
INV:	what's going to happen next ?
INV:	just tell me anything else about the picture .
CHI:	&uh I don't know [^ ns] .
INV:	what's happening in the picture ?
CHI:	it's dinner time .
INV:	what's going to happen next ?
CHI:	they boom_boom_boom_boom_boom_boom@c [^ ns] .
INV:	what else is happening in this picture ?
CHI:	&um mommy want [* m:03s] to <get> [/?] get the xxx .
INV:	what else is happening in this picture ?
CHI:	&um he hasta put <some more> [/?] some more water in there .
CHI:	it's all wet [^ ns] .
CHI:	she hadta cut it, put it <nice> [/?] nice right in there .
CHI:	<&uh her> [/?] her [^ ew:she] <&w> [/?] [^ epronoun] <is> [/?] is
CHI:	a baby want [* m:03s] [^ ev] to fall down [^ eu] .
INV:	the boy is taking his grandma's scissors .
INV:	the children see the cat .
INV:	tell me one more thing about the picture .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
INV:	what ?
INV:	oh_no, the dog ate some of the cake .
INV:	they hafta get who ?
INV:	oh, her stop .
CHI:	<her> [/?] her buckets go in there .
CHI:	<he> [/?] a dog have [^ ew:has] [^ ev] to wash [^ earg] [^ eu] .
CHI:	<mom> [/?] mom give [^ ev] they [^ ew:their] [^ epronoun] wagon
CHI:	and then <a cat a cat> [/?] a cat (.) go [^ ev] up the tree [^ eu]
CHI:	they <hafta> [/?] hafta xxx +/.
INV:	what's going to happen next ?
CHI:	he hasta cook <the> [/?] the bread for dinner .
CHI:	daddy 0is [^ ev] holding something [^ eu] .
INV:	what's going to happen next ?
CHI:	&um a cat xxx .
CHI:	<&um &um um: &uh &uh &uh and put> [/?] put <that that that> [/?]
CHI:	they 0are [^ ev] cutting [^ earg] [^ eu] .
CHI:	it's over [^ ns] .
CHI:	and then <he> [/?] he [% ruff_ruff_ruff] down down down
INV:	the children are trying to wash the dog .
INV:	what's going to happen next ?
CHI:	he [^ ew:his] [^ epronoun] grandma's go [* m:0ing] [^ emorph] to
INV:	tell me one more thing about the picture .
INV:	I can't understand you if you have something in your mouth .
CHI:	they hafta be like mommy and daddy .
CHI:	into a big pile [% high-pitched voice] [^ ns] .
INV:	her what ?
INV:	what's going to happen next ?
CHI:	he want [* m:03s] the doll [^ ns] .
INV:	what's happening in the picture ?
CHI:	coming through !
INV:	and here comes the mom .
INV:	tell me one more thing about the picture .
INV:	tell me one more thing about the picture .
CHI:	they're pulling [^ earg] [^ eu] .
CHI:	then [^ earg] <hafta> [/?] hafta jump over her roof [^ eu] .
