participant	content
CHI:	and nobody 0is [^ ev] holding that [^ eu] .
INV:	tell me anything you see here .
CHI:	I don't know [^ ns] .
INV:	what else is happening in this picture ?
INV:	the children are trying to wash the dog and then xxx +...
CHI:	it's snowing .
INV:	what's happening in the picture ?
INV:	just tell me anything about the picture .
INV:	what else is happening in the picture ?
INV:	and you finish it .
CHI:	the door's opened .
CHI:	their grandma's looking down .
CHI:	he fall down [^ ns] .
CHI:	I don't know [^ ns] .
CHI:	look [^ ns] .
INV:	now I'll start the start the story .
CHI:	the daddy say [^ ev] ssh [^ eu] .
CHI:	they're gonna snow on them [^ other] [^ eu] .
INV:	now I'm gonna start the story .
CHI:	there's a xxx there .
INV:	just tell me anything else about the picture .
INV:	what ?
CHI:	I don't know [^ ns] .
INV:	what did you say ?
INV:	now I'll start the story .
INV:	sorry I can't hear you .
INV:	tell me anything about the picture .
INV:	now I'll start the start the story .
INV:	and you finish it .
CHI:	I don't know [^ ns] .
INV:	tell me one more thing about the picture .
INV:	oh_no, the dog ate some of the cake and then xxx +...
CHI:	she's awake .
CHI:	the boy's going on the leash [^ ns] .
INV:	the boys are fighting .
CHI:	look [^ ns] .
INV:	and you finish it .
INV:	the children see the cat .
CHI:	xxx .
CHI:	water spilling out xxx .
CHI:	a dog's barking .
INV:	what did you say ?
CHI:	she asked the mom [^ earg] [^ eu] .
INV:	tell me one more thing about this picture .
CHI:	I don't know [^ ns] .
INV:	the dog and the girl have daddy's shoes and then xxx +...
INV:	now I'm going to start the story .
INV:	I'm sorry I can't hear you .
INV:	and what else is happening in this picture ?
CHI:	<the &bf> [/?] they's [^ ew:they] [^ ev] are falling down [^ eu] .
INV:	what else is happening in the picture ?
INV:	okay .
INV:	what else is happening in this picture ?
CHI:	they're fighting 0over the [/] the bucket .
CHI:	xxx falling down .
INV:	anything about this picture .
INV:	now I'll start the start the story .
INV:	now I'll start the story .
INV:	and you finish it .
INV:	what is happening in the picture ?
CHI:	I don't know [^ ns] .
CHI:	and the mom's running .
CHI:	I see a dog .
INV:	they're cleaning, okay .
INV:	what is happening in this picture ?
CHI:	they're cleaning [^ earg] [^ eu] .
CHI:	the water 0is [^ ev] spilling out 0of [^ emorph] her hair [^ eu] .
CHI:	the boy's going on the leash [^ other] [^ eu] .
CHI:	I don't know [^ ns] .
INV:	tell me one more thing about the story .
CHI:	a kitty 0is [^ ev] stuck in the tree [^ eu] .
CHI:	they's [^ ew:are] [^ ev] making a snowman [^ eu] .
INV:	what is happening in the picture ?
CHI:	I don't know [^ ns] .
INV:	what else is happening in this picture ?
INV:	and then what happens in the story ?
CHI:	I don't know [^ ns] .
CHI:	<the &s> [/?] they can't turn the water off .
INV:	just tell me anything else about the picture .
CHI:	she 0is [^ ev] holding that [^ eu] .
CHI:	<she the> [/?] her mom's <&ha> [/?] here .
CHI:	I don't know [^ ns] .
INV:	what else is happening in this picture ?
CHI:	it's <&d> [/?] dirty .
CHI:	I don't know [^ ns] .
INV:	tell me one more thing about this story .
CHI:	daddy's here .
CHI:	look [^ ns] &=points:sink .
INV:	tell me one more thing about the story .
INV:	tell me one more thing about the story .
INV:	tell me one more thing about this picture .
INV:	tell me something about the picture .
INV:	I want you to tell me about the picture .
CHI:	[^ imperative to boys] stop, boys .
INV:	and the bus can't move and then xxx +...
CHI:	I don't know [^ ns] .
INV:	tell me one more thing about the picture .
CHI:	stop boys [^ ns] .
CHI:	they're crawling .
INV:	can you say that again ?
INV:	just tell me anything about this picture .
INV:	and you finish it .
INV:	now I'll start the start the story .
CHI:	I don't know [^ ns] .
INV:	tell me something about this picture .
CHI:	the people get mad .
INV:	tell me one more thing about the story .
INV:	tell me one more thing about the picture .
INV:	now I'll start the start the story .
CHI:	<it's dirty it's> [/?] they're dirty [^ ns] .
INV:	what did you say ?
