participant	content
CHI:	mad [^ frag] [^ eu] .
CHI:	no, her xxx [% mumbling] .
MOT:	what's happening here ?
CHI:	yeah [^ ns] .
INV:	what ?
CHI:	yeah [^ ns] .
CHI:	no, this one [^ ns] .
INV:	they're taking the cereal ?
INV:	and you finish it ?
CHI:	this one [^ ns] .
INV:	that's alright .
INV:	okay good job .
INV:	what ?
INV:	and then what happens in the story ?
INV:	look at what ?
INV:	what's happening in the picture ?
CHI:	this one [^ ns] .
INV:	that's right, very good .
CHI:	his fell [^ eu] .
INV:	I don't know what you're saying .
CHI:	they're doing bubbles <and> [>] splashing the milk .
INV:	the dad's thinking ?
INV:	you don't know ?
CHI:	<the the &la> [/?] the &um &um &um xxx +/.
INV:	that girl ?
CHI:	yeah, look [^ ns] .
INV:	the children are trying to wash the dog and then xxx +...
INV:	and tell me one more thing about the story .
CHI:	yeah [^ ns] .
CHI:	this [^ ns] .
INV:	alright good .
INV:	a crumb ?
INV:	oh, she's holding a box in her hand ?
INV:	what's happening in the picture ?
CHI:	the doll fell [^ ns] .
CHI:	he's [^ ew:he] [^ ev] fell down [^ eu] .
CHI:	[^ earg] fighting [^ eu] .
INV:	dirty ?
CHI:	yeah [^ ns] .
CHI:	no, this [^ ns] .
CHI:	like this [^ ns] .
CHI:	yeah [^ ns] .
INV:	the boys are fighting .
INV:	now I'll start the start the story .
INV:	the dog and the girl have daddy's shoes and then xxx +...
INV:	now I'll start the start the story .
CHI:	the mom take [^ ev] a [^ ew:the] [^ emorph] cereal [^ eu] .
INV:	you can't see it ?
CHI:	fell and pick [^ ns] .
INV:	what ?
INV:	it's watching ?
CHI:	the foot, look [^ ns] .
INV:	yeah, that's right, good .
INV:	what ?
INV:	tell me one more thing about the picture .
CHI:	he's sleeping .
INV:	and you finish it .
CHI:	the foot [^ ns] .
INV:	you're thinking ?
CHI:	&um he hug [* m:03s] [^ ev] him [^ eu] .
INV:	what else is happening in this picture ?
CHI:	mad [^ ns] .
INV:	and you finish it .
CHI:	crumb [^ ns] .
INV:	tell me what you see in the picture .
INV:	the dog has daddy's shoes .
CHI:	and dancing [^ ns] .
INV:	oh, okay .
INV:	tell me something you see in the picture .
INV:	you wanna look at a different picture ?
CHI:	fighting xxx .
MOT:	what's happening over here ?
INV:	I can't hear you .
INV:	what's happening in the picture ?
INV:	cut ?
CHI:	I don't know [^ ns] .
INV:	and here comes the mom .
INV:	okay .
INV:	and here comes the mom and then xxx +...
INV:	okay good .
CHI:	0 .
INV:	what ?
INV:	you already told me that .
INV:	what else is happening in this picture ?
CHI:	yeah [^ ns] .
INV:	this is a mess ?
CHI:	his xxx fell .
INV:	hm ?
INV:	what else is happening in the picture ?
CHI:	[^ earg] sleeping [^ eu] .
INV:	okay good and tell me one more thing about the story .
INV:	okay good .
INV:	the boy needs to do that ?
CHI:	dirty [^ frag] [^ eu] .
CHI:	hug him [^ ns] !
CHI:	he's driving [^ earg] [^ eu] .
INV:	running ?
INV:	okay .
INV:	what ?
CHI:	look [^ ns] &=laughs .
CHI:	in <water> [/?] the water [^ frag] [^ eu] .
INV:	what else is happening ?
INV:	you don't see something ?
