participant	content
INV:	and then what happens in the story ?
INV:	yeah, he's crawling on the floor .
INV:	they're playing ?
INV:	what else is happening in the picture ?
INV:	you don't know ?
INV:	what else is happening in the picture ?
INV:	okay .
CHI:	xxx .
INV:	what else is happening in the picture ?
CHI:	yes, them [^ ew:they] [^ epronoun] get the cat up there [^ eu] .
INV:	what ?
INV:	I don't know .
INV:	the daddy is holding something, very good .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
CHI:	they're back in the water .
INV:	and tell me one more thing about the picture .
INV:	what ?
CHI:	they come out the doggy [^ other] [^ eu] .
INV:	and you finish it .
CHI:	yeah [^ ns] .
INV:	the boy holding the tie, very good .
INV:	can you say it louder ?
INV:	fall down ?
INV:	what's falling down ?
INV:	okay, good job .
CHI:	fall down [^ ns] .
INV:	the boy knocked the boxes off the shelf and then xxx +...
CHI:	putting the milk in there [^ ns] .
CHI:	&um they're pulling it .
INV:	oh_no, the bubbles spilled and then xxx +...
INV:	you tell me .
INV:	tell me one more thing about the picture .
INV:	what is happening in the picture ?
INV:	the girl is doing this, right ?
CHI:	the dogs [^ ew:dog] [^ emorph] get out the door .
INV:	tell me anything else about the picture .
INV:	now I'll start the start the story .
INV:	what ?
CHI:	she's tired .
INV:	he jumped away ?
CHI:	they got two .
CHI:	the birthday [^ frag] [^ eu] .
CHI:	the girl jump [^ ev] in them [^ eu] .
CHI:	they 0are [^ ev] walking down the stairs [^ eu] .
INV:	and you finish it .
INV:	I wanna hear them .
CHI:	sitting down in the car [^ ns] .
INV:	who what ?
CHI:	somebody's gonna <eat> [/?] eat .
INV:	the daddy's back there, okay good .
CHI:	they're back in the water [^ ns] .
INV:	what else is happening in the picture ?
INV:	and tell me one more thing about the story .
INV:	what happened ?
INV:	what's happening in the picture ?
INV:	pulling the doggy, very good .
INV:	what ?
INV:	cooking, very good .
INV:	tell me louder .
INV:	what's happening in the picture ?
CHI:	<the boy they had> [/?] they put it <on> [/?] on the snowman .
CHI:	[^ earg] wanted more [^ eu] .
INV:	say that again .
CHI:	it 0is sitting down [^ ns] .
INV:	the bubbles what ?
CHI:	the kittycat up there [^ ns] .
CHI:	these [^ ns] .
CHI:	down the stairs [^ ns] .
INV:	and you finish it .
INV:	there's a tree at the car ?
INV:	okay .
INV:	what ?
INV:	okay good .
INV:	<what> [<] ?
CHI:	the girl jumped in the leafs .
INV:	okay .
CHI:	them [^ ns] .
INV:	yes she is .
INV:	just tell me something else about the picture .
CHI:	xxx eat it all up [^ ns] .
INV:	they're walking down the stairs, very good .
INV:	what ?
CHI:	they're all gonna fall down .
CHI:	them [^ ew:they] [^ epronoun] jumped away [^ eu] .
CHI:	a tree at the car [^ ns] .
CHI:	and xxx +...
INV:	tell me one more thing about the story .
INV:	what's happening in the picture ?
CHI:	what happened [^ ns] ?
CHI:	the oatmeal [^ ns] .
INV:	oh gosh .
CHI:	and the water 0is [^ ev] on the floor [^ eu] .
INV:	the birthday, okay good .
CHI:	xxx a present xxx [^ ns] .
CHI:	uhhuh [^ ns] .
INV:	they're gonna get the cat ?
INV:	what in the car ?
CHI:	who 0is gonna get the cat [^ ns] ?
CHI:	and the xxx down .
INV:	what ?
INV:	what ?
INV:	the bath in the water ?
