participant	content
INV:	very good .
INV:	okay good .
INV:	okay good .
INV:	and what else is happening in the picture ?
INV:	what is happening in the picture ?
INV:	the children see the cat .
INV:	what is this ?
INV:	and then xxx +...
INV:	now I'll start the start the story .
CHI:	<&um a dog> [/?] a dog's in there .
INV:	now I'll start the start the story .
CHI:	&um [^ earg] stop the doggy [^ eu] .
INV:	very good .
CHI:	he ran away .
INV:	he was mad ?
CHI:	[^ earg] eating a donut [^ eu] .
INV:	the dog and the girl have the daddy's shoes .
INV:	now I'll start the start the story .
CHI:	the cat's on the tree .
INV:	now I'll start the start the story .
INV:	what is happening in the picture ?
CHI:	he's running [^ eu] .
INV:	the mom was driving the car .
INV:	tell me one more thing about the story .
CHI:	he was mad .
CHI:	the schoolbus can't move .
CHI:	&um &uh &um there was <a one the wagon> [/?] one toy wagon with
INV:	very good .
INV:	and you finish it .
INV:	and what else is happening in this picture ?
CHI:	they catched [^ ew:caught] [^ ev] <them> [/?] them [^ eu] .
INV:	and you finish it .
CHI:	it 0is [^ ev] gonna hit on 0the [^ emorph] boy's arm [^ eu] .
CHI:	it fell .
INV:	okay good .
INV:	good job .
INV:	the children are trying to wash the dog .
INV:	and you finish it .
INV:	very good .
INV:	yeah ?
CHI:	<he> [/?] he's [* s:r:gc] closing his eyes .
INV:	the boys are throwing snowballs .
INV:	alright very good .
INV:	and then xxx +...
CHI:	opening his eyes [^ ns] .
INV:	and tell me one more thing about the story .
INV:	he had a wagon, okay .
CHI:	<&um thy they> [/?] he had a wagon .
CHI:	having the scissors [^ ns] .
CHI:	&uh the mom says stop .
CHI:	yeah [^ ns] .
INV:	alright very good .
INV:	and then xxx +...
CHI:	&um the girl is opening his [* s:r:gc] eyes [^ eu] .
CHI:	milk [^ ns] .
INV:	and tell me one more thing about the story .
INV:	okay good .
INV:	what is happening in the picture ?
INV:	okay good job .
INV:	what else is happening in the picture ?
CHI:	sitting down [^ ns] .
CHI:	<holding &uh> [/?] holding his orange bucket [^ ns] .
INV:	and tell me one more thing about the story .
INV:	and tell me one more thing about the story .
INV:	and tell me one more thing about the story .
INV:	the boys are fighting .
INV:	and you finish it .
INV:	what is happening in the picture ?
CHI:	he can't get down .
INV:	and tell me one more thing about the story .
INV:	they what ?
INV:	okay good job .
INV:	what else is happening in this picture ?
INV:	there's milk ?
INV:	and then xxx +...
INV:	the children are taking the donuts from the bag .
INV:	okay good .
INV:	raking the leaves, good job .
CHI:	<&um he trying he opened> [/?] the chair's falling .
INV:	what is happening in the picture ?
INV:	what else is happening in the picture ?
CHI:	catched them [^ ns] .
CHI:	yeah [^ ns] .
CHI:	yeah [^ ns] .
INV:	what else is happening in this picture ?
INV:	the cat is stuck up in the tree .
CHI:	the girl is getting wet .
CHI:	[^ earg] throwing the <&ch> [/?] chair [^ eu] .
INV:	he ran away and oop [% CHI fell off the chair] xxx +/.
INV:	what's happening in the picture ?
INV:	the daddy is hiding a doll behind his back .
INV:	a dog's in there, very good .
INV:	now I'll start the start the story .
CHI:	yellow wheels .
CHI:	he [^ ew:she] [^ epronoun] was catching <the dad> [/?] his
INV:	they sit in it .
INV:	and here comes the mom .
INV:	and you finish it .
INV:	and you finish it .
CHI:	[^ earg] falling [^ ew:spilling] [^ elexical] <that> [/?] the
INV:	and you finish it .
INV:	okay good .
CHI:	a girls [^ ew:girl] [^ emorph] <&do> [/?] spills [^ earg] ons
INV:	the grandma also has scissors, good .
CHI:	&uh the mommy <is> [/?] is running <and faced> [/?] and stopped
CHI:	<&s> [/?] falling the cereal on the floor [^ ns] .
INV:	tell me one more thing about the story .
INV:	what else is happening in the picture ?
CHI:	the doggy is gon(na) be wet [^ eu] .
CHI:	[^ earg] watch out 0for [^ emorph] the dog [^ eu] .
INV:	now I'll start the start the story .
INV:	okay, the girl has daddy's shoes .
INV:	and the bus can't move .
INV:	okay very good, and tell me one more thing about the story .
CHI:	<the water is> [/?] the mommy stepped on [^ ew:in] [^ emorph] the
INV:	the schoolbus can't move, very good .
INV:	what ?
INV:	what about the cereal ?
CHI:	<&t &th> [/?] that girl [^ frag] [^ eu] .
INV:	and you finish it .
CHI:	the girl 0is [^ ev] catching her dad [^ eu] .
INV:	and then xxx +...
INV:	tell me one more thing about the story .
INV:	what else is happening in the picture ?
CHI:	a wagon [^ frag] [^ eu] .
INV:	okay good .
CHI:	the little boy was looking at the little girl .
INV:	what is happening in the picture ?
CHI:	they &uh sit in it .
INV:	now I'll start the start the story .
CHI:	yeah [^ ns] .
INV:	okay good .
INV:	okay .
CHI:	his [^ ew:her] [^ epronoun] dad is back [^ eu] .
INV:	okay .
INV:	can you tell me one more thing about the story ?
INV:	okay .
CHI:	&um the daddy has his shoes the dad has his &sho &um the girl has
INV:	very good .
INV:	what ?
INV:	now I'll start the start the story .
INV:	and you finish it .
CHI:	daddy 0is [^ ev] closing <in &um them> [/?] his eyes [^ eu] .
INV:	okay good .
INV:	he what ?
INV:	the boy is taking his grandma's scissors .
INV:	okay .
INV:	and what else is happening in the picture ?
CHI:	[^ earg] driving a car [^ eu] .
CHI:	and he's [* s:r:gc] opening his eyes .
INV:	the girl is getting wet ?
INV:	mess, good job .
INV:	the doggy is gonna be wet ?
INV:	and you finish it .
CHI:	&um [^ earg] raking the leafs [^ eu] .
INV:	now I'll start the start the story .
INV:	the boy was what ?
INV:	and then xxx +...
INV:	he got his pajamas on, good job .
INV:	the girl is catching the dad .
CHI:	yeah [^ ns] .
CHI:	[^ earg] is a mess [^ eu] .
INV:	he's cutting the grandma's toys, oh_no !
CHI:	we 0are [^ ev] making a snowman [^ eu] .
INV:	what is happening in the picture ?
INV:	very good .
INV:	the little girl is still in her pajamas .
INV:	and you finish it .
INV:	and tell me one more thing about the story .
INV:	very good .
INV:	having the scissors .
INV:	opening his eyes ?
CHI:	&um [^ earg] messing the cake [^ eu] .
INV:	and you finish it .
INV:	the cat's on the tree .
CHI:	his daddy is back [^ ns] .
CHI:	he's getting a [^ ew:an] orange .
INV:	he got that ?
INV:	the boy is trying the get the cookies .
INV:	what's happening in the picture ?
INV:	oh_no, the bubbles spilled .
CHI:	[^ earg] had the scissors [^ eu] .
INV:	okay good .
INV:	very good job .
INV:	stop the doggy ?
INV:	the dog barked ?
CHI:	&um the dog's running on [^ ew:under] [^ emorph] the couch [^ eu] .
INV:	and then xxx +...
INV:	now I'll start the start the story .
INV:	he's what ?
CHI:	has something on his mouth [^ ns] .
CHI:	they eat it .
CHI:	he got them .
INV:	and then xxx +...
INV:	and you finish it .
INV:	what is happening in the picture ?
CHI:	and he [^ ew:she] [^ epronoun] was mad [^ eu] .
CHI:	he got his pajamas on .
INV:	and you finish it .
INV:	good job .
INV:	what is happening in the picture ?
INV:	and you finish it .
CHI:	&uh [^ earg] raking a big pile [^ eu] .
CHI:	<&g> [/?] this girl's standing up .
INV:	okay good job .
INV:	what else is happening in the picture ?
INV:	now I'll start the start the story .
CHI:	&um the dog bark [* m:0ed] [^ ev] [^ eu] .
INV:	what is happening in the picture ?
INV:	now I'll start the start the story .
INV:	now I'll start the start the story .
INV:	and then xxx +...
INV:	very good .
INV:	the boys are fighting .
INV:	messing the cake ?
CHI:	he got that [^ ns] .
INV:	what else is happening in this picture ?
INV:	the cat is mad ?
INV:	it's falling ?
CHI:	he's closing his eyes .
INV:	that's right .
CHI:	the boys are fighting .
INV:	the dog is in front of the bus .
CHI:	<he the &um &um> [/?] he has scissors
INV:	tell me one more thing about the story .
INV:	what the scissors ?
INV:	what else is happening in the picture ?
INV:	now I'll start the start the story .
INV:	<this girl is> [/?] what's she doing ?
INV:	he has something on his mouth ?
CHI:	&um the boy was holding his <&b> [/?] orange bucket .
INV:	okay .
INV:	yellow wheels .
INV:	he can't get down, very good .
INV:	and tell me one more thing about the story .
INV:	the mom says stop .
INV:	good job .
CHI:	<then he's &l> [/?] he has something on his mouth .
INV:	holding his orange bucket, very good .
CHI:	they are xxx milk &uh this .
INV:	what else is happening in the picture ?
INV:	his daddy is back, very good .
INV:	and tell me one more thing about the story .
INV:	okay good .
CHI:	yeah [^ ns] .
INV:	what else is happening in this picture ?
INV:	they eat it ?
INV:	what is happening in the picture ?
INV:	the little boy was looking at the little girl, very good .
INV:	what ?
INV:	watch out the dog ?
INV:	and then xxx +...
CHI:	he 0is [^ ev] cutting the grandma's toys [^ eu] .
INV:	what else is happening in the picture ?
INV:	and then xxx +...
CHI:	&uh that girl [^ ns] .
INV:	and then xxx +...
CHI:	standing up [^ ns] .
INV:	the boy knocked the boxes off the shelf .
INV:	now I'll start the start the story .
INV:	a wagon ?
INV:	the girl is what ?
INV:	oh_no, the dog ate some of the cake and then xxx +...
INV:	okay good .
INV:	very good .
INV:	okay good .
INV:	what is happening in the picture ?
CHI:	the momma was driving the car .
INV:	very good .
CHI:	yep [^ ns] .
CHI:	closing his eyes [^ ns] .
CHI:	&um the cat is mad .
INV:	what is happening in the picture ?
INV:	that girl ?
INV:	they raked the leaves into a big pile .
CHI:	&uh the daddy was in there .
INV:	and what about that girl ?
INV:	good job .
INV:	very good .
CHI:	<the doggy was trying> [/?] the mommy and daddy was [^ ew:were]
CHI:	falling [^ ns] .
CHI:	and &um he's making a [^ ew:the] [^ emorph] toast [^ eu] .
INV:	and then xxx +...
INV:	what did you say ?
CHI:	<&um the> [/?] the mommy <was> [/?] have [^ ew:has] [^ ev] 0a
INV:	there was one red toy wagon with what ?
INV:	and then xxx +...
INV:	you okay ?
INV:	it's gonna hit on the boys arm ?
