participant	content
INV:	that's okay .
INV:	oh, okay .
CHI:	no, this [^ ns] .
CHI:	dancing [^ ns] .
CHI:	yeah [^ ns] .
INV:	what else is <happening in this picture> [>] ?
INV:	tell me anything else about the picture .
CHI:	this is a mess .
INV:	he hurt his head ?
CHI:	donut [^ ns] .
INV:	listen again .
INV:	what ?
CHI:	the foot [^ ns] .
CHI:	mommy can't wash the plates .
MOT:	what's happening in this picture ?
CHI:	I don't know [^ ns] .
INV:	the children are taking the donuts from the bag and then xxx +...
INV:	barking ?
CHI:	the foot [^ ns] .
CHI:	no, see [^ ns] .
INV:	the boy ?
INV:	okay .
INV:	tell me anything else about the picture .
INV:	good .
INV:	hm ?
INV:	what ?
CHI:	don't know [^ ns] .
INV:	and then what happens in the story ?
CHI:	this [^ ns] .
CHI:	<us> [/?] family [^ frag] [^ eu] .
INV:	what's happening in the picture ?
INV:	mad ?
INV:	how about I start the start the story .
INV:	what else is happening ?
INV:	what's happening in the picture ?
CHI:	yeah, this one [^ ns] .
CHI:	I don't know [^ ns] .
INV:	great, that was awesome .
INV:	oh, she's holding a box in her hand ?
INV:	he's sleeping .
INV:	and the bus can't move and then xxx +...
INV:	what ?
INV:	okay very good .
CHI:	the mom take [^ ev] a [^ ew:the] [^ emorph] cereal [^ eu] .
CHI:	yeah [^ ns] .
CHI:	they are throwing xxx .
INV:	what ?
INV:	okay .
INV:	the water is spilling all over the floor and then xxx +...
INV:	what is she doing ?
INV:	the bus is what ?
INV:	alright, now I'll start the start the story .
INV:	alright good .
INV:	do you wanna do this one ?
CHI:	this [^ ns] .
INV:	what else is happening in this picture ?
CHI:	fell and pick [^ ns] .
CHI:	cereal [^ ns] !
CHI:	hat [^ ns] .
CHI:	seeing [^ ns] .
CHI:	yeah [^ ns] .
CHI:	[^ earg] cut [^ earg] [^ eu] .
CHI:	boy [^ ns] .
INV:	the boy is taking his grandma's scissors and then xxx +...
CHI:	<I> [/?] I needta move xxx [^ ns] .
CHI:	throw [^ ns] .
INV:	and then what happens in the story ?
INV:	what else is happening in the picture ?
CHI:	dog [^ frag] [^ eu] .
INV:	and you finish it ?
INV:	I don't understand .
CHI:	just thinking [^ ns] .
INV:	hm ?
INV:	let's take a break .
INV:	oh_no, the doggy ate some of the birthday cake and then xxx +...
INV:	can you tell me one more thing about the story .
INV:	what ?
CHI:	the mom's take a cereal [^ ns] .
INV:	tell me one more thing about the story .
INV:	alright good job .
CHI:	hey [^ ns] there's Dunkin_donuts .
MOT:	what's happening ?
CHI:	I don't know [^ ns] .
INV:	what ?
INV:	you don't see something ?
INV:	you don't know ?
INV:	dancing ?
INV:	cereal, that's right .
INV:	at the girl ?
INV:	okay .
CHI:	this one [^ ns] .
CHI:	I don't know [^ ns] .
CHI:	no [^ ns] .
INV:	she's singing ?
CHI:	0 .
INV:	what else is happening in the picture ?
CHI:	no, crossing [^ ns] .
INV:	okay, that's good .
CHI:	I don't know [^ ns] .
CHI:	no, the mom [^ ns] .
INV:	and you finish it .
CHI:	the dad's thinking .
CHI:	yeah [^ ns] .
CHI:	&=laughs .
INV:	what else is happening ?
INV:	this one .
INV:	what else is happening in the picture ?
CHI:	yeah [^ ns] .
INV:	what's happening in the picture ?
INV:	cut ?
INV:	okay good and tell me one more thing about the story .
CHI:	girl [^ ns] .
CHI:	yeah [^ ns] .
CHI:	yeah [^ ns] .
INV:	you don't know ?
INV:	the dog and the girl have daddy's shoes and then xxx +...
CHI:	getting it [^ ns] .
INV:	the foot is sticking up, right ?
INV:	washing ?
CHI:	his hat [^ ns] .
INV:	the children are trying to wash the dog and then what happens ?
CHI:	[^ earg] dance [^ eu] .
CHI:	yeah [^ ns] .
INV:	tell me what you see in the picture .
INV:	what's happening in the picture ?
INV:	now I'll start the start the story .
CHI:	yeah [^ ns] .
INV:	okay, what about if I start the story .
INV:	what's happening in the picture ?
MOT:	what's happening ?
INV:	you already told me that .
INV:	what about her ?
CHI:	I don't know [^ ns] .
CHI:	I don't know [^ ns] .
INV:	what else is happening in this picture ?
INV:	the children are trying to wash the dog and then xxx +...
INV:	they're taking the cereal ?
CHI:	they're pulling this .
CHI:	mhm [^ ns] .
CHI:	he fell sleep [^ ew:asleep] [^ elexical] [^ eu] .
CHI:	a napkin [^ ns] .
INV:	tell me one more thing about the picture .
INV:	I'm not sure what you're saying .
CHI:	&um he hug [* m:03s] [^ ev] him [^ eu] .
CHI:	them [^ ew:they] [^ epronoun] 0are [^ ev] throwing [^ earg] [^ eu]
CHI:	<and look> [<], that boy got the scarf .
CHI:	this one [^ ns] .
INV:	hug him ?
CHI:	crossing [^ ns] .
CHI:	yeah [^ ns] .
INV:	and here comes the mommy .
INV:	you can't see it ?
INV:	you're thinking ?
INV:	very good .
CHI:	[^ earg] sleeping [^ eu] .
CHI:	she don't [^ ew:doesn't] [^ ev] wanna sit [^ eu] .
INV:	oh_no, that's right .
CHI:	like this [^ ns] .
INV:	okay good and tell me one more thing about the story .
CHI:	&um [% shrugs] xxx +...
CHI:	he threw it .
INV:	what else is happening in the picture ?
INV:	and then xxx +...
INV:	now I'll start the start the story .
CHI:	yeah [^ ns] .
CHI:	the doll fell [^ ns] .
CHI:	xxx .
INV:	and here comes the mom and then xxx +...
CHI:	mad [^ ns] .
INV:	okay .
INV:	the boy is taking his grandma's scissors .
CHI:	no [^ ns] .
INV:	that's right .
CHI:	splashing the milk [^ ns] .
INV:	and you finish it .
CHI:	that's cereal .
CHI:	that [^ ns] .
INV:	just tell me something else you see .
INV:	oh_no, the bubbles spilled and then xxx +...
INV:	the boy what ?
CHI:	<&um he> [/?] he's sleeping .
INV:	this is a mess ?
INV:	what ?
CHI:	yeah [^ ns] .
CHI:	dancing [^ ns] .
INV:	and you finish it .
CHI:	dishes [^ ns] .
CHI:	and that's water .
INV:	and can you tell me one more thing about the story ?
CHI:	yeah [^ ns] .
INV:	what's happening in the picture ?
INV:	they boys are throwing snowballs and then xxx +...
INV:	can you yell me one more thing about the story ?
INV:	okay .
INV:	okay .
INV:	that's right, good job .
INV:	that's right, good job .
INV:	now I'll start the start the story .
INV:	hm ?
CHI:	yeah [^ ns] .
CHI:	awake awake [^ ns] .
INV:	okay .
INV:	what else is happening ?
CHI:	dance [^ ns] .
CHI:	crumb [^ ns] .
CHI:	look [^ ns] .
CHI:	the bubble stuff fell .
INV:	okay good job .
INV:	what else is happening in the picture ?
INV:	what's happening in the picture ?
CHI:	and mommy's [^ ev] fell [^ ew:fallen] [^ emorph] asleep [^ eu] .
INV:	what else is happening in the picture ?
CHI:	yeah [^ ns] .
INV:	make sure you tell me everything nice and loud so I can hear you .
