participant	content
INV:	what's happening in this picture ?
CHI:	<&uh he's he's he's he's> [/?] he knock [* m:0ed] [^ ev] her down
INV:	what else is happening in this picture ?
CHI:	<&uh she she's> [/?] she's small .
INV:	alrighty and look, they raked the leaves into a big pile .
INV:	what is going to happen next ?
CHI:	<and and> [/?] and then <she> [/?] she fall [^ ev] [^ eu] .
INV:	tell me one more thing about this picture .
CHI:	<she's she's she's> [/?] she's driving the car .
INV:	good job .
INV:	what's happening in this picture ?
CHI:	<she she> [/] she climb [^ ev] up on the chair [^ eu] .
INV:	okay .
CHI:	xxx this, right ?
INV:	mhm .
INV:	what else is happening in this picture ?
CHI:	<eh eh the the> [/?] the water <is> [/?] is falling <on> [/?] on
INV:	look, the water is spilling all over the floor .
INV:	what is going to happen next ?
CHI:	<I> [/?] I don't know [^ ns] .
INV:	and what would happen in just a little bit while ?
CHI:	<she she she she she she she she> [/?] she get [^ ev] him down
INV:	she what ?
CHI:	<she she she she> [/?] she get him down [^ ns] .
INV:	oh, she get him down, okay .
INV:	tell me one more thing about this picture .
CHI:	<she she she> [/?] she 0is [^ ev] wearing <the> [/?] the hat [^ eu]
INV:	she what ?
CHI:	<she she she> [/?] she 0is wearing the hat [^ ns] .
INV:	okay, she wearing the hat .
INV:	what's happening in this picture ?
CHI:	<she she she> [/?] she <put> [/?] 0is [^ ev] putting bread <in in
CHI:	and then it popped .
CHI:	it popped [^ ns] .
INV:	look, what else is happening in this picture ?
CHI:	she's crying .
CHI:	she's crying [^ ns] .
INV:	look, the little girl is still in her pajamas .
INV:	what is going to happen next ?
CHI:	<&uh I> [/?] I don't know [^ ns] .
INV:	look, she's crying .
INV:	and what will happen in just a little bit while ?
CHI:	&uh I don't know [^ ns] .
INV:	okay .
CHI:	[^ imperative said to girl in picture] stop crying .
INV:	okay .
CHI:	she is crying [^ ns] .
CHI:	and then she stop [* m:0ed] [^ ev] crying [^ eu] .
CHI:	stop crying [^ ns] .
CHI:	she stop [* m:0ed] crying [^ ns] .
INV:	alrighty, tell me one more thing about this picture .
CHI:	<she she she> [/?] she 0is [^ ev] putting this <&I in> [/?] in the
INV:	what's happening in this picture ?
CHI:	<she she she she> [/?] she 0is [^ ev] picking up <the> [/?] the
INV:	good job .
CHI:	and there's the snowball .
CHI:	snowball [^ ns] .
INV:	what else is happening in this picture ?
CHI:	<she she she she> [/?] she 0is [^ ev] putting <the> [/?] the <snow>
INV:	okay .
INV:	look, the boys are throwing snowballs .
