participant	content
CHI:	&um no [^ ns] .
INV:	the girl put them in the bag .
INV:	they like their food .
INV:	the dog is in front of the bus .
INV:	and what else is happening in this picture ?
CHI:	I don't know [^ ns] .
INV:	they in the snowman ?
INV:	they're eating the bagel .
INV:	the daddy is hiding a doll behind his back and then xxx +...
CHI:	<in the in the in the> [/?] in the ground [^ ns] .
INV:	the daddy is hiding a doll behind his back .
CHI:	the girl put them in the bag .
INV:	look .
CHI:	I think I don't know [^ ns] .
INV:	the water spilled .
CHI:	&um it run [^ ev] [^ eu] .
INV:	what's happening in this picture ?
INV:	what else is happening in the picture ?
INV:	the children are trying to wash the dog and then xxx +...
INV:	just tell me anything else about the picture .
INV:	what's happening in the picture ?
CHI:	<the girl> [/?] the girl lost the bottle .
CHI:	&um I don't know [^ ns] .
CHI:	&um &um I think I can't make other [^ ns] .
INV:	very good .
INV:	they're sucking the what ?
CHI:	the boys and the girls and the people are outside .
CHI:	yup [^ ns] .
INV:	okay .
INV:	and then what happens in the story ?
INV:	and what else is happening in this picture ?
CHI:	&um I think I don't know [^ ns] .
CHI:	I don't know [^ ns] .
CHI:	and I think I don't know [^ ns] .
INV:	can you say that again ?
INV:	good job .
INV:	just tell something about the picture .
INV:	the cat is stuck up in the tree .
CHI:	&um yeah [^ ns] .
INV:	very good .
INV:	very good .
CHI:	<he's> [/?] he's seeing [^ ew:looking] [^ elexical] through the
CHI:	yeah [^ ns] .
INV:	the boy got the scissors .
INV:	what's funny ?
MOT:	what happens after that ?
CHI:	and the shovel dig [* m:03s] [^ elexical] [^ ev] [^ eu] .
CHI:	yeah [^ ns] .
CHI:	the doggy is hiding in [^ ew:on] [^ emorph] the ground [^ eu] .
INV:	and what else is happening in this picture ?
INV:	now I'll start the start the story .
CHI:	the boy wants to ruff [^ elexical] [^ eu] .
INV:	what's happening in the picture ?
INV:	they're putting this back ?
INV:	now I'll start the start the story .
CHI:	the boys want the food .
CHI:	I don't know [^ ns] .
CHI:	0the [^ emorph] dog and the girl are giving the shoes to daddy
INV:	look .
INV:	and you finish it .
INV:	good job .
CHI:	0 .
INV:	the girl hadta wash the doggy .
INV:	okay good job .
INV:	very good .
INV:	what's happening in the picture ?
INV:	tell me one more thing about the story .
INV:	look at the picture .
INV:	can you tell me one more thing about the story ?
CHI:	the dad is right here .
INV:	is that what you said ?
INV:	and you finish it .
INV:	tell me one more thing about the story .
CHI:	&um yeah [^ ns] .
CHI:	no [^ ns] .
INV:	very good .
INV:	the little girl is still in her pajamas and then xxx +...
INV:	and you finish it .
INV:	now I'll start the start the story .
INV:	the boy knocked the boxes off the shelf and then xxx +...
