participant	content
INV:	okay good .
INV:	he put it in the other side ?
INV:	oh_no, the bubbles spilled and then xxx +...
CHI:	[^ earg] just eat [^ ev] the cake and the candle
CHI:	there there there and here [^ ns] .
CHI:	over the bottom [^ ns] .
INV:	okay, alright .
INV:	what is happening in the picture ?
CHI:	yeah [^ ns] .
CHI:	what's inside there [^ ns] .
CHI:	xxx in the sky [^ ns] .
INV:	what is happening in the picture ?
CHI:	he's crawling .
CHI:	passover [^ ns] .
INV:	what is happening in the picture ?
CHI:	brushing the table [^ ns] .
INV:	okay, now tell me nice and loud, what else is happening in the
CHI:	she pull [^ ev] them [^ eu] .
INV:	I need you to speak nice and loud because I can't hear the good
CHI:	mhm [^ ns] .
INV:	he went over the round ?
CHI:	and xxx +/.
INV:	okay good .
CHI:	yeah [^ ns] .
INV:	<or> [/?] he put it in the what ?
INV:	the car is moving away ?
INV:	I need you to speak really loud .
CHI:	he spill [^ ev] that thing [^ eu] .
CHI:	he's &uh throw [* m:0ing] [^ emorph] something [^ eu] .
CHI:	he 0is [^ ev] cleaning [^ eu] .
CHI:	he want [* m:03s] [^ ev] to draw all through [^ ew] [^ emorph] the
CHI:	mhm [^ ns] .
INV:	what else is happening in the picture ?
INV:	what ?
INV:	he throw the snowball and clean the snowballs ?
INV:	bath, what ?
INV:	what else is happening in the picture ?
CHI:	it's flying <that way> [/?] there .
CHI:	and he wanna [^ ew:wants_to] [^ ev] get the dog [^ eu] .
INV:	<the daddy> [<] is hiding a doll behind his back and then xxx +...
INV:	good job .
INV:	and you finish it .
INV:	he spilled the thing ?
INV:	what else is happening in the picture ?
CHI:	[^ earg] run over the round [^ elexical] [^ eu] .
INV:	what else is happening in the picture ?
CHI:	he cleaned it .
INV:	okay .
INV:	over the bottom and hide it ?
INV:	the peoples all the way what ?
CHI:	and throw something [^ ns] .
INV:	now I'll start the start the story .
CHI:	they 0are [^ ev] just cleaning .
CHI:	yeah [^ ns] .
INV:	he what ?
CHI:	<and the &c> [/?] then the car is moving away .
INV:	very good .
INV:	all the round ?
CHI:	she banged the table over and <&b> [/?] brushing [^ ev] the table
INV:	what is happening in the picture ?
CHI:	<&w went> [/?] they 0are [^ ev] <in> [/?] in [^ ew:on] [^ emorph]
INV:	and you finish it .
INV:	the little girl is still in her pajamas and then xxx +...
INV:	and what else ?
INV:	now I'll start the start the story .
CHI:	[^ earg] runs around [^ eu] .
INV:	what else is happening in the picture ?
CHI:	all around [^ ns] .
INV:	I can't hear you .
INV:	and you finish it .
INV:	what else is happening in the picture ?
CHI:	and somebody 0is [^ ev] in the bath [^ ev] .
INV:	he banged the table and what ?
INV:	okay .
CHI:	he's ready 0to [^ emorph] go over 0to Dunkin_donuts [^ eu] .
CHI:	mhm [^ ns] .
CHI:	[^ earg] can't go anywhere [^ eu] .
INV:	the boy knocked the boxes off the shelf and then xxx +...
CHI:	he throw [^ ev] the snowballs and clean [^ ev] <it> [/?] the
INV:	good job .
CHI:	mhm [^ ns] .
INV:	these triangles ?
INV:	and go up there, okay .
INV:	he's picking up, okay .
CHI:	[^ pointing] the peoples [^ ew:people] [^ emorph] <all the way &t>
INV:	he run all around and under ?
INV:	and you finish it .
CHI:	he [* m:0's] just mad at what he do [^ ns] .
INV:	he doesn't what ?
INV:	okay .
CHI:	yeah, this way [^ ns] .
INV:	okay .
CHI:	mhm [^ ns] .
CHI:	he 0is just under the ground [^ ns] .
INV:	what happens what ?
INV:	just xxx +...
INV:	I can't hear you .
INV:	and tell me one more thing about the story .
INV:	okay .
CHI:	<and> [>] xxx +/.
CHI:	he just put that in the plate .
INV:	okay good .
INV:	he xxx +...
INV:	the boy is trying to get the cookies and then xxx +...
CHI:	he on they [^ ns] .
CHI:	end [^ ns] .
INV:	and you finish it .
CHI:	no, here [^ ns] .
CHI:	she wanna [^ ew:wants_to] [^ ev] pull and then put <the> [/?] the
CHI:	<he just> [/?] he needs helps [^ ew:help] [^ emorph] [^ eu] .
CHI:	he runs 0to [^ emorph] stop [^ earg] [^ eu] .
INV:	end ?
INV:	and tell me one more thing about the story .
CHI:	she's picking up [^ earg] [^ eu] .
INV:	now I'll start the start the story .
INV:	now I'll start the start the story .
INV:	he cleaning, driving, picking up and run ?
CHI:	yeah, like this [^ ns] .
INV:	needs helps ?
INV:	good job .
CHI:	she's picking <in the> [/?] all the fruit .
INV:	okay good .
INV:	very good .
INV:	back to front ?
INV:	that was good .
INV:	okay .
CHI:	there's nothing [^ ns] .
INV:	no nothing ?
INV:	he pull them ?
INV:	he cleaned it, good .
INV:	and tell me one more thing about the story .
CHI:	he 0is trying [^ ev] 0to [^ emorph] wait and try again for the soap
INV:	okay good job .
INV:	now I'll start the start the story .
INV:	okay good .
CHI:	yeah [^ ns] .
INV:	he's what ?
INV:	alright good job .
CHI:	yeah [^ ns] .
INV:	washing the table ?
CHI:	<he just want> [/?] he 0is [^ ev] mad 0at [^ emorph] what they do
CHI:	that's like fun .
INV:	all around, okay .
INV:	say it again, nice and loud .
CHI:	bath [^ ns] .
INV:	bang the table .
CHI:	and then he say [^ ev] ssh because he want [^ ev] over the chair
CHI:	mhm [^ ns] .
INV:	what is happening in the picture ?
INV:	they're in the sky ?
INV:	over the way ?
CHI:	he blow [^ ev] the bubbles all in his face [^ eu] .
INV:	they're what ?
INV:	yes, okay good .
INV:	okay good .
INV:	he went in the garbage ?
CHI:	<this making> [/?] that's making [^ earg] [^ eu] .
INV:	what else is happening in the picture ?
CHI:	mhm [^ ns] .
CHI:	he runs to stop [^ ns] .
INV:	he open it and open it ?
INV:	the peoples all the way xxx +...
CHI:	passover [^ ns] .
INV:	okay .
INV:	I don't think that happened in the picture .
INV:	I'll start the start the story .
CHI:	he on they [^ ns] .
CHI:	brushing the table [^ ns] .
INV:	what else is happening in the picture ?
