participant	content
CHI:	yeah .
CHI:	stove to cook .
MOT:	time for snack .
MOT:	no .
MOT:	what happened ?
MOT:	what do you wanna do roger ?
CHI:	and orange .
CHI:	<we're saving our own lives> [/?] .
MOT:	you're getting silly roger ?
CHI:	sit down .
CHI:	little boy .
MOT:	are they all done ?
CHI:	I see a green frog .
CHI:	<gulp , gulp , gulp> [/?] .
CHI:	go swing .
CHI:	I use the soap .
CHI:	<we are the ones that make a better day> [/?] .
CHI:	xxx still .
CHI:	and orange .
MOT:	good boy , you put it in .
MOT:	there's a +/.
MOT:	what's that ?
CHI:	xxx .
CHI:	<green frog> [/?] green frog .
CHI:	xxx .
CHI:	yellow and red .
MOT:	where are you going roger ?
CHI:	watch clowns .
MOT:	oh , okay .
CHI:	clowns .
MOT:	what are you doing ?
MOT:	hm: [/?] .
CHI:	oops [/?] .
MOT:	oh , maybe it's time for snack , roger .
CHI:	Jason I told you to watch tv thirty eight .
MOT:	they're all done ?
CHI:	and purple .
CHI:	sesame street .
MOT:	roger do the puzzle .
MOT:	okay .
CHI:	get off .
MOT:	put it in the box .
CHI:	good night .
CHI:	I see a red bird .
MOT:	oh , you have him on your finger .
CHI:	watch clowns .
CHI:	washing .
CHI:	<purple cat> [/?] purple cat .
CHI:	put the Gonzo away .
MOT:	what's on the tv ?
CHI:	me go .
MOT:	hey [/?] what do you wanna do now roger ?
MOT:	oh , it's a piano .
CHI:	go in kitchen .
CHI:	and orange .
MOT:	are they done supper ?
CHI:	oh , the blue .
CHI:	Grover .
MOT:	water spout .
MOT:	no .
CHI:	and a green frog .
CHI:	<we are the ones who make a brighter day so let's start giving>
CHI:	go to bed .
MOT:	oh , that's a nice bed , roger !
CHI:	watch clowns .
MOT:	roger you put them in .
CHI:	strawberry milk .
MOT:	you tell her .
MOT:	roger .
CHI:	no .
CHI:	Dunkin donuts .
MOT:	We_Are_The_World is over .
MOT:	sit her in the chair .
CHI:	eat .
MOT:	all better .
CHI:	<brown bear> [/?] brown bear , what do you see ?
CHI:	we're all sit the table now .
MOT:	sit like mom .
MOT:	no .
MOT:	no , it's mommy's turn .
CHI:	and girl doll sit table .
MOT:	roger come here .
MOT:	you're opening .
CHI:	green .
MOT:	how about sesame street ?
CHI:	time for tv .
MOT:	that's right .
CHI:	okay .
MOT:	are they all done eating ?
CHI:	sit down .
CHI:	go play .
MOT:	let's watch a tv .
MOT:	roger what do you want ?
MOT:	okay , the game's +/.
CHI:	I <soo soo> [/?] .
CHI:	and a purple cat .
CHI:	watch thirty eight .
CHI:	what do you see ?
CHI:	tv thirty eight .
CHI:	off .
MOT:	that's right .
CHI:	to dentist .
CHI:	green frog , what do you see ?
MOT:	yeah .
CHI:	good .
CHI:	<fizz fuzz> [/?] .
CHI:	ha[/?] .
MOT:	who's this ?
MOT:	good night .
CHI:	going dentist .
MOT:	roger come here .
MOT:	here comes the mommy and dad .
CHI:	watch clowns .
CHI:	roger fell down .
MOT:	okay .
CHI:	it's a couch .
CHI:	what do you see ?
CHI:	<green frog> [/?] green frog , what do you see ?
CHI:	sesame street .
CHI:	watch tv .
MOT:	okay .
MOT:	okay .
CHI:	please .
MOT:	have her sit down .
CHI:	I use the soap .
CHI:	snack , mhm [/?] !
CHI:	xxx .
CHI:	chew .
CHI:	Dunkin donuts .
MOT:	wait .
CHI:	and orange and green .
CHI:	look .
CHI:	I want doll one , please .
MOT:	chocolate cake .
CHI:	black sheep .
MOT:	I don't think that goes .
CHI:	xxx .
CHI:	go play now .
MOT:	good asking !
CHI:	wanna sing We_Are_The_World ?
CHI:	<how many monkey's living in a tree> [/?] ?
CHI:	that's enough .
MOT:	hm: [/?] what are they eating ?
CHI:	and a red bird .
CHI:	roger get off .
MOT:	what is it ?
MOT:	are they gonna eat supper ?
MOT:	spaghetti .
MOT:	put them away .
MOT:	no , that's the stove .
MOT:	roger sing the alligator song .
CHI:	man .
CHI:	sit still .
CHI:	sit still .
CHI:	xxx .
MOT:	that's a boy .
CHI:	yes .
CHI:	byebye piggy .
MOT:	turn around .
MOT:	that's a sink .
CHI:	you see +/.
CHI:	go to bed !
MOT:	let's have a cracker .
CHI:	uhoh [/?] .
CHI:	oh , it's time for wake up .
CHI:	<it's true to make a better day> [/?] .
CHI:	<itsy bitsy spider went up the water down> [/?] .
MOT:	mommy's turn .
MOT:	okay sing a song .
MOT:	hotdogs &mm [/?] ?
CHI:	hey [/?] .
CHI:	you stay here right there .
CHI:	all_gone .
CHI:	fall down .
CHI:	good .
CHI:	get off the table .
CHI:	eat supper .
MOT:	okay .
CHI:	going doctor's .
MOT:	okay .
CHI:	xxx .
CHI:	sit in chair .
CHI:	go watch tv .
CHI:	say byebye .
MOT:	everybody's watching tv .
CHI:	read Brown_Bear .
CHI:	and a yellow duck .
MOT:	you don't want the black sheep ?
CHI:	bad [/?] bad .
MOT:	don't touch .
CHI:	roger get down .
CHI:	what do you see ?
MOT:	alright , sing We_Are_The_World .
CHI:	xxx .
CHI:	xxx have supper ?
MOT:	roger turn around .
CHI:	hi donuts .
MOT:	Roger's gonna be a singer .
CHI:	chew .
MOT:	channel four .
CHI:	Helen .
MOT:	we have the mommy and the daddy .
MOT:	Roger's turn .
MOT:	now they wanna watch tv .
MOT:	won't stand up though .
MOT:	open the door .
MOT:	okay .
CHI:	want some ice cream ?
CHI:	go watch tv .
MOT:	roger fell down .
MOT:	let me see .
CHI:	go watch tv .
MOT:	spider .
CHI:	sink .
CHI:	mommy .
CHI:	<we are the world> [/?] .
MOT:	sit down .
MOT:	that's the daddy .
MOT:	there's no bed .
MOT:	put the stove here .
MOT:	oh , where's the bed ?
MOT:	here rip it open .
MOT:	he's over there .
CHI:	Bitsy_Bitsy_Spider .
MOT:	roger , what do you need ?
CHI:	<fizz fuzz> [/?] .
CHI:	sue sit down .
CHI:	I see a green frog .
CHI:	and yellow .
CHI:	we're going to Dunkin donuts .
MOT:	and +/.
MOT:	what are you singing ?
CHI:	and the momma doll .
CHI:	you done ?
CHI:	eating .
MOT:	okay .
CHI:	get off the table .
MOT:	Roger's turn .
MOT:	time for tv .
CHI:	<i'll pull a xxx xxx two> [/?] .
MOT:	what's that ?
MOT:	roger what's this ?
MOT:	blue horse ?
CHI:	go for a ride !
CHI:	get off refrigerator .
MOT:	oh , they wanna watch tv ?
CHI:	you done ?
CHI:	get down .
MOT:	Roger's turn .
CHI:	don't go street .
MOT:	do you wanna do a puzzle ?
CHI:	time for snack , Wayne .
MOT:	roger , look at me .
CHI:	I see a blue horse .
CHI:	what do you see ?
MOT:	sing We_Are_The_World .
CHI:	I see a white dog .
MOT:	no .
MOT:	roger , cook the spaghetti on the stove .
MOT:	clowns .
MOT:	what's that ?
MOT:	what's that ?
MOT:	Roger's turn .
CHI:	sit still .
CHI:	go play now .
CHI:	sit still .
MOT:	the dentist is all_gone .
CHI:	and a green frog .
MOT:	turn around roger .
CHI:	and a brown bear .
CHI:	xxx .
MOT:	what do you say ?
CHI:	xxx .
CHI:	strawberry milk .
CHI:	<yum , yum> [/?] !
CHI:	the dentist +/.
MOT:	that's the little boy .
CHI:	and green .
MOT:	oh , okay .
CHI:	go sit the table .
CHI:	orange and green !
CHI:	world [/?] .
MOT:	what are the clowns doing ?
MOT:	roger , come here .
MOT:	roger who's this ?
MOT:	turn the channel .
CHI:	<jump , jump> [/?] jump .
CHI:	go watch clowns .
CHI:	strawberry milk .
CHI:	thank you .
CHI:	crying .
MOT:	it's a tv .
CHI:	going to make supper !
CHI:	put them in the truck .
CHI:	bye Gonzo .
CHI:	go what ?
CHI:	byebye .
CHI:	no .
MOT:	roger , sit still .
MOT:	do you wanna sing ?
CHI:	and a green frog .
CHI:	chocolate cake .
CHI:	and green .
CHI:	don't cry .
CHI:	Roger's teeth .
CHI:	and the daddy .
CHI:	&-uh [/?] .
CHI:	hey [/?] .
CHI:	going .
MOT:	come here .
CHI:	and blue .
MOT:	and where did you go ?
CHI:	down came the xxx to wash xxx .
CHI:	let's go watch tv thirty eight .
CHI:	go out .
CHI:	sit down green chair .
CHI:	watch tv .
CHI:	tv thirty eight .
CHI:	sit down .
CHI:	goodbye .
CHI:	what do you see ?
MOT:	all better .
MOT:	all done .
CHI:	roger , that's enough .
CHI:	sit down .
MOT:	oh , okay .
MOT:	oh , another chair .
MOT:	cook the supper .
CHI:	going bye .
CHI:	that's wrong .
CHI:	xxx .
MOT:	all done .
CHI:	byebye .
MOT:	you're washing your face .
CHI:	going dentist .
MOT:	let them watch tv .
CHI:	<white dog> [/?] white dog , what do you see ?
MOT:	okay .
MOT:	let's watch Sesame_Street .
CHI:	the Dunkin donuts .
CHI:	roger , sit up straight go watch tv .
MOT:	pick him up .
CHI:	go in .
MOT:	oop [/?] .
CHI:	supper .
CHI:	red .
CHI:	I see a purple cat .
CHI:	go outside .
CHI:	making chili .
MOT:	oh , okay .
CHI:	a booboo .
MOT:	good boy .
CHI:	I see a black sheep .
MOT:	sit down .
MOT:	what's for dessert ?
CHI:	clown [/?] watch clown .
CHI:	say bye mama .
CHI:	chew .
CHI:	Dunkin donuts .
CHI:	over there .
MOT:	strawberry milk .
CHI:	it's good .
MOT:	wanna put this away ?
CHI:	yes .
CHI:	and a brown bear .
MOT:	that's wrong .
CHI:	girl .
CHI:	time for cracker !
CHI:	red bird , what do you see ?
MOT:	there's a +/.
MOT:	what do you wanna do ?
CHI:	what do you see ?
CHI:	are [/?] <are the children> [/?] .
CHI:	and yellow .
MOT:	come back and sit down .
CHI:	go outside .
CHI:	yes .
MOT:	bac [/?] +/.
MOT:	roger .
MOT:	roger stay in here .
MOT:	what are you doing ?
MOT:	bye Gonzo .
CHI:	xxx bacon .
CHI:	stay still now .
CHI:	open the door .
CHI:	oh , you wanna tell the dentist how you cracked your tooth .
MOT:	who's this ?
MOT:	Sesame_Street's on .
CHI:	good .
CHI:	piece .
CHI:	dentist gone .
CHI:	want strawberry milk .
CHI:	and yellow .
MOT:	let's do Kermit .
CHI:	make supper .
MOT:	thank you +/.
CHI:	xxx .
MOT:	no , that's wrong .
CHI:	hey [/?] !
CHI:	sit down .
CHI:	cooking .
CHI:	I see a green frog .
CHI:	and blue .
CHI:	get off the table !
CHI:	stay .
CHI:	<bye Gonzo> [/?] bye Gonzo .
CHI:	what do you see ?
MOT:	clean the table .
CHI:	<brown bear> [/?] brown bear .
CHI:	play .
CHI:	oh , good_night .
CHI:	purple colors .
MOT:	put it in .
CHI:	purple and orange .
MOT:	look .
CHI:	xxx .
CHI:	what do you see ?
CHI:	fall down .
MOT:	oh , .
MOT:	what's that ?
MOT:	all done .
MOT:	okay .
MOT:	don't put it in your mouth .
CHI:	yeah .
CHI:	<blue horse> [/?] blue horse , what do you see ?
CHI:	and green .
CHI:	xxx .
MOT:	what do you want ?
MOT:	oh , time for everybody to go to sleep .
CHI:	and mama .
MOT:	oh , okay .
MOT:	that's nice roger .
CHI:	<we are the children> [/?] .
CHI:	it's time for bacon and eggs .
MOT:	it's time to come back .
MOT:	there you go .
CHI:	xxx froggy .
MOT:	where's the rest of the pieces roger ?
CHI:	no !
MOT:	give me the book .
CHI:	pizza .
