participant	content
CHI	no seeing  
CHI	that  
INV	oh okay 
CHI	dance  
INV	okay good 
INV	tell me something you see in the picture 
INV	they're taking the cereal 
INV	look at what 
CHI	dancing  
CHI	splashing the milk  
CHI	like this  
CHI	look  
INV	I don't understand 
CHI	a napkin  
CHI	the dad's thinking 
INV	okay 
CHI	donut  
INV	okay 
CHI	the the   the     
CHI	and the  
CHI	mhm  
CHI	and the  
INV	the cat's stuck 
CHI	like this  
INV	okay good 
INV	you don't know 
INV	now I'll start the start the story 
CHI	us  
INV	and here comes the mom and then  
INV	okay very good 
INV	the dad's thinking 
CHI	boy  
MOT	what's happening over here 
INV	and you finish it 
INV	the boys are fighting 
INV	cut 
CHI	no her   
INV	it's watching 
CHI	is this a towel  
INV	let's take a break 
CHI	his fell  
INV	what else is happening in the picture 
INV	the boy 
CHI	yeah  
CHI	they are throwing  
INV	yeah that's right good 
CHI	mad  
INV	and tell me one more thing about the story 
INV	cleaning up in the leaves very good 
CHI	look  
CHI	yeah  
INV	okay now I'll start the start the story 
CHI	yeah  
CHI	and the dog get  
INV	what else is happening in this picture [] 
CHI	I don't know  
INV	and then what happens in the story 
CHI	he's driving  
INV	alright good 
INV	the boy knocked the boxes off the shelf and then  
CHI	yeah  
CHI	yeah this one  
CHI	seeing  
CHI	fighting  
CHI	I  
CHI	 
INV	now I'll start the start the story 
INV	that's right very good 
CHI	this one  
CHI	 
INV	and you finish it 
CHI	no look  
CHI	daddy's pajamas and mommy's pajamas  
INV	the daddy is hiding a doll behind his back and then  
MOT	what's happening in this picture 
CHI	and this one is the  
INV	what's happening in the picture 
CHI	look   
INV	and then what happens in the story 
CHI	look  there's one more toy 
INV	tell me one more thing about the story 
CHI	yeah  
CHI	 
CHI	pulling the dog  
CHI	throwing  
INV	tell me what you see in the picture 
CHI	boy  
INV	okay 
CHI	the mom take  
INV	look at what 
INV	that's alright 
INV	seeing 
INV	and then what happens in the story 
CHI	this is a mess 
INV	that's right good job 
INV	what else is happening in this picture 
CHI	 
INV	and you finish it 
CHI	no this boy  
INV	okay now I'll start the start the story 
CHI	I don't know  
INV	so what's happening in the picture 
CHI	no this  
CHI	they're  the bucket 
INV	tell me anything else about the picture 
CHI	his hat  
INV	what 
CHI	his  fell 
CHI	cereal  
INV	and then  
INV	there's lots of things happening here 
INV	okay good 
INV	you wanna look at a different picture 
INV	now I'll start the start the story 
CHI	the  
CHI	and look [] that boy got the scarf 
CHI	yeah  
INV	washing 
INV	what's happening in the picture 
INV	you don't know 
INV	okay good now I'll start the start the story 
INV	what's happening in this picture 
MOT	alright let's see 
INV	and tell me one more thing about the story 
INV	can you tell me one more thing about the story 
CHI	 
CHI	the foot  
INV	pulling the dog 
CHI	fell down and eat the cookie  
CHI	 
CHI	yeah  
MOT	what's happening here 
CHI	yeah  
CHI	 
INV	the raked their leaves into a big pile and then  
INV	tell me anything else about the picture 
INV	now I'll start the start the story 
INV	and you finish it 
INV	what else is happening in this picture 
INV	is he crying 
CHI	the bus is crossing  
CHI	girl  
INV	what's happening in the picture 
CHI	   
CHI	the boy  
INV	anything that you see 
INV	that's right 
INV	okay that's good 
CHI	 
INV	can you tell me one more thing about the story 
INV	alright very good 
CHI	dancing  
CHI	I don't know  
CHI	hat  
INV	good job [] 
CHI	 
CHI	fell and pick  
CHI	look  
INV	what is happening in the picture 
INV	I don't know what you're saying 
CHI	I don't like  
CHI	no see  
CHI	they're  spilling  
INV	you needta do what 
INV	a napkin 
INV	very good 
INV	the children are taking the donuts from the bag and then  
INV	I'm not sure what you're saying 
INV	tell me one more thing about the story 
CHI	yeah  
CHI	mad  
CHI	family  
CHI	look  are crumbs
INV	what 
INV	that's right 
INV	the children are trying to wash the dog and then  
INV	dirty 
INV	and you finish it 
CHI	dishes  
INV	the boy is taking his grandma's scissors and then  
CHI	yeah  
CHI	dog  
CHI	dirty  
CHI	yeah  
CHI	this  
INV	and you finish it 
CHI	 
INV	and you finish it 
INV	hm 
INV	what did you tell me before 
INV	okay good 
INV	yeah 
CHI	they're pulling this 
INV	now I'll start the start the story 
INV	good 
CHI	 
MOT	look at the picture 
INV	he's sleeping 
INV	the foot is sticking up right 
INV	now I'll start the start the story 
INV	barking 
INV	he's sleeping 
CHI	and mommy's  
CHI	the foot look  
INV	what else is happening in the picture 
CHI	I don't know  
CHI	dancing  
INV	hm 
INV	the dog has daddy's shoes 
CHI	this  
INV	you're thinking 
CHI	no splash  
INV	what else is happening in this picture 
CHI	getting it  
INV	okay 
INV	what else is happening in the picture 
MOT	okay then tell her what's happening 
INV	and you finish it 
CHI	they're playing in  
INV	okay 
INV	cereal that's right 
INV	that's right 
INV	alright good 
INV	oh_no the doggy ate some of the birthday cake and then  
INV	what is she doing 
INV	tell me what you see in the picture 
INV	do you wanna do this one 
INV	this person here 
CHI	the mom's sleeping 
INV	okay 
CHI	no the mom  
MOT	what is it 
INV	tell me one more thing about the picture 
INV	what's happening in this picture 
CHI	the mom's take a cereal  
INV	that's right very good 
INV	what 
INV	and then what happens 
INV	yeah what else is happening in this picture 
INV	the doggy ate some of the birthday cake 
CHI	yeah  
CHI	 sleep [] 
INV	what else is happening in the picture 
CHI	no  
INV	what 
CHI	 
CHI	I can't see  
INV	he hurt his head 
CHI	that hurt  
INV	okay 
INV	what about it 
INV	tell me one more thing about the picture 
CHI	dirty  
CHI	yeah  
INV	at the girl 
INV	the dog is in front of the bus 
CHI	I don't know  
CHI	the bus  
INV	hm 
INV	okay 
INV	great that was awesome 
INV	and tell me one more thing about the story 
INV	that's right 
INV	they spill it like this 
INV	what else is happening 
INV	and here comes the mom 
INV	the water is spilling all over the floor and then  
CHI	yeah  
CHI	 
INV	listen the boys are fighting 
CHI	yeah  
INV	okay good and tell me one more thing about the story 
MOT	what's happening 
INV	okay 
INV	what 
INV	okay good 
CHI	hey  there's Dunkin_donuts 
INV	what's happening in the picture 
INV	that's right 
CHI	I don't know  
INV	and you finish it 
CHI	yeah  
INV	the children are trying to wash the dog 
INV	and you finish it 
INV	fighting 
INV	that's right 
INV	make sure you tell me everything nice and loud so I can hear you 
CHI	just thinking  
INV	and you finish it 
CHI	fighting  
INV	that girl 
CHI	I don't know  
MOT	oh what's happening with the mom 
INV	hug him 
CHI	look  
CHI	yeah  
CHI	I  get my mom 
CHI	he threw it 
CHI	no the girl  
INV	that's right 
CHI	them 
CHI	hey hey look look look  
INV	listen again 
INV	what's happening in the picture 
INV	okay tell me nice and loud okay 
INV	the mom's taking him 
INV	they're throwing 
INV	the boy needs to do that 
INV	the boy what 
INV	yes okay thank you 
INV	now I'll start the start the story 
CHI	and that's water 
INV	the bus is what 
CHI	I say bark  
INV	that's right good job 
CHI	mommy can't wash the plates 
CHI	okay  
INV	tell me one more thing about the story 
INV	what 
INV	mommy can't 
INV	sitting 
CHI	that picture's cleaning up  
CHI	look at this  
INV	what else is happening in the picture 
CHI	no  
INV	what else is happening 
CHI	that boy  
CHI	the foot  
CHI	I don't know  
