participant	content
CHI	 
CHI	boy  
INV	they throw 
CHI	say tree cat  
INV	what the tree 
INV	very good 
CHI	snow  
CHI	cooking  
INV	now I'll start the start the story 
INV	broom that's right 
INV	okay 
INV	wash the dog 
CHI	then  
INV	and you finish it 
CHI	then  
CHI	banana  
INV	she's crying 
INV	give them to you 
INV	that's right good job 
INV	she's holding that 
INV	I'm sorry 
INV	very good job 
INV	she has her hands out like this 
INV	and you finish it 
INV	okay good 
INV	he's happy 
INV	and tell me one more thing about the story 
CHI	mom  
INV	and you finish it 
INV	alrighty good 
INV	what's happening in the picture 
INV	the picture what 
INV	snow that's right 
INV	this one the boy 
INV	and tell me one more thing about the story 
INV	okay good job 
INV	the picture girl 
INV	what is happening in the picture 
INV	and you finish it 
CHI	she is  
INV	good 
INV	what is happening in the picture 
INV	good job 
INV	then hug good 
INV	what is happening in the picture 
INV	he's holding up the donut right 
INV	what did you say 
INV	this 
CHI	this  
INV	what is happening in the picture 
CHI	he's happy 
INV	tree cat okay good 
CHI	cake  
CHI	scissors  
CHI	he's mad  
CHI	banana eat  
INV	what is happening in the picture 
INV	and then  
CHI	it's messy 
CHI	catch  
CHI	hugging  
INV	boy 
INV	crying 
INV	and then  
INV	and tell me one more thing about the story 
INV	okay good 
CHI	oh this is  
INV	what is the girl doing 
INV	okay what else is happening in the picture 
CHI	pajama  
CHI	 [] 
CHI	then  
INV	is that what you said hugging 
INV	the water stopped 
INV	she's okay 
CHI	broom  
INV	what'd you say 
INV	walking 
CHI	he's mad [] 
INV	yes there are apples 
INV	water 
CHI	the daddy  
INV	father eat 
CHI	she get  
INV	gave to you okay good 
INV	okay good job 
INV	what else is happening in the picture 
CHI	nothing  
CHI	grah  
CHI	they're pushing  
INV	actually  
INV	he is mad very good job 
CHI	they're blowing  
INV	very good 
INV	the boy knocked the boxes off the shelf and then  
INV	and you finish it 
INV	and tell me one more thing about the story 
CHI	picture  
CHI	picture  
CHI	picture  
INV	and tell me one more thing about the story 
INV	and tell me one more thing about the story 
INV	tell me something else about the picture 
CHI	the picture   
INV	and you finish it 
INV	they do look mad 
INV	then go 
INV	what 
CHI	eat  
INV	and tell me one more thing about the story 
INV	she get up 
CHI	that is  
CHI	 
