participant	content
CHI	 
INV	and you finish it 
CHI	it's snowing 
INV	what's happening in the picture 
INV	and you finish it 
INV	the boy is taking his grandma's scissors and then  
INV	what else is happening in this picture 
INV	now I'll start the start the story 
INV	he couldn't get it 
CHI	he is  
INV	and the bus can't move and then  
INV	oh no the bubbles spilled and then  
CHI	there's a fire dog 
CHI	they're driving  
CHI	  
INV	now I'll start the start the story 
INV	tell me one more thing about the story 
INV	the bubbles spilled 
CHI	the dog is in the water 
CHI	 he is  
INV	tell me one more thing about the story 
CHI	they are  
INV	what's happening in the picture 
INV	now I'll start the start the story 
INV	now I'll start the start the story 
CHI	they'll  
INV	they raked the leaves into a big pile and then  
INV	tell me one more thing about the story 
INV	tell me anything else about the picture 
CHI	him trying  
CHI	he's  
CHI	they're they're they're  
INV	the dog and the girl have the daddy's shoes and then  
CHI	squirrel  
CHI	they play with bubbles 
CHI	the abba's toasting  
INV	and you finish it 
CHI	 the kid is standing 
CHI	them 
CHI	 the cake  
CHI	he's going to his abba 
INV	the abba is hiding a doll behind his back 
INV	tell me one more thing about the story 
INV	look at the picture 
INV	now I'll start the start the story 
INV	and then what happens 
INV	what's happening in the picture 
INV	what's happening in the picture 
INV	and tell me one more thing about the story 
CHI	it's falling 
CHI	them  
INV	and you finish it 
INV	okay I'll start the start the story 
CHI	he he  
INV	now I'll start the start the story 
INV	what else is happening in this picture 
CHI	not sharing  
INV	and you finish 
INV	they're what 
INV	and you finish it 
INV	and you finish 
INV	what else is happening in this picture 
CHI	 he is   
INV	the children are trying to wash the dog and then  
CHI	 the boy's holding his  
INV	what else is happening in this picture 
CHI	 the dog  
INV	and here comes the mom and then  
INV	and then what happens in the story 
INV	the boys are fighting 
INV	and you finish it 
INV	what's happening in the picture 
INV	what's happening in the picture 
INV	what's happening in the picture 
CHI	the cat's trying to get down 
CHI	they're spilling the  
CHI	it spilled 
INV	tell me one more thing about the story 
CHI	 the   
INV	now I'll start the start the story 
INV	the boys are throwing snowballs 
INV	the abba's toasting 
INV	tell me one more thing about the story 
INV	what's happening in the picture 
INV	and then what happens 
INV	they're not sharing 
CHI	the mom is coming 
CHI	yeah  
CHI	 
CHI	they're cutting  
INV	tell me one more thing about the story 
INV	what else is happening in this picture 
CHI	 them  eating
INV	the children see the cat 
CHI	then they get  
INV	they're cutting 
INV	now I'll start the start the story 
INV	and what else is happening in this picture 
CHI	 the boy &I the abba's   the girls are trying to
CHI	 the water is  
CHI	yeah  
INV	what else is happening in this picture 
INV	tell me one more thing about the story 
INV	the boy knocked the boxes off the shelf and then  
INV	the cat is what 
INV	what else is happening in this picture 
INV	what else is happening in this picture 
INV	now I'll start the start the story 
INV	the cat's trying to get down 
INV	what else is happening in this picture 
INV	what's happening in the picture 
INV	oh_no the dog same of the cake and then  
INV	the children are taking the donuts from the bag and then  
INV	now I'll start the start the story 
INV	what's happening in the picture 
INV	what's happening in the picture 
INV	and you finish it 
INV	the daddy is hiding a doll behind his back and then  
INV	the little girl is still in her pajamas and then  
CHI	they're gonna buy a doll 
INV	and then what happened 
CHI	 
INV	what's happening in the picture 
INV	tell me one more thing about the story 
CHI	the squirrel  
INV	tell me one more thing about the story 
INV	and you finish it 
INV	the boy is trying to get the cookies and then  
INV	he's trying to get a box 
INV	now I'll start the start the story 
INV	the boys are throwing snowballs and then  
CHI	it's falling  
CHI	   the dog is    
INV	now I'll start the start the story 
INV	tell me something else about the picture 
INV	what's happening in the picture 
CHI	he's falling 
INV	and you finish it 
CHI	he   he couldn't get it 
INV	tell me one more thing about the story 
INV	what else is happening in this picture 
INV	and tell me something else about the picture 
INV	and what else is happening in this picture 
CHI	 the  the people are standing 
INV	what's happening in the picture 
CHI	the abba's toasting  
INV	tell me one more thing about the story 
CHI	the girl is in the pile 
CHI	  the water's falling down 
INV	standing 
CHI	 the girl's trying to  
INV	tell me one more thing about the story 
INV	the dog is in the water 
INV	what's happening in the picture 
CHI	he's sitting 
INV	and you finish it 
INV	and you finish it 
CHI	he   he's trying  
CHI	he's falling 
CHI	there's a firetruck 
INV	now I'll start the start the story 
INV	the dog is in front of the bus 
INV	okay the people are standing 
INV	what else is happening in the picture 
CHI	them  not sharing
INV	and you finish it 
INV	the cat is stuck up in the tree and then  
INV	what else is happening in this picture 
INV	tell me one more thing about the story 
INV	what's happening in the picture 
INV	they're pouring 
INV	what else is happening in this picture 
INV	and you finish it 
CHI	he's hiding    
INV	I'll start the start the story 
CHI	   
