participant	content
CHI:	they're snatching [^ earg] [^ eu] .
INV:	what's happening in the picture ?
INV:	the boy knocked the boxes off the shelf .
CHI:	and the girl <and the and the> [/?] and the boy, they're making a
CHI:	but there's another one .
CHI:	the mommy's trying to sleep [: sweep] .
CHI:	and he want [* m:03s] [^ ev] it second [^ eu] .
INV:	the bus can't move .
CHI:	<he trying the the> [/?] her's [: she's] [* s:r:gc] trying [^ earg]
INV:	and the cat is stuck in a tree .
CHI:	because <the> [/?] the boy 0is [^ ev] trying 0to [^ emorph] wash
INV:	the dog is in front of the bus .
INV:	it xxx +...
INV:	wait .
CHI:	<&th &th &th the xxx> [/?] the bus try [^ ev] 0to [^ emorph] hurt
CHI:	spilling all ov(er) the place [^ ns] .
CHI:	the mommy 0is trying cut something [^ ns] .
CHI:	the girl has some toys <on> [/?] on her hands .
INV:	say that again .
CHI:	the girl xxx +/.
CHI:	the daddy say [^ ev] ssh [^ eu] .
INV:	okay, just tell me one thing, okay ?
CHI:	and <then> [/?] then the girl, her [^ ew:she] [^ epronoun] want
CHI:	<&um that> [/?] he is shoveling [^ earg] [^ eu] .
CHI:	so he 0is [^ ev] shoveling the snow because <there &th> [/?] then
CHI:	they're starting to spill .
INV:	what's happening in the picture ?
CHI:	because the boy's brushing the dog because the dog's all wet .
INV:	and here comes the mom .
CHI:	the girl wants her cat .
CHI:	the girl say [^ ev] “hi” <to xxx &da> [/?] for [^ ew:to] [^ emorph]
INV:	what else is happening in this picture ?
INV:	tell me one more thing about the picture .
INV:	tell me one more thing about the story .
INV:	they rake the leaves into a big pile .
CHI:	and then they're not sharing the bucket .
INV:	tell me one more thing about the picture .
CHI:	her [^ ew:she] [^ epronoun] 0is [^ ev] tired &=yawns [^ eu] .
INV:	oh_no, the bubbles spilled .
INV:	look, the little girl is still in her pajamas .
CHI:	the boy <duh> [/?] hurt her [^ ew;his] [^ epronoun] sister [^ eu] .
CHI:	<the he &n he needta> [/?] that's he's [^ ew:his] [^ epronoun]
INV:	what else is happening in this picture ?
CHI:	<the> [/?] the box is falling down because [^ emorph] <the the
CHI:	the dog say [* m:03s] [^ ev] “watch out behind you” [^ eu] .
INV:	what else is happening in this picture ?
INV:	what else is happening in this picture ?
CHI:	<and> [/?] her [^ ew:she] [^ epronoun] is <up in> [/?] up in the
CHI:	and then xxx xxx +/.
INV:	look the boys are fighting .
CHI:	the dog eat [^ ev] it because <these these> [/?] this girl and this
CHI:	<he's trying> [<] 0to [^ emorph] cut [^ earg] on the floor [^ eu] .
INV:	what is going to happen next ?
INV:	the dog and the girl has the daddy's shoes .
CHI:	the girl's sharing it <for> [>] [^ ew:with] [^ emorph] he's
INV:	what else is happening in this picture ?
INV:	wait wait .
INV:	what ?
CHI:	then the boy 0is [^ ev] trying to pull this into the box [^ eu] .
CHI:	and he can't do it .
INV:	what is going to happen next ?
INV:	cut something, okay .
INV:	what's happ(ening) xxx +/.
CHI:	the girl 0is [^ ev] trying to xxx with her best friend Toby because
CHI:	because the boy's old .
INV:	what else is happening in this picture ?
INV:	what ?
CHI:	<it's only> [/?] it's only <&d> [/?] spilling all over the place .
INV:	what is going to happen next ?
CHI:	the daddy xxx +/.
CHI:	<the> [/?] the cake is broke [^ ew:broken] [^ emorph] [^ eu] .
CHI:	the girl want [* m:03s] her cat [^ ns] .
CHI:	the mommy's driving the car <because because: um: uh: &um &um &um
INV:	the what ?
CHI:	<and the boy> [/?] <and> [>] the boy has his tie .
CHI:	the mommy's driving .
CHI:	<and> [/?] and xxx +/.
INV:	tell me one more thing about this picture .
INV:	tell me one more thing about the picture .
INV:	the girl what ?
CHI:	<and the> [/?] and the girl has he's [^ ew:his] [^ epronoun] hat
INV:	what is going to happen next ?
INV:	what else is happening in this picture ?
INV:	tell me one more thing about this story .
CHI:	the boy 0is [^ ev] trying to wash he's [^ ew:his] [^ epronoun] bike
CHI:	<they &dro the the> [/?] the doggy tries 0to [^ emorph] eat the
INV:	okay .
CHI:	and the mommy say [^ ev] “no” because [^ ew] [^ emorph] they're mad
CHI:	<&uh the the girl's blowing bubbles because them [^ ew:they]
CHI:	he get [^ ev] a cookie jar [^ eu] .
CHI:	the cat is up on a tree .
INV:	what's happening in the picture ?
INV:	what's happening in the picture ?
CHI:	and xxx bucket .
INV:	the daddy is hiding a doll behind his back .
CHI:	and <they're> [/?] they're fighting .
INV:	the boy is taking his grandma's scissors out of the basket .
CHI:	he want [* m:03s] [^ ev] it first [^ eu] .
CHI:	<the> [/?] the girl has the xxx [% yawning] .
INV:	the girl wants her cat .
INV:	okay, good .
CHI:	the boy <throwing &s &s> [/?] 0is [^ ev] throwing <&s> [/?] 0a
CHI:	and <there &th &th &th> [/?] there's flowerses [: flowers] [*] <on
INV:	what's happening in the picture ?
INV:	good <job> [>] .
CHI:	because [^ econj] [^ other] <&h> [/?] her's [: she's] [* s:r:gc]
CHI:	<he> [/?] the boy 0is [^ ev] falling down [^ eu] .
INV:	okay, the mom's trying to sleep and xxx +...
CHI:	<the the the> [/?] the daddy put the doll <in> [/?] on his back
CHI:	because <there> [/?] there xxx on their sand because he want it
CHI:	the boy has this tie .
INV:	tell me one more thing about the story .
INV:	good job .
INV:	what else is happening in this picture ?
INV:	what is going to happen next ?
INV:	what ?
CHI:	but these are on the bucket .
CHI:	&uh the girl say [^ ev] “dada” [^ eu] .
INV:	what's happening in the picture ?
CHI:	the girl's <sharing> [/?] sharing the donut because <her> [/?] the
INV:	<okay> [<] .
INV:	they are what ?
INV:	what else is happening in this picture ?
INV:	what is going to happen next ?
INV:	the boy knocked the boxes off the shelf .
CHI:	&um the girl's all wet <because [^ ew]> [>] [^ econj] [^ other]
CHI:	and xxx +/.
INV:	what's happening in the picture ?
CHI:	because they're really mad .
CHI:	and then them [^ ew:they] [^ epronoun] is [^ ew:are] [^ ev] making
INV:	the mommy trying what ?
CHI:	but he is really driving [^ earg] [^ eu] .
INV:	good job .
CHI:	<her's trying to to> [/?] her's [: she's] [* s:r:gc] picking the
INV:	what is going to happen next ?
CHI:	okay [^ ns] .
INV:	what's happening in the picture ?
INV:	oh wait wait, I cannot write it all down .
INV:	tell me one more thing about the picture .
INV:	<okay> [>] just tell me one thing okay .
INV:	<good job> [<] .
