participant	content
INV:	okay .
INV:	very good .
INV:	can you say it a little louder ?
CHI:	mhm [^ ns] .
INV:	now I'll start the start the story .
INV:	he cleaned it, good .
INV:	okay .
INV:	he spilled the thing ?
CHI:	and he wanna come back and play in the paper [^ ns] .
INV:	he wanna pull and put the dog in the home ?
CHI:	mhm [^ ns] .
CHI:	mhm [^ ns] .
INV:	what else is happening in the picture ?
CHI:	yeah [^ ns] .
CHI:	passover [^ ns] .
INV:	and you finish it .
INV:	and you finish it .
INV:	bang the table .
CHI:	what 0are they doing in there [^ ns] ?
CHI:	he put it in the other side [^ ns] .
INV:	what else is happening in the picture ?
CHI:	<and> [>] xxx +/.
CHI:	he on they [^ ns] .
INV:	what else is happening in the picture ?
INV:	okay good .
INV:	they're in the sky ?
CHI:	yeah, like that [^ ns] .
INV:	okay good job .
CHI:	the pirate come back and play with me [^ ns] .
INV:	now I'll start the start the story .
INV:	okay, I'm not sure what that means .
INV:	okay, alright we're all done .
INV:	all around the triangles ?
INV:	what inside there ?
INV:	what ?
CHI:	they 0are throwing throwing and throwing xxx faster .
INV:	I want you to tell me things about the picture, okay ?
INV:	okay, what is happening in the picture ?
CHI:	it is <in there in> [/?] right inside there .
INV:	the children are trying to wash the dog and then xxx +...
INV:	he just throw something .
INV:	yes, okay good .
CHI:	yeah [^ ns] .
CHI:	he throw [^ ev] the snowballs and clean [^ ev] <it> [/?] the
INV:	and you finish it .
INV:	tell me one more thing about the story .
INV:	the peoples all the way xxx +...
INV:	he blow the bubbles all in his face ?
INV:	<or> [/?] he put it in the what ?
INV:	I don't want you to crumple the picture, okay ?
INV:	and what the table ?
INV:	okay good .
INV:	just making ?
INV:	they're just cleaning ?
CHI:	yes [^ ns] [^ earg] runs around and run and [/] and under [^ other]
CHI:	she banged the table over and <&b> [/?] brushing [^ ev] the table
INV:	what else is happening in the picture ?
CHI:	bang the table [% CHI banging the table] [^ ns] .
INV:	he didn't matter what he do ?
INV:	and you finish it .
INV:	he doesn't what ?
INV:	the children are taking the donuts from the bag and then xxx +...
CHI:	she pull [^ ev] them [^ eu] .
CHI:	mhm [^ ns] .
INV:	that's like fun ?
CHI:	<it's> [/?] they're throwing [^ earg] [^ eu] .
INV:	alright good job .
INV:	bath, what ?
INV:	what is happening in the picture ?
INV:	he went over the round ?
INV:	I'll start the start the story .
CHI:	bang the table [^ ns] &=bangs:table .
INV:	okay .
CHI:	xxx and go up there .
CHI:	yeah, one up [^ ns] .
CHI:	he just put that in the plate .
INV:	the pirate come back and play with you ?
INV:	okay good .
CHI:	that's like fun [^ ns] .
