participant	content
INV	they're going shopping good 
CHI	 yes  
INV	who's gonna get the cat 
INV	what's happening in the picture 
CHI	this  
INV	the boy is trying to get the cookies and then  
CHI	somebody's gonna eat  eat 
CHI	 the girl  
CHI	the girl is on  
INV	yeah he's crawling on the floor 
INV	can you tell me something else about the picture 
INV	tell me anything else about the picture 
INV	what 
INV	come back 
CHI	they put it on the snowman  
INV	and then what happens in the story 
INV	you don't know 
CHI	 
INV	him hold the girl 
CHI	they got  another one right there 
INV	it's a Dunkin_donut one okay good 
INV	what's happening in the picture 
INV	you don't know okay 
INV	okay good 
INV	what in the car 
INV	what's happening in the picture 
INV	the boy holding the tie very good 
INV	what 
INV	tell me louder 
CHI	it is  
INV	and you finish it 
CHI	that  
INV	what's happening in the picture 
INV	and you finish it 
CHI	this  
INV	and you finish it 
INV	now I'll start the start the story 
INV	the girl what 
INV	and you finish it 
INV	that's what you said 
INV	they're what the water 
INV	I can't hear you 
CHI	the daddy looks in  
INV	what 
INV	and tell me one more thing about the story 
INV	tell me something else about the picture 
INV	and what else is happening in the picture 
INV	and you finish it 
CHI	the sofa  
CHI	 
CHI	I don't know  
INV	and you finish it 
INV	the tree 
CHI	they're all gonna fall down 
INV	you needta tell me loud 
INV	oh_no the doggy ate some of the cake and then  
INV	the girl is still in her pajamas 
CHI	yes  
CHI	and the  down 
CHI	the kittycat's on the tree  
INV	just tell me anything else about the picture 
INV	what's happening in the picture 
CHI	he is  
CHI	the kittycat up there  
INV	say it louder 
INV	who what 
INV	can you tell me one more thing about [] the story 
INV	they what it on the snowman 
INV	tell me one more thing about the story 
INV	what 
CHI	that is out of the sandbox  
CHI	fall out  
INV	walking what 
INV	what 
CHI	he get  
CHI	she's tired  
INV	that is out of the sandbox okay good 
CHI	why is the cat  
INV	they eat it all up okay 
CHI	no it is  
INV	I don't know 
INV	the mommy's what 
INV	it what 
CHI	the bubble  
INV	walking down the stairs 
CHI	the kid's looking at the doggy 
INV	the boy knocked the boxes off the shelf and then  
CHI	them  
CHI	 the bus  
CHI	they're holding the  
INV	they're pulling it very good 
INV	pulling and pulling and pulling 
INV	the daddy's back there okay good 
INV	okay 
CHI	they wanted more bubbles  
INV	what 
CHI	she gets these out of  
INV	the dog came out what 
INV	just tell me something else about the picture 
INV	okay good 
INV	good job 
INV	tell me one more thing about the picture 
INV	oh_no the bubbles spilled and then  
INV	the birthday okay good 
INV	okay good 
INV	good and tell me one more thing about the story 
INV	what else is happening in the picture 
INV	what else is happening in the picture 
INV	now I'll start the start the story 
INV	now I'll start the start the story 
CHI	the girl is  
INV	okay like this 
CHI	yes  
INV	come here 
INV	the boy is doing that 
CHI	the birthday  
INV	can you say it louder please 
INV	okay good 
CHI	yes  
INV	you don't know 
INV	the water on the floor 
CHI	giving the present   
CHI	they're back in the water 
CHI	  
CHI	and the water is  
INV	what's happening in the picture 
INV	now I'll start the start the story 
CHI	doing this  
INV	what else is happening in the picture 
INV	yes she is 
INV	the oatmeal 
CHI	yes  
INV	okay good 
INV	I don't know 
INV	and then what happens in the story 
INV	fall down 
CHI	they're back in the water  
CHI	the dog's  the mom  
CHI	them  
INV	what else is happening in the picture 
CHI	them  doing this
INV	okay 
INV	okay 
INV	what 
INV	and tell me one more thing about the picture 
INV	he jumped away 
INV	okay now I'll start the start the story 
INV	the cat is stuck up in the tree and then []  
INV	what 
INV	what's happening in the picture 
INV	what 
INV	more bubbles 
INV	get the what out the car 
CHI	he's holding the girl 
CHI	what happen right there  
INV	the girl what 
CHI	the girl jumped in the leafs 
INV	I can't hear you 
INV	the boys are fighting 
CHI	these  
INV	they're all what 
INV	what 
INV	and you finish it 
CHI	 
INV	what 
CHI	the oatmeal  
CHI	they boy is  
CHI	them  
INV	and what else is happening in the picture 
INV	the children are taking the donuts from the bag and then  
INV	what about this 
INV	say it again nice and loud 
INV	what else is happening in the picture 
INV	okay 
INV	they're sitting down 
CHI	it break  
CHI	down the stairs  
INV	cleaning up okay good 
INV	you tell me 
CHI	the boy they had  on the snowman 
INV	oh very good 
CHI	yes  
INV	and then what happens in the story 
CHI	 
INV	what is happening in the picture 
INV	and tell me one more thing about the story 
CHI	jumping in the leafs  
INV	what [] 
INV	there's a doggy okay good 
CHI	they are  
CHI	  
INV	you don't know okay 
INV	what happened to him 
INV	I can't understand you 
CHI	 
CHI	yes them  
INV	okay that's okay 
INV	okay 
INV	they're holding the shoes 
INV	tell me something 
INV	what's happening in the picture 
INV	what's happening in the picture 
CHI	what happened  
INV	they're sitting down 
CHI	yeah  
INV	it's what 
INV	what's happening in the picture 
INV	okay good and tell me one more thing about the story [] 
CHI	they look at the mirror 
INV	cooking very good 
INV	I don't know 
CHI	it's Dunkin_donut one  
CHI	it break  
CHI	yes  
INV	what 
INV	just tell something about the picture 
CHI	 
INV	now I'll start the start the story 
CHI	 they're  
INV	the mom is putting milk in there very good 
INV	the daddy in the mirror okay 
INV	the bubbles what 
CHI	them  
INV	the kitty cat's on the tree 
CHI	they are  
INV	alright good 
CHI	and  
INV	I wanna hear them 
CHI	putting the milk in there  
INV	the kid is looking at the doggy 
INV	pulling the doggy very good 
CHI	they're back in the water  
INV	and you finish it 
INV	I can't hear you 
CHI	daddy's back there 
INV	the boys are throwing snowballs and then  
CHI	they are playing  
INV	and you finish it 
INV	okay good 
INV	just tell me anything else about the picture 
INV	now I'll start the start the story 
CHI	sitting down in the car  
INV	okay 
CHI	and didn't  
CHI	yes  
CHI	I don't know  
INV	can you tell me one more thing about the story 
INV	they look in the mirror 
INV	tell me louder 
CHI	they look in the mirror  
CHI	what happened  
CHI	the oatmeal is  falling down
INV	can you tell me one more thing about the story 
INV	now I'll start the start the story 
INV	now I'll start the start the story 
CHI	yes  
INV	tell me one more thing about the picture 
CHI	yeah  
INV	what else is happening in this picture 
INV	and you finish it 
INV	it's snowing 
CHI	uhhuh  
CHI	yes  
CHI	he jumped away 
CHI	what are them  
INV	okay 
CHI	they put it on the snowman  
INV	okay what else is happening in the picture 
CHI	it is sitting down  
INV	here comes the mom 
INV	what else is happening in the picture 
CHI	they eated  
CHI	the girl jump  
INV	okay 
INV	you needta tell me loud 
CHI	what happened  
INV	what happened 
INV	the daddy is holding something very good 
INV	I can't hear you when you're on the floor 
CHI	 
INV	the dog is in front of the bus 
INV	the what 
INV	they raked the leaves into a big pile and then  
CHI	they [] hadta get them 
CHI	the daddy's back there  
INV	you're doing very good 
INV	can you tell me anything else about the picture 
CHI	yes  
INV	now I'll start the start the story 
CHI	mhm  
INV	the dog came out of the sofa 
INV	the girl is doing this right 
INV	now I'll start the start the story 
INV	now I'll start the start the story 
CHI	yes  
CHI	and the sand is out of  
INV	tell me again 
CHI	 eat it all up  
INV	and the bus can't move and then  
CHI	 
CHI	yes  
CHI	it is snowing  
INV	the dog and the girl have daddy's shoes and then  
CHI	a tree at the car  
INV	you needta tell me very loudly [] 
CHI	yes  
CHI	they are  
INV	she is holding other scissors 
INV	she's sitting in the pile 
CHI	 they're pulling it 
CHI	yes  
CHI	 a present   
CHI	yes  
CHI	they're throwing snowballs 
INV	the girl is holding the shopping cart 
CHI	the girl go  
CHI	 it's playing  
CHI	she's tired 
INV	what 
INV	and then what happens in the story 
INV	say that again 
CHI	they come out the doggy  
INV	and what else is happening in the picture 
INV	you don't know 
CHI	yes  
CHI	who is gonna get the cat  
INV	okay she's tired very good 
CHI	yes  
CHI	the mom is spilling milk there 
CHI	it's a Dunkin_donut one  
INV	okay with her hands 
CHI	and he will [] get hurt 
CHI	jump in the leaves  
INV	that's a good question 
INV	and you finish it 
INV	the daddy is hiding a doll behind his back and then  
INV	the boy is taking his grandma's scissors and then  
INV	they're already 
INV	what else is happening in the picture 
INV	what else is happening in the picture 
CHI	 
CHI	fall down  
INV	you don't know 
CHI	I don't know  
INV	what's happening in the picture 
INV	you don't know 
INV	what 
INV	they're playing 
INV	she has another one right there 
INV	them what 
CHI	 the boy hold the  the tie  holding
INV	what 
CHI	the girl go  
CHI	yes  
INV	okay good 
INV	I don't know 
INV	the little girl is still in her pajamas and then  
CHI	they are sitting down in the car  
INV	what 
CHI	him  
CHI	I don't know  
INV	the girl jump in them good 
CHI	yes  
INV	what 
INV	what is happening in the picture 
INV	okay good 
CHI	yes  
INV	okay good job 
INV	the bath in the water 
INV	okay very good 
INV	and you finish it 
CHI	uhhuh  
INV	tell me one more thing about the story 
INV	there's a tree at the car 
INV	can you say it loud 
INV	very good 
CHI	the dogs  get out the door 
INV	and what else is happening in this picture 
INV	very good 
CHI	 the mom is cleaning up 
CHI	uhhuh  
INV	they're throwing snowballs 
INV	what 
CHI	yes  
CHI	they wanted more  
INV	what are they doing 
CHI	hold the girl  
INV	they're walking down the stairs very good 
INV	can you say it louder 
INV	them 
CHI	going to fall down  
INV	you don't know 
INV	the children are trying to wash the dog and then  
INV	they're gonna get the cat 
CHI	I don't know  
INV	okay very good and tell me one more thing about the story 
CHI	he's pulling and pulling and pulling  
INV	and you finish it 
CHI	what are them  
INV	now I'll start the start the story 
CHI	the daddy's holding that thing 
INV	you needta tell me nice and loud 
CHI	 out car  
INV	the girl  
INV	why don't you tell me 
CHI	them  
INV	the bike right there okay good 
INV	what's happening in the picture 
CHI	uhhuh  
CHI	I don't know  
INV	the children see the cat 
INV	what 
CHI	and he will get hurt  
INV	what do you think the cat is doing 
INV	they're going to eat 
CHI	yes  
INV	what happened 
CHI	he is walking down the stairs  
INV	I don't understand 
INV	what 
INV	they put it on the snowman 
INV	okay good and tell me one more thing about the story 
INV	what more 
INV	tell me one more thing about the story 
INV	what else is happening in the picture [] 
INV	what's falling down 
CHI	who would get them  
CHI	putting milk in there  
INV	what happened 
INV	and you finish it 
INV	okay very good job 
INV	what about that person 
INV	oh gosh 
CHI	they're back in the water  
INV	and here comes the mom and then  
INV	okay now I'll start the start the story 
INV	the mom is what 
INV	the dog ate some of the cake 
INV	the dog is in front of the bus 
CHI	they got two 
CHI	uhhuh  
INV	and you finish it 
INV	what 
INV	you don't know 
INV	okay and tell me one more thing about the story 
INV	they're doing what 
CHI	the bike is  
CHI	what are them  
INV	he will get hurt 
INV	what 
CHI	the girl is holding the shopping cart 
INV	it break 
INV	what's happening in the picture 
INV	now I'll start the start the story 
INV	and tell me one more thing about the story 
CHI	cleaning up  
CHI	they are playing  
INV	come here 
